label,pkv,down_mean,down_std,service,split,minfill_mean,minfill_std,totQ,fill_q10,fill_q25,fill_med,n_starved
Lyapunov (ours)@14000,0.0,6.052631578947368,0.0,0.2762340960452945,621.0,0.1528814170501694,0.002510804544417613,2040.2201600000085,0.15655028208273486,0.16982744611947131,0.2072982470736923,0
Greedy-Q@14000,0.0,9.0453216374269,0.23538011695906433,0.7175767549443243,3459.3,0.2724081328088431,0.005685543398318566,5803.780919999981,0.3270441228606419,0.41802508199427973,0.6010031042082845,0
Greedy-E@14000,0.0,7.464912280701755,0.32946353265504735,0.7652945327672793,0.0,0.14081794818345378,0.0018164688739097945,3162.8322399999734,0.16696845148867295,0.20578673250272286,0.26877248744513244,0
Random@14000,0.0,8.742690058479532,0.0,0.7398297782202239,2582.7,0.3223943812263729,0.007807290049611814,4761.174929999973,0.33120426186980984,0.3691622590600139,0.4767624250086506,0
Static@14000,0.0,8.070175438596491,0.0,0.7617883706434638,0.0,0.19070006434133957,0.004860428953750367,5472.035039999972,0.28780985653907964,0.4103605508826533,0.5248711225663127,0
