label,pkv,down_mean,down_std,service,split,minfill_mean,minfill_std,totQ,fill_q10,fill_q25,fill_med,n_starved
Lyapunov (ours)@19000,0.0,0.9122807017543859,0.0,0.31173706936290085,970.7,0.0,0.0,1827.7114099999994,0.022129422565857017,0.08207566326929445,0.2148854624346091,8
Greedy-Q@19000,0.0,5.063157894736841,0.3192982456140351,0.7289265841241125,2809.4,0.0,0.0,4943.654380000002,0.08098000543163247,0.191540070164965,0.5322808411299675,4
Greedy-E@19000,0.0,1.368421052631579,0.0,0.7573270921537005,0.0,0.0,0.0,3075.3745200000003,0.0,0.023426812911641528,0.2619076772078894,13
Random@19000,0.0,4.470175438596491,0.18245614035087718,0.7379130239044053,2676.9,0.0,0.0,3605.707440000002,0.04074825807016322,0.1302179119887102,0.40286875475841893,6
Static@19000,0.0,1.368421052631579,0.0,0.7568982642773322,0.0,0.0,0.0,3795.5490000000004,0.0,0.0891194247501704,0.3156873603082616,8
