label,pkv,down_mean,down_std,service,split,minfill_mean,minfill_std,totQ,fill_q10,fill_q25,fill_med,n_starved
Lyapunov (ours)@22000,0.0,0.5277777777777778,0.0,0.38714520274586445,935.3,0.23492331557380414,0.002329152212243248,2810.7407700000103,0.24219585405746613,0.25629367174817397,0.28225593954073047,0
Greedy-Q@22000,0.0,5.594444444444444,0.4222222222222223,0.7337940341271718,3614.3,0.2768032669897654,0.005004059141677972,5949.454109999982,0.33697162953232185,0.4322495426750034,0.6136675112848784,0
Greedy-E@22000,0.0,0.5277777777777778,0.0,0.7795442279566198,0.0,0.1436111807329914,0.0022917266145814933,3218.0470299999733,0.16983021331152925,0.2089002348118619,0.27369320784029283,0
Random@22000,0.0,3.747222222222222,0.6442348797192787,0.7577498817508437,2756.0,0.3371064643597942,0.0060752405887188245,4901.452969999968,0.34408753534250036,0.3805144041431133,0.4907990843208316,0
Static@22000,0.0,0.5277777777777778,0.0,0.7803291530504683,0.0,0.1955700599321376,0.0049615966363314775,5604.870139999969,0.29496460696303717,0.4202161594476156,0.5372335573447382,0
