label,pkv,down_mean,down_std,service,split,minfill_mean,minfill_std,totQ,fill_q10,fill_q25,fill_med,n_starved
Lyapunov (ours)@15000,0.0,2.1578947368421053,0.0,0.23403200515246012,671.6,0.0,0.0,1408.43053,0.015593984628872331,0.06025598482875734,0.15991999169978538,8
Greedy-Q@15000,0.0,8.41578947368421,0.4004883138175981,0.7145066627506296,2718.7,0.0,0.0,4833.109760000001,0.07915844085174428,0.19194017213939613,0.5256013041331237,4
Greedy-E@15000,0.0,5.035087719298246,0.0,0.7535262264039344,0.0,0.0,0.0,3074.1712700000003,0.0,0.022804539184506402,0.26065970196849486,13
Random@15000,0.0,8.092105263157896,0.2899583927019654,0.7213584590102833,2561.9,0.0,0.0,3521.6701300000013,0.04203548100849886,0.12523397375306605,0.40033889086170626,6
Static@15000,0.0,5.502631578947368,0.16481193288876267,0.7425111629482928,0.0,0.0,0.0,3721.23166,0.0,0.08760309207395288,0.309507018421602,8
