label,pkv,down_mean,down_std,service,split,minfill_mean,minfill_std,totQ,fill_q10,fill_q25,fill_med,n_starved
Lyapunov (ours)@17500,0.0,1.2587719298245614,0.0,0.30829998792443797,726.9,0.17658222504088433,0.002436232610144532,2267.215940000009,0.18201288953758216,0.19598829514859406,0.22934986453248862,0
Greedy-Q@17500,0.0,7.175,0.12587719298245612,0.7289209590314025,3537.0,0.2764636402688597,0.00417163952258572,5898.856739999981,0.3331720833889539,0.4262177675352828,0.609766262826238,0
Greedy-E@17500,0.0,1.678362573099415,0.0,0.7755885505151515,0.0,0.14324183980982977,0.0018729968111356238,3199.696979999973,0.16863471092877916,0.20705405818167555,0.272136366857826,0
Random@17500,0.0,5.4546783625731,0.0,0.7528210387141006,2700.5,0.3320087453023081,0.004797681760980185,4860.698649999971,0.33963497382072994,0.37618252926278717,0.48632471391200793,0
Static@17500,0.0,2.9371345029239766,0.0,0.7761230199652591,0.0,0.19449838316908657,0.005093048212230313,5574.281749999969,0.2934608777759035,0.41816161180275063,0.5344456577412597,0
