W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,oracle,9,1.591,0.1713,1711,1991.6,0.2524,0,285,0.12,0.68,0,75.9
