W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,realtime,13,1.591,0.1683,1714,2286.4,0.2939,0,285,0.55,60.19,0,255.3
