t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,1035,0.1,Optimal,-54059.4032,-54058.8034,0.0,3780
60,realtime,1035,0.1,Optimal,-54061.8145,-54061.2143,0.0,3780
120,realtime,1035,0.11,Optimal,-54063.0331,-54062.633,0.0,3780
180,realtime,1035,0.09,Optimal,-186722.3,-186722.3,0.0,3780
240,realtime,1035,0.09,Optimal,-183642.2,-183642.2,0.0,3780
300,realtime,1035,0.09,Optimal,-180524.9,-180524.9,0.0,3780
361,realtime,1035,0.09,Optimal,-177353.8,-177353.8,0.0,3780
420,realtime,1035,0.09,Optimal,-319727.3,-319727.3,0.0,3780
480,realtime,1035,0.09,Optimal,-313489.4,-313489.4,0.0,3780
541,realtime,1035,0.09,Optimal,-307147.2,-307147.2,0.0,3780
605,realtime,1035,0.09,Optimal,-300493.6,-300493.6,0.0,3780
660,realtime,1035,0.09,Optimal,-440040.2,-440040.2,0.0,3780
722,realtime,1035,0.09,Optimal,-430370.6,-430370.6,0.0,3780
781,realtime,1035,0.09,Optimal,-421167.8,-421167.8,0.0,3780
840,realtime,1035,0.09,Optimal,-411965.1,-411965.1,0.0,3780
900,realtime,1035,0.09,Optimal,-547943.7,-547943.7,0.0,3780
960,realtime,1035,0.09,Optimal,-535465.0,-535465.0,0.0,3780
1020,realtime,1035,0.09,Optimal,-522987.1,-522987.1,0.0,3780
1082,realtime,1035,0.09,Optimal,-510093.8,-510093.8,0.0,3780
1146,realtime,1035,0.09,Optimal,-496783.6,-496783.6,0.0,3780
1200,realtime,1035,0.09,Optimal,-485553.1,-485553.1,0.0,3780
1260,realtime,1035,0.09,Optimal,-473091.423,-473091.423,0.0,3780
1321,realtime,1035,0.09,Optimal,-460415.433,-460415.433,0.0,3780
1380,realtime,1035,0.09,Optimal,-448217.943,-448217.943,0.0,3780
1442,realtime,1035,0.09,Optimal,-430888.949,-430888.949,0.0,3780
1500,realtime,1035,0.09,Optimal,-406654.35,-406654.35,0.0,3780
