t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
10,realtime,5736,0.83,Optimal,-51962.2072,-51960.3764,0.0,20736
60,realtime,5736,0.82,Optimal,-53521.0998,-53519.3643,0.0,20736
125,realtime,5736,0.81,Optimal,-52743.7102,-52742.0615,0.0,20736
180,realtime,5736,0.9,Optimal,-53525.2124,-53522.2017,0.0001,20736
240,realtime,5736,0.83,Optimal,-53525.1118,-53523.7089,0.0,20736
300,realtime,5736,0.79,Optimal,-53526.7167,-53525.3687,0.0,20736
361,realtime,5736,0.79,Optimal,-53372.8257,-53371.9883,0.0,20736
422,realtime,5736,0.76,Optimal,-53221.3398,-53218.2319,0.0001,20736
481,realtime,5736,0.77,Optimal,-53376.7412,-53375.6942,0.0,20736
540,realtime,5736,0.79,Optimal,-53534.2419,-53532.9228,0.0,20736
600,realtime,5736,0.74,Optimal,-53535.3518,-53534.6383,0.0,20736
660,realtime,5736,0.79,Optimal,-53537.157,-53536.4411,0.0,20736
724,realtime,5736,0.76,Optimal,-52916.5726,-52915.2513,0.0,20736
781,realtime,5736,0.78,Optimal,-53386.2755,-53383.9398,0.0,20736
845,realtime,5736,0.75,Optimal,-52764.486,-52762.7165,0.0,20736
901,realtime,5736,0.74,Optimal,-53388.2837,-53386.7401,0.0,20736
962,realtime,5736,0.75,Optimal,-53233.394,-53232.4396,0.0,20736
1020,realtime,5736,0.8,Optimal,-53546.7955,-53545.3434,0.0,20736
1082,realtime,5736,0.79,Optimal,-53237.8112,-53236.3896,0.0,20736
1142,realtime,5736,0.79,Optimal,-53240.218,-53238.2836,0.0,20736
1200,realtime,5736,0.73,Optimal,-180227.5311,-180226.1583,0.0,20736
1260,realtime,5736,0.75,Optimal,-177110.2444,-177108.2012,0.0,20736
1324,realtime,5736,0.74,Optimal,-173367.3567,-173366.776,0.0,20736
1381,realtime,5736,0.74,Optimal,-170718.7683,-170716.2639,0.0,20736
1442,realtime,5736,0.7,Optimal,-289981.2798,-289980.395,0.0,20736
1500,realtime,5736,0.71,Optimal,-275824.1455,-275822.9105,0.0,20736
1561,realtime,5736,0.71,Optimal,-260935.3071,-260933.2994,0.0,20736
1623,realtime,5736,0.75,Optimal,-245801.0679,-245799.7742,0.0,20736
1680,realtime,5736,0.7,Optimal,-358615.4431,-358613.7616,0.0,20736
1740,realtime,5736,0.71,Optimal,-345053.932,-345052.5478,0.0,20736
1800,realtime,5736,0.69,Optimal,-331497.1515,-331495.6482,0.0,20736
1865,realtime,5736,0.69,Optimal,-317329.6685,-317328.3731,0.0,20736
1920,realtime,5736,0.69,Optimal,-431241.1521,-431239.6597,0.0,20736
1984,realtime,5736,0.69,Optimal,-418756.9198,-418754.6621,0.0,20736
2042,realtime,5736,0.68,Optimal,-406280.3401,-406277.5982,0.0,20736
2100,realtime,5736,0.68,Optimal,-393802.8661,-393801.2527,0.0,20736
2163,realtime,5736,0.69,Optimal,-381324.3802,-381323.2975,0.0,20736
2220,realtime,5736,0.66,Optimal,-368848.3988,-368846.191,0.0,20736
2280,realtime,5736,0.65,Optimal,-356371.3199,-356369.8754,0.0,20736
2340,realtime,5736,0.65,Optimal,-343894.5412,-343892.9694,0.0,20736
2400,realtime,5736,0.66,Optimal,-331416.9604,-331416.07,0.0,20736
2462,realtime,5736,0.66,Optimal,-318940.1778,-318938.5929,0.0,20736
2528,realtime,5736,0.69,Optimal,-306460.5824,-306459.6848,0.0,20736
2580,realtime,5736,0.65,Optimal,-293986.1166,-293984.9087,0.0,20736
2641,realtime,5736,0.67,Optimal,-281509.733,-281507.5851,0.0,20736
2700,realtime,5736,0.64,Optimal,-269032.2584,-269031.102,0.0,20736
2760,realtime,5736,0.65,Optimal,-256555.6818,-256554.5093,0.0,20736
2820,realtime,5736,0.66,Optimal,-244078.8016,-244077.6078,0.0,20736
2880,realtime,5736,0.65,Optimal,-231602.425,-231601.6497,0.0,20736
2940,realtime,5736,0.66,Optimal,-219126.0452,-219125.128,0.0,20736
3003,realtime,5736,0.65,Optimal,-206648.0613,-206647.1869,0.0,20736
3060,realtime,5736,0.64,Optimal,-194171.9871,-194171.2748,0.0,20736
3120,realtime,5736,0.65,Optimal,-181693.6984,-181692.9668,0.0,20736
3180,realtime,5736,0.64,Optimal,-169218.1236,-169217.3532,0.0,20736
3240,realtime,5736,0.64,Optimal,-156742.0469,-156740.8135,0.0,20736
3306,realtime,5736,0.63,Optimal,-144262.3487,-144261.3016,0.0,20736
3360,realtime,5736,0.64,Optimal,-131787.5792,-131785.8953,0.0,20736
3420,realtime,5736,0.64,Optimal,-119311.0951,-119308.5758,0.0,20736
3480,realtime,5736,0.65,Optimal,-106832.8116,-106831.7649,0.0,20736
3540,realtime,5736,0.63,Optimal,-94355.9309,-94355.1828,0.0,20736
3601,realtime,5736,0.64,Optimal,-81880.7522,-81878.9095,0.0,20736
3661,realtime,5736,0.63,Optimal,-70679.0469,-70678.0024,0.0,20736
3720,realtime,5736,0.61,Optimal,-61314.7245,-61313.947,0.0,20736
3783,realtime,5736,0.63,Optimal,-51953.2067,-51951.0744,0.0,20736
3840,realtime,5736,0.61,Optimal,-42590.0935,-42589.1754,0.0,20736
3901,realtime,5736,0.61,Optimal,-34501.1411,-34500.0572,0.0,20736
3960,realtime,5736,0.61,Optimal,-28249.3702,-28248.2838,0.0,20736
4020,realtime,5736,0.61,Optimal,-21999.211,-21998.0463,0.0001,20736
4083,realtime,5736,0.63,Optimal,-15747.4397,-15746.4434,0.0001,20736
4141,realtime,5736,0.63,Optimal,-10967.8703,-10967.2145,0.0001,20736
4205,realtime,5736,0.65,Optimal,-7831.572,-7830.5681,0.0001,20736
4262,realtime,5736,0.64,Optimal,-4697.2842,-4696.005,0.0003,20736
4320,realtime,5736,0.66,Optimal,-1562.7009,-1561.7115,0.0006,20736
4382,realtime,5736,0.67,Optimal,223.699,224.6518,0.0042,20736
4440,realtime,5736,0.71,Optimal,242.1066,242.8792,0.0032,20736
4501,realtime,5736,0.71,Optimal,261.3231,262.1527,0.0032,20736
4561,realtime,5736,3.68,Optimal,280.434,281.0449,0.0022,20736
4620,realtime,5736,10.24,Optimal,298.9468,299.8297,0.0029,20736
4681,realtime,5736,0.8,Optimal,317.1577,318.7284,0.0049,20736
4746,realtime,5736,11.18,Optimal,336.9782,337.9117,0.0028,20736
4802,realtime,5736,7.56,Optimal,351.8672,353.1028,0.0035,20736
4864,realtime,5736,10.31,Optimal,362.9325,363.6889,0.0021,20736
4921,realtime,5736,7.7,Optimal,372.3863,372.9856,0.0016,20736
4980,realtime,5736,0.95,Optimal,379.6409,381.3458,0.0045,20736
5041,realtime,5736,1.06,Optimal,380.3959,381.0,0.0016,20736
5100,realtime,5736,1.14,Optimal,379.1601,380.5645,0.0037,20736
5161,realtime,5736,1.1,Optimal,379.902,380.6059,0.0018,20736
5220,realtime,5736,1.22,Optimal,379.3226,380.5318,0.0032,20736
5281,realtime,5736,3.93,Optimal,378.0454,378.446,0.0011,20736
5343,realtime,5736,1.12,Optimal,379.2473,379.3504,0.0003,20736
5400,realtime,5736,3.12,Optimal,380.2526,380.2542,0.0,20736
5461,realtime,5736,3.0,Optimal,380.2565,380.2575,0.0,20736
5522,realtime,5736,2.94,Optimal,378.759,378.7603,0.0,20736
5582,realtime,5736,3.36,Optimal,379.6544,379.6558,0.0,20736
5643,realtime,5736,1.14,Optimal,379.5448,379.5495,0.0,20736
5701,realtime,5736,3.08,Optimal,378.8402,378.8418,0.0,20736
5765,realtime,5736,1.16,Optimal,378.0308,378.4354,0.0011,20736
5824,realtime,5736,1.16,Optimal,377.4213,378.0296,0.0016,20736
5881,realtime,5736,1.14,Optimal,377.9202,377.9242,0.0,20736
5941,realtime,5736,1.04,Optimal,376.809,376.8116,0.0,20736
6000,realtime,5736,1.03,Optimal,375.3954,376.0994,0.0019,20736
6062,realtime,5736,1.07,Optimal,373.9767,375.3797,0.0037,20736
6121,realtime,5736,1.03,Optimal,375.0543,375.2586,0.0005,20736
6180,realtime,5736,1.02,Optimal,374.6205,376.0245,0.0037,20736
6240,realtime,5736,1.07,Optimal,373.6969,375.1015,0.0037,20736
6301,realtime,5736,1.03,Optimal,374.8699,375.5747,0.0019,20736
6361,realtime,5736,9.14,Optimal,374.3501,374.9529,0.0016,20736
6423,realtime,5736,1.02,Optimal,373.4124,374.8167,0.0037,20736
6480,realtime,5736,0.97,Optimal,374.4595,375.8638,0.0037,20736
6540,realtime,5736,11.65,Optimal,375.0095,375.7194,0.0019,20736
6605,realtime,5736,7.87,Optimal,372.597,373.3453,0.002,20736
6661,realtime,5736,7.67,Optimal,370.0823,370.7621,0.0018,20736
6721,realtime,5736,10.61,Optimal,367.2658,367.9645,0.0019,20736
6781,realtime,5736,5.8,Optimal,364.7517,365.5152,0.0021,20736
6846,realtime,5736,5.94,Optimal,362.3395,363.4807,0.0031,20736
6901,realtime,5736,5.93,Optimal,360.6249,361.3478,0.002,20736
6960,realtime,5736,0.8,Optimal,-116882.1658,-116880.4156,0.0,20736
7022,realtime,5736,0.79,Optimal,-113522.6894,-113520.0202,0.0,20736
7081,realtime,5736,0.78,Optimal,-110526.8094,-110524.7596,0.0,20736
7141,realtime,5736,0.8,Optimal,-107410.1241,-107406.6792,0.0,20736
7206,realtime,5736,0.74,Optimal,-220073.2482,-220071.0593,0.0,20736
7261,realtime,5736,0.78,Optimal,-215054.2632,-215052.9913,0.0,20736
7321,realtime,5736,0.77,Optimal,-208818.6798,-208815.6624,0.0,20736
7380,realtime,5736,0.77,Optimal,-202825.3974,-202823.1002,0.0,20736
7442,realtime,5736,0.69,Optimal,-312664.2187,-312663.5204,0.0,20736
7501,realtime,5736,0.69,Optimal,-303672.8349,-303672.1743,0.0,20736
7566,realtime,5736,0.69,Optimal,-292685.9175,-292684.4294,0.0,20736
7621,realtime,5736,0.71,Optimal,-284959.8743,-284958.1381,0.0,20736
7681,realtime,5736,0.69,Optimal,-392295.1327,-392293.8102,0.0,20736
7740,realtime,5736,0.71,Optimal,-380298.1938,-380296.4722,0.0,20736
7804,realtime,5736,0.74,Optimal,-365861.1585,-365860.238,0.0,20736
7861,realtime,5736,0.69,Optimal,-354838.7167,-354837.4633,0.0,20736
7920,realtime,5736,0.73,Optimal,-342843.8918,-342841.9483,0.0,20736
7982,realtime,5736,0.71,Optimal,-329392.2079,-329389.8024,0.0,20736
8041,realtime,5736,0.71,Optimal,-317404.3991,-317402.4957,0.0,20736
8102,realtime,5736,0.74,Optimal,-304438.9135,-304438.112,0.0,20736
8160,realtime,5736,0.74,Optimal,-292939.5169,-292938.1116,0.0,20736
8220,realtime,5736,0.73,Optimal,-280463.2156,-280462.5114,0.0,20736
8280,realtime,5736,0.74,Optimal,-267988.325,-267987.1213,0.0,20736
8341,realtime,5736,0.73,Optimal,-255025.4433,-255023.1386,0.0,20736
8400,realtime,5736,0.73,Optimal,-243036.2518,-243035.1461,0.0,20736
8460,realtime,5736,0.7,Optimal,-230560.2682,-230559.7659,0.0,20736
8521,realtime,5736,0.7,Optimal,-217597.1824,-217597.1802,0.0,20736
8580,realtime,5736,0.71,Optimal,-205609.0995,-205609.0969,0.0,20736
8642,realtime,5736,0.69,Optimal,-192158.2292,-192158.2267,0.0,20736
8704,realtime,5736,0.7,Optimal,-178707.1588,-178707.157,0.0,20736
8765,realtime,5736,0.69,Optimal,-165742.6866,-165742.4296,0.0,20736
8821,realtime,5736,0.69,Optimal,-155217.9019,-155217.8996,0.0,20736
8881,realtime,5736,0.68,Optimal,-142742.929,-142742.926,0.0,20736
8941,realtime,5736,0.69,Optimal,-130268.0544,-130268.0504,0.0,20736
9000,realtime,5736,0.66,Optimal,-118280.5754,-118280.573,0.0,20736
9060,realtime,5736,0.68,Optimal,-105803.9031,-105803.9013,0.0,20736
9120,realtime,5736,0.68,Optimal,-93329.2296,-93329.2273,0.0,20736
9180,realtime,5736,0.69,Optimal,-80852.554,-80852.5519,0.0,20736
9240,realtime,5736,0.68,Optimal,-69715.877,-69713.9591,0.0,20736
9301,realtime,5736,0.69,Optimal,-59982.3862,-59981.3662,0.0,20736
9360,realtime,5736,0.7,Optimal,-50984.0946,-50982.9342,0.0,20736
9420,realtime,5736,0.7,Optimal,-41622.3047,-41619.897,0.0001,20736
9481,realtime,5736,0.7,Optimal,-33479.6614,-33476.3156,0.0001,20736
9542,realtime,5736,0.72,Optimal,-26982.9873,-26980.3895,0.0001,20736
9600,realtime,5736,0.72,Optimal,-21222.5403,-21220.3767,0.0001,20736
9660,realtime,5736,0.72,Optimal,-14973.6901,-14971.6209,0.0001,20736
9722,realtime,5736,0.75,Optimal,-10262.9142,-10261.653,0.0001,20736
9782,realtime,5736,0.75,Optimal,-7129.9296,-7127.6641,0.0003,20736
9842,realtime,5736,0.77,Optimal,-3995.3469,-3993.7589,0.0004,20736
9900,realtime,5736,0.77,Optimal,-1105.9649,-1103.8396,0.0019,20736
9963,realtime,5736,10.62,Optimal,247.2477,247.9519,0.0028,20736
10020,realtime,5736,0.79,Optimal,262.9448,264.2631,0.005,20736
10081,realtime,5736,7.63,Optimal,281.1582,282.4366,0.0045,20736
10141,realtime,5736,5.8,Optimal,299.0634,300.4704,0.0047,20736
10201,realtime,5736,5.81,Optimal,317.072,318.0413,0.003,20736
10262,realtime,5736,10.84,Optimal,335.4813,336.4182,0.0028,20736
10320,realtime,5736,10.84,Optimal,351.5812,352.7765,0.0034,20736
10380,realtime,5736,9.91,Optimal,364.6586,365.8773,0.0033,20736
10440,realtime,5736,1.12,Optimal,366.4408,367.6478,0.0033,20736
10500,realtime,5736,1.15,Optimal,366.1659,367.5716,0.0038,20736
10561,realtime,5736,1.06,Optimal,366.1258,367.5352,0.0038,20736
10620,realtime,5736,2.98,Optimal,368.2529,368.2552,0.0,20736
10680,realtime,5736,1.86,Optimal,368.476,368.4767,0.0,20736
10740,realtime,5736,2.41,Optimal,368.6962,368.6981,0.0,20736
10800,realtime,5736,2.56,Optimal,367.7175,367.7196,0.0,20736
10861,realtime,5736,2.99,Optimal,366.7296,366.7309,0.0,20736
10920,realtime,5736,3.41,Optimal,367.3417,367.3431,0.0,20736
10980,realtime,5736,5.6,Optimal,367.4509,367.4556,0.0,20736
11040,realtime,5736,3.24,Optimal,367.9573,367.9589,0.0,20736
11100,realtime,5736,12.02,Optimal,365.237,366.8585,0.0044,20736
11160,realtime,5736,1.37,Optimal,366.0553,366.0609,0.0,20736
11223,realtime,5736,1.48,Optimal,365.3567,365.3636,0.0,20736
11282,realtime,5736,4.66,Optimal,363.3587,364.3646,0.0028,20736
11340,realtime,5736,3.51,Optimal,364.8596,364.8627,0.0,20736
11400,realtime,5736,5.26,Optimal,363.9523,364.5591,0.0017,20736
11464,realtime,5736,4.53,Optimal,363.4479,364.1506,0.0019,20736
11520,realtime,5736,4.28,Optimal,363.3399,363.3432,0.0,20736
11581,realtime,5736,1.26,Optimal,362.0214,363.4331,0.0039,20736
11640,realtime,5736,4.07,Optimal,361.4197,362.0271,0.0017,20736
11700,realtime,5736,1.37,Optimal,360.5109,360.5192,0.0,20736
11761,realtime,5736,3.61,Optimal,360.5093,360.5113,0.0,20736
11821,realtime,5736,3.9,Optimal,361.2017,361.2033,0.0,20736
11881,realtime,5736,4.5,Optimal,360.9959,360.9967,0.0,20736
11940,realtime,5736,3.25,Optimal,358.888,358.8901,0.0,20736
12002,realtime,5736,3.24,Optimal,359.7802,359.7826,0.0,20736
12060,realtime,5736,3.2,Optimal,357.6726,357.6741,0.0,20736
12121,realtime,5736,1.23,Optimal,357.0615,357.0671,0.0,20736
12180,realtime,5736,1.23,Optimal,354.1562,354.8593,0.002,20736
12243,realtime,5736,1.25,Optimal,353.2423,353.951,0.002,20736
12302,realtime,5736,1.21,Optimal,354.3367,354.3441,0.0,20736
12360,realtime,5736,1.2,Optimal,353.7277,353.7372,0.0,20736
12422,realtime,5736,1.2,Optimal,353.7234,353.7318,0.0,20736
12480,realtime,5736,1.15,Optimal,353.4217,353.4262,0.0,20736
12541,realtime,5736,1.02,Optimal,-118717.2493,-118716.2458,0.0,20736
12600,realtime,5736,1.01,Optimal,-115597.4791,-115596.6754,0.0,20736
12660,realtime,5736,1.02,Optimal,-112478.1207,-112476.2112,0.0,20736
12721,realtime,5736,0.99,Optimal,-109358.8779,-109355.865,0.0,20736
12781,realtime,5736,0.83,Optimal,-225350.4969,-225349.1578,0.0,20736
12840,realtime,5736,0.8,Optimal,-219116.5145,-219112.0371,0.0,20736
12900,realtime,5736,0.81,Optimal,-212877.7332,-212874.8295,0.0,20736
12961,realtime,5736,0.86,Optimal,-206639.6463,-206637.685,0.0,20736
13021,realtime,5736,0.78,Optimal,-319327.2565,-319326.0346,0.0,20736
13081,realtime,5736,0.79,Optimal,-309970.2737,-309969.1266,0.0,20736
13140,realtime,5736,0.76,Optimal,-300612.6874,-300611.4231,0.0,20736
13200,realtime,5736,0.74,Optimal,-291255.4046,-291254.2115,0.0,20736
13262,realtime,5736,0.75,Optimal,-400902.6662,-400900.7483,0.0,20736
13320,realtime,5736,0.76,Optimal,-388425.391,-388424.3921,0.0,20736
13380,realtime,5736,0.72,Optimal,-375949.2106,-375947.0692,0.0,20736
13440,realtime,5736,0.73,Optimal,-363467.092,-363465.2512,0.0,20736
13505,realtime,5736,0.72,Optimal,-350978.5365,-350977.5428,0.0,20736
13560,realtime,5736,0.74,Optimal,-338501.3809,-338500.0766,0.0,20736
13620,realtime,5736,0.76,Optimal,-326028.9956,-326027.1912,0.0,20736
13680,realtime,5736,0.77,Optimal,-313554.5514,-313554.0484,0.0,20736
13741,realtime,5736,0.75,Optimal,-301079.8671,-301079.2641,0.0,20736
13801,realtime,5736,0.76,Optimal,-288603.8896,-288603.4862,0.0,20736
13862,realtime,5736,0.78,Optimal,-276129.2113,-276128.1064,0.0,20736
13920,realtime,5736,0.77,Optimal,-263653.4327,-263652.4299,0.0,20736
13981,realtime,5736,0.78,Optimal,-251177.0519,-251176.5496,0.0,20736
14040,realtime,5736,0.76,Optimal,-238701.6748,-238700.8717,0.0,20736
14102,realtime,5736,0.76,Optimal,-226223.6864,-226223.6845,0.0,20736
14160,realtime,5736,0.74,Optimal,-213748.0112,-213747.3077,0.0,20736
14221,realtime,5736,0.76,Optimal,-201271.9332,-201271.7314,0.0,20736
14281,realtime,5736,0.71,Optimal,-188795.5536,-188795.552,0.0,20736
14340,realtime,5736,0.71,Optimal,-176319.1786,-176319.0768,0.0,20736
14400,realtime,5736,0.71,Optimal,-163843.6027,-163843.6012,0.0,20736
14460,realtime,5736,0.72,Optimal,-151368.2226,-151368.221,0.0,20736
14521,realtime,5736,0.75,Optimal,-138893.6433,-138893.6411,0.0,20736
14580,realtime,5736,0.68,Optimal,-126417.4681,-126417.4668,0.0,20736
14643,realtime,5736,0.69,Optimal,-113941.583,-113941.581,0.0,20736
14702,realtime,5736,0.71,Optimal,-101466.21,-101466.2079,0.0,20736
14760,realtime,5736,0.64,Optimal,-88991.4396,-88991.4391,0.0,20736
14822,realtime,5736,0.67,Optimal,-76517.1602,-76517.1579,0.0,20736
14880,realtime,5736,0.68,Optimal,-66627.3559,-66627.1695,0.0,20736
14940,realtime,5736,0.66,Optimal,-57241.1809,-57240.6377,0.0,20736
15000,realtime,5736,0.66,Optimal,-47872.3844,-47870.902,0.0,20736
15060,realtime,5736,0.69,Optimal,-38509.6723,-38508.6601,0.0,20736
15121,realtime,5736,0.68,Optimal,-31750.5027,-31748.5617,0.0001,20736
15180,realtime,5736,0.65,Optimal,-25501.152,-25500.1056,0.0,20736
15241,realtime,5736,0.68,Optimal,-19252.3997,-19250.9635,0.0001,20736
15300,realtime,5736,0.69,Optimal,-13003.7453,-13002.1046,0.0001,20736
15363,realtime,5736,0.7,Optimal,-9553.1609,-9551.4469,0.0002,20736
15420,realtime,5736,0.73,Optimal,-6422.2809,-6417.8012,0.0007,20736
15483,realtime,5736,0.76,Optimal,-3288.6093,-3284.696,0.0012,20736
15540,realtime,5736,60.41,Optimal,-152.8232,-152.0437,0.0051,20736
15601,realtime,5736,3.92,Optimal,251.0829,251.668,0.0023,20736
15660,realtime,5736,3.87,Optimal,268.7905,269.568,0.0029,20736
15721,realtime,5736,8.85,Optimal,287.0013,287.708,0.0025,20736
15781,realtime,5736,5.87,Optimal,304.8089,306.1233,0.0043,20736
15840,realtime,5736,7.85,Optimal,323.3187,324.2049,0.0027,20736
15904,realtime,5736,11.46,Optimal,328.1202,328.7233,0.0018,20736
15961,realtime,5736,11.36,Optimal,328.167,328.8703,0.0021,20736
16020,realtime,5736,1.03,Optimal,328.2765,328.2882,0.0,20736
16080,realtime,5736,1.15,Optimal,328.0776,328.0824,0.0,20736
16140,realtime,5736,1.1,Optimal,326.4244,326.4299,0.0,20736
16202,realtime,5736,1.1,Optimal,325.3532,325.3595,0.0,20736
16261,realtime,5736,1.21,Optimal,324.9717,326.3809,0.0043,20736
16321,realtime,5736,3.23,Optimal,326.3993,326.4024,0.0,20736
16381,realtime,5736,2.98,Optimal,324.4201,325.1229,0.0022,20736
16442,realtime,5736,4.14,Optimal,323.636,323.9409,0.0009,20736
16501,realtime,5736,4.98,Optimal,322.8481,323.4521,0.0019,20736
16561,realtime,5736,3.96,Optimal,323.7596,323.7604,0.0,20736
16620,realtime,5736,3.98,Optimal,321.9558,322.6648,0.0022,20736
16682,realtime,5736,4.26,Optimal,321.76,321.7648,0.0,20736
16740,realtime,5736,5.04,Optimal,320.9599,320.9648,0.0,20736
16805,realtime,5736,3.74,Optimal,321.3572,321.3648,0.0,20736
16861,realtime,5736,1.45,Optimal,321.4587,321.4648,0.0,20736
16920,realtime,5736,3.88,Optimal,320.7648,320.7648,0.0,20736
16980,realtime,5736,4.88,Optimal,321.3641,321.3648,0.0,20736
17042,realtime,5736,4.57,Optimal,321.0571,321.0603,0.0,20736
