W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,realtime,9,1.591,0.1714,1676,1990.9,0.254,0,285,0.11,0.29,0,76.5
