t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,5736,0.82,Optimal,-53521.0996,-53518.5453,0.0,20736
61,oracle,5736,0.8,Optimal,-53365.9026,-53363.8478,0.0,20736
122,oracle,5736,0.8,Optimal,-53210.7056,-53209.8721,0.0,20736
180,oracle,5736,0.79,Optimal,-53525.5082,-53523.2677,0.0,20736
240,oracle,5736,0.77,Optimal,-53526.0111,-53524.3534,0.0,20736
303,oracle,5736,0.79,Optimal,-53061.3253,-53059.2298,0.0,20736
361,oracle,5736,0.77,Optimal,-53374.2266,-53372.6115,0.0,20736
420,oracle,5736,0.76,Optimal,-53533.3355,-53530.4197,0.0001,20736
483,oracle,5736,0.73,Optimal,-53066.7428,-53065.0384,0.0,20736
547,oracle,5736,0.74,Optimal,-52444.9551,-52444.1835,0.0,20736
602,oracle,5736,0.8,Optimal,-53224.9535,-53224.5341,0.0,20736
661,oracle,5736,0.83,Optimal,-53383.0602,-53382.2052,0.0,20736
720,oracle,5736,0.74,Optimal,-53541.2661,-53539.6804,0.0,20736
780,oracle,5736,0.78,Optimal,-53542.9732,-53541.05,0.0,20736
846,oracle,5736,0.79,Optimal,-52609.1851,-52608.1241,0.0,20736
903,oracle,5736,0.75,Optimal,-53078.6893,-53076.7477,0.0,20736
960,oracle,5736,0.82,Optimal,-53547.0878,-53545.4559,0.0,20736
1020,oracle,5736,0.75,Optimal,-53548.6977,-53547.4911,0.0,20736
1085,oracle,5736,0.78,Optimal,-52771.9143,-52771.2342,0.0,20736
1142,oracle,5736,0.8,Optimal,-53241.6229,-53240.4558,0.0,20736
1208,oracle,5736,0.74,Optimal,-178983.9453,-178982.279,0.0,20736
1260,oracle,5736,0.75,Optimal,-177111.443,-177110.2537,0.0,20736
1320,oracle,5736,0.75,Optimal,-173993.9532,-173992.3626,0.0,20736
1381,oracle,5736,0.72,Optimal,-170719.4648,-170718.6951,0.0,20736
1441,oracle,5736,0.7,Optimal,-290228.382,-290226.8806,0.0,20736
1501,oracle,5736,0.71,Optimal,-275581.8415,-275581.1049,0.0,20736
1560,oracle,5736,0.74,Optimal,-261181.7073,-261179.8389,0.0,20736
1622,oracle,5736,0.79,Optimal,-246047.8684,-246046.8682,0.0,20736
1680,oracle,5736,0.71,Optimal,-358617.5394,-358615.9874,0.0,20736
1740,oracle,5736,0.68,Optimal,-345055.7293,-345054.5339,0.0,20736
1801,oracle,5736,0.72,Optimal,-331376.8458,-331375.3629,0.0,20736
1860,oracle,5736,0.74,Optimal,-317941.0636,-317940.1998,0.0,20736
1923,oracle,5736,0.67,Optimal,-431240.7327,-431238.9743,0.0,20736
1982,oracle,5736,0.71,Optimal,-418758.6158,-418756.6065,0.0,20736
2041,oracle,5736,0.71,Optimal,-406281.9377,-406280.0276,0.0,20736
2109,oracle,5736,0.69,Optimal,-393802.3412,-393800.054,0.0,20736
2160,oracle,5736,0.69,Optimal,-381327.8752,-381325.5006,0.0,20736
2220,oracle,5736,0.77,Optimal,-368849.6899,-368848.5133,0.0,20736
2281,oracle,5736,0.69,Optimal,-356372.3104,-356371.4701,0.0,20736
2341,oracle,5736,0.69,Optimal,-343895.1285,-343894.344,0.0,20736
2400,oracle,5736,0.67,Optimal,-331419.9587,-331418.4879,0.0,20736
2462,oracle,5736,0.73,Optimal,-318940.867,-318940.2162,0.0,20736
2521,oracle,5736,0.71,Optimal,-306465.3995,-306463.8921,0.0,20736
2582,oracle,5736,0.67,Optimal,-293987.7171,-293986.8035,0.0,20736
2641,oracle,5736,0.7,Optimal,-281511.2379,-281510.4236,0.0,20736
2704,oracle,5736,0.68,Optimal,-269033.5502,-269032.3757,0.0,20736
2760,oracle,5736,0.65,Optimal,-256558.18,-256557.057,0.0,20736
2821,oracle,5736,0.63,Optimal,-244080.7989,-244080.0529,0.0,20736
2880,oracle,5736,0.62,Optimal,-231605.1234,-231603.976,0.0,20736
2946,oracle,5736,0.65,Optimal,-219125.8293,-219124.7602,0.0,20736
3001,oracle,5736,0.63,Optimal,-206650.2567,-206648.8772,0.0,20736
3062,oracle,5736,0.66,Optimal,-194172.5737,-194171.5861,0.0,20736
3120,oracle,5736,0.7,Optimal,-181695.4943,-181694.3812,0.0,20736
3181,oracle,5736,0.73,Optimal,-169218.21,-169216.6982,0.0,20736
3241,oracle,5736,0.7,Optimal,-156740.8312,-156740.0615,0.0,20736
3300,oracle,5736,0.65,Optimal,-144265.0572,-144264.0474,0.0,20736
3361,oracle,5736,0.64,Optimal,-131788.9813,-131787.0126,0.0,20736
3426,oracle,5736,0.79,Optimal,-119310.5903,-119308.6891,0.0,20736
3483,oracle,5736,0.66,Optimal,-106833.9159,-106832.468,0.0,20736
3540,oracle,5736,0.66,Optimal,-94358.3412,-94355.9032,0.0,20736
3600,oracle,5736,0.65,Optimal,-81879.8592,-81879.0373,0.0,20736
3661,oracle,5736,0.65,Optimal,-70678.452,-70677.4955,0.0,20736
