t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
10,oracle,1035,0.09,Optimal,-54059.4032,-54058.8034,0.0,3780
60,oracle,1035,0.09,Optimal,-54059.7224,-54059.3227,0.0,3780
125,oracle,1035,0.1,Optimal,-54060.6437,-54060.2435,0.0,3780
180,oracle,1035,0.09,Optimal,-186760.8,-186760.8,0.0,3780
240,oracle,1035,0.09,Optimal,-183642.3,-183642.3,0.0,3780
300,oracle,1035,0.09,Optimal,-180524.1,-180524.1,0.0,3780
361,oracle,1035,0.09,Optimal,-177354.8,-177354.8,0.0,3780
420,oracle,1035,0.09,Optimal,-319728.9,-319728.9,0.0,3780
482,oracle,1035,0.09,Optimal,-313283.3,-313283.3,0.0,3780
540,oracle,1035,0.09,Optimal,-307252.8,-307252.8,0.0,3780
600,oracle,1035,0.09,Optimal,-301014.3,-301014.3,0.0,3780
660,oracle,1035,0.09,Optimal,-440042.7,-440042.7,0.0,3780
721,oracle,1035,0.09,Optimal,-430529.4,-430529.4,0.0,3780
783,oracle,1035,0.09,Optimal,-420858.3,-420858.3,0.0,3780
847,oracle,1035,0.09,Optimal,-410875.8,-410875.8,0.0,3780
903,oracle,1035,0.09,Optimal,-547321.0,-547321.0,0.0,3780
961,oracle,1035,0.09,Optimal,-535257.9,-535257.9,0.0,3780
1021,oracle,1035,0.09,Optimal,-522779.7,-522779.7,0.0,3780
1084,oracle,1035,0.09,Optimal,-509678.1,-509678.1,0.0,3780
1140,oracle,1035,0.09,Optimal,-498031.0,-498031.0,0.0,3780
1203,oracle,1035,0.09,Optimal,-484929.582,-484929.582,0.0,3780
1262,oracle,1035,0.09,Optimal,-472695.607,-472695.607,0.0,3780
1320,oracle,1035,0.09,Optimal,-460728.291,-460728.291,0.0,3780
1380,oracle,1035,0.09,Optimal,-448158.74,-448158.74,0.0,3780
1440,oracle,1035,0.09,Optimal,-431819.334,-431819.334,0.0,3780
1501,oracle,1035,0.09,Optimal,-406195.802,-406195.802,0.0,3780
1561,oracle,1035,0.09,Optimal,-380975.354,-380975.354,0.0,3780
1621,oracle,1035,0.09,Optimal,-355971.325,-355971.325,0.0,3780
1680,oracle,1035,0.09,Optimal,-331390.81,-331390.81,0.0,3780
1743,oracle,1035,0.09,Optimal,-311880.907,-311880.907,0.0,3780
1801,oracle,1035,0.09,Optimal,-295718.961,-295718.961,0.0,3780
1871,oracle,1035,0.09,Optimal,-276222.718,-276222.718,0.0,3780
1923,oracle,1035,0.09,Optimal,-261892.991,-261892.991,0.0,3780
1987,oracle,1035,0.09,Optimal,-245475.346,-245475.346,0.0,3780
2040,oracle,1035,0.09,Optimal,-234546.999,-234546.999,0.0,3780
2100,oracle,1035,0.09,Optimal,-222253.447,-222253.447,0.0,3780
2161,oracle,1035,0.09,Optimal,-209517.39,-209517.39,0.0,3780
2222,oracle,1035,0.09,Optimal,-196678.142,-196678.142,0.0,3780
2280,oracle,1035,0.09,Optimal,-184633.64,-184633.64,0.0,3780
2340,oracle,1035,0.09,Optimal,-172121.087,-172121.087,0.0,3780
2403,oracle,1035,0.09,Optimal,-158821.512,-158821.512,0.0,3780
2462,oracle,1035,0.09,Optimal,-146485.231,-146485.231,0.0,3780
2521,oracle,1035,0.09,Optimal,-134194.298,-134194.298,0.0,3780
2582,oracle,1035,0.09,Optimal,-121482.1155,-121482.1155,0.0,3780
2641,oracle,1035,0.09,Optimal,-109322.3679,-109322.3679,0.0,3780
2703,oracle,1035,0.09,Optimal,-96346.6294,-96346.6294,0.0,3780
2760,oracle,1035,0.09,Optimal,-85674.6081,-85674.2889,0.0,3780
2820,oracle,1035,0.1,Optimal,-76216.1704,-76215.8701,0.0,3780
2883,oracle,1035,0.1,Optimal,-67487.1768,-67486.3935,0.0,3780
2940,oracle,1035,0.1,Optimal,-61503.5199,-61502.797,0.0,3780
3000,oracle,1035,0.1,Optimal,-55340.4718,-55339.2131,0.0,3780
3060,oracle,1035,0.11,Optimal,-49133.1525,-49131.982,0.0,3780
3120,oracle,1035,0.11,Optimal,-42846.7745,-42845.2299,0.0,3780
3180,oracle,1035,0.11,Optimal,-36720.4185,-36717.9741,0.0001,3780
3241,oracle,1035,0.11,Optimal,-30299.5949,-30298.7904,0.0,3780
3303,oracle,1035,0.12,Optimal,-23815.7938,-23815.39,0.0,3780
3361,oracle,1035,0.11,Optimal,-17820.6446,-17820.6407,0.0,3780
3420,oracle,1035,0.12,Optimal,-11487.21,-11487.2054,0.0,3780
3481,oracle,1035,0.12,Optimal,-7578.5851,-7578.5803,0.0,3780
3542,oracle,1035,0.13,Optimal,-4325.6421,-4325.639,0.0,3780
3600,oracle,1035,0.13,Optimal,-1349.6287,-1349.6193,0.0,3780
3663,oracle,1035,0.14,Optimal,-19.2,-19.196,0.0002,3780
3720,oracle,1035,0.14,Optimal,-19.3999,-19.396,0.0002,3780
3780,oracle,1035,0.16,Optimal,-18.7994,-18.796,0.0002,3780
3841,oracle,1035,0.16,Optimal,-20.4975,-20.496,0.0001,3780
3901,oracle,1035,0.14,Optimal,-21.299,-21.296,0.0001,3780
3960,oracle,1035,0.13,Optimal,-21.0983,-21.096,0.0001,3780
4026,oracle,1035,0.13,Optimal,-20.6985,-20.696,0.0001,3780
4083,oracle,1035,0.13,Optimal,-19.7968,-19.796,0.0,3780
4142,oracle,1035,0.13,Optimal,-19.1992,-19.196,0.0002,3780
4200,oracle,1035,0.13,Optimal,-19.6968,-19.696,0.0,3780
4262,oracle,1035,0.13,Optimal,-20.0977,-20.096,0.0001,3780
4323,oracle,1035,0.13,Optimal,-19.9982,-19.996,0.0001,3780
4382,oracle,1035,0.12,Optimal,-19.9984,-19.996,0.0001,3780
4441,oracle,1035,0.12,Optimal,-19.3975,-19.396,0.0001,3780
4500,oracle,1035,0.13,Optimal,-20.0975,-20.096,0.0001,3780
4561,oracle,1035,0.12,Optimal,-19.8999,-19.896,0.0002,3780
4620,oracle,1035,0.13,Optimal,-20.7982,-20.796,0.0001,3780
4682,oracle,1035,0.13,Optimal,-20.4977,-20.496,0.0001,3780
4741,oracle,1035,0.13,Optimal,-19.8998,-19.896,0.0002,3780
4805,oracle,1035,0.12,Optimal,-19.4968,-19.496,0.0,3780
4860,oracle,1035,0.13,Optimal,-18.9975,-18.996,0.0001,3780
4920,oracle,1035,0.14,Optimal,-18.9991,-18.996,0.0002,3780
4980,oracle,1035,0.13,Optimal,-18.6001,-18.596,0.0002,3780
5043,oracle,1035,0.14,Optimal,-18.4984,-18.496,0.0001,3780
5102,oracle,1035,0.14,Optimal,-18.6977,-18.696,0.0001,3780
5165,oracle,1035,0.15,Optimal,-19.5008,-19.496,0.0002,3780
5223,oracle,1035,0.14,Optimal,-21.2994,-21.296,0.0002,3780
5282,oracle,1035,0.13,Optimal,-21.4991,-21.496,0.0001,3780
5341,oracle,1035,0.23,Optimal,-21.096,-21.096,0.0,3780
5400,oracle,1035,0.14,Optimal,-20.3009,-20.296,0.0002,3780
5461,oracle,1035,0.13,Optimal,-21.0003,-20.996,0.0002,3780
