t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,1035,0.1,Optimal,-54059.4032,-54058.8034,0.0,3780
60,oracle,1035,0.09,Optimal,-54061.4144,-54061.1146,0.0,3780
120,oracle,1035,0.1,Optimal,-54063.0319,-54062.5325,0.0,3780
180,oracle,1035,0.09,Optimal,-186665.0,-186665.0,0.0,3780
240,oracle,1035,0.09,Optimal,-183545.8,-183545.8,0.0,3780
300,oracle,1035,0.09,Optimal,-180428.3,-180428.3,0.0,3780
361,oracle,1035,0.09,Optimal,-177257.2,-177257.2,0.0,3780
420,oracle,1035,0.09,Optimal,-319630.7,-319630.7,0.0,3780
480,oracle,1035,0.09,Optimal,-313392.8,-313392.8,0.0,3780
541,oracle,1035,0.09,Optimal,-307050.6,-307050.6,0.0,3780
605,oracle,1035,0.09,Optimal,-300397.0,-300397.0,0.0,3780
660,oracle,1035,0.09,Optimal,-439943.6,-439943.6,0.0,3780
722,oracle,1035,0.09,Optimal,-430274.0,-430274.0,0.0,3780
781,oracle,1035,0.09,Optimal,-421071.2,-421071.2,0.0,3780
840,oracle,1035,0.09,Optimal,-411868.9,-411868.9,0.0,3780
900,oracle,1035,0.09,Optimal,-547847.1,-547847.1,0.0,3780
960,oracle,1035,0.09,Optimal,-535368.8,-535368.8,0.0,3780
1020,oracle,1035,0.09,Optimal,-522890.6,-522890.6,0.0,3780
1082,oracle,1035,0.09,Optimal,-509997.3,-509997.3,0.0,3780
1146,oracle,1035,0.09,Optimal,-496687.1,-496687.1,0.0,3780
1200,oracle,1035,0.09,Optimal,-485456.6,-485456.6,0.0,3780
1260,oracle,1035,0.09,Optimal,-472995.523,-472995.523,0.0,3780
1321,oracle,1035,0.09,Optimal,-460319.533,-460319.533,0.0,3780
1380,oracle,1035,0.09,Optimal,-448122.043,-448122.043,0.0,3780
1442,oracle,1035,0.09,Optimal,-430793.049,-430793.049,0.0,3780
1500,oracle,1035,0.09,Optimal,-406558.45,-406558.45,0.0,3780
1560,oracle,1035,0.09,Optimal,-381538.506,-381538.506,0.0,3780
1622,oracle,1035,0.09,Optimal,-355569.838,-355569.838,0.0,3780
1680,oracle,1035,0.09,Optimal,-331312.45,-331312.45,0.0,3780
1741,oracle,1035,0.09,Optimal,-312554.628,-312554.628,0.0,3780
1801,oracle,1035,0.09,Optimal,-295755.429,-295755.429,0.0,3780
1860,oracle,1035,0.09,Optimal,-279220.911,-279220.911,0.0,3780
1920,oracle,1035,0.09,Optimal,-262435.873,-262435.873,0.0,3780
1980,oracle,1035,0.09,Optimal,-246445.968,-246445.968,0.0,3780
2041,oracle,1035,0.09,Optimal,-233825.282,-233825.282,0.0,3780
2100,oracle,1035,0.09,Optimal,-221603.752,-221603.752,0.0,3780
2161,oracle,1035,0.09,Optimal,-208946.915,-208946.915,0.0,3780
2221,oracle,1035,0.09,Optimal,-196517.305,-196517.305,0.0,3780
2280,oracle,1035,0.09,Optimal,-184254.205,-184254.205,0.0,3780
