W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,realtime,8,1.591,0.1644,1695,2003.2,0.2593,0,285,0.12,0.65,0,77.8
