t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,oracle,5736,0.8,Optimal,-53364.9984,-53362.7284,0.0,20736
63,oracle,5736,0.84,Optimal,-53055.4077,-53052.2896,0.0001,20736
121,oracle,5736,0.8,Optimal,-53366.8049,-53365.4231,0.0,20736
180,oracle,5736,0.79,Optimal,-53525.5101,-53523.1783,0.0,20736
242,oracle,5736,0.79,Optimal,-53215.3183,-53213.1643,0.0,20736
301,oracle,5736,0.76,Optimal,-53371.9217,-53370.4685,0.0,20736
360,oracle,5736,0.79,Optimal,-53530.1264,-53528.2903,0.0,20736
422,oracle,5736,0.78,Optimal,-53221.5389,-53218.7921,0.0001,20736
480,oracle,5736,0.77,Optimal,-53532.8397,-53531.795,0.0,20736
540,oracle,5736,0.74,Optimal,-53534.6442,-53533.7156,0.0,20736
601,oracle,5736,0.78,Optimal,-53380.9566,-53379.8361,0.0,20736
660,oracle,5736,0.81,Optimal,-53538.8601,-53537.9327,0.0,20736
725,oracle,5736,0.76,Optimal,-52763.7779,-52761.1798,0.0,20736
781,oracle,5736,0.77,Optimal,-53387.1764,-53385.621,0.0,20736
840,oracle,5736,0.75,Optimal,-53544.3796,-53543.4489,0.0,20736
900,oracle,5736,0.85,Optimal,-53546.5882,-53545.3537,0.0,20736
961,oracle,5736,0.78,Optimal,-53393.3972,-53391.678,0.0,20736
1020,oracle,5736,0.76,Optimal,-53550.7994,-53548.9657,0.0,20736
1080,oracle,5736,0.84,Optimal,-53552.3089,-53550.9881,0.0,20736
1144,oracle,5736,0.8,Optimal,-52931.5246,-52929.8874,0.0,20736
1208,oracle,5736,0.79,Optimal,-178983.2404,-178982.3305,0.0,20736
1264,oracle,5736,0.75,Optimal,-176488.6454,-176487.3181,0.0,20736
1321,oracle,5736,0.78,Optimal,-173837.0513,-173836.2746,0.0,20736
1381,oracle,5736,0.77,Optimal,-170718.9612,-170717.9984,0.0,20736
1440,oracle,5736,0.73,Optimal,-290471.076,-290470.0895,0.0,20736
1503,oracle,5736,0.74,Optimal,-275093.0367,-275091.6284,0.0,20736
1560,oracle,5736,0.72,Optimal,-261179.5007,-261178.72,0.0,20736
1626,oracle,5736,0.77,Optimal,-245069.5634,-245068.7201,0.0,20736
1680,oracle,5736,0.72,Optimal,-358616.0365,-358614.2994,0.0,20736
1741,oracle,5736,0.71,Optimal,-344932.9289,-344931.1771,0.0,20736
1801,oracle,5736,0.74,Optimal,-331374.6422,-331373.6981,0.0,20736
1863,oracle,5736,0.73,Optimal,-317573.0588,-317572.136,0.0,20736
1920,oracle,5736,0.69,Optimal,-431240.3369,-431238.3695,0.0,20736
1980,oracle,5736,0.74,Optimal,-418757.4157,-418755.542,0.0,20736
2041,oracle,5736,0.71,Optimal,-406280.3369,-406278.5558,0.0,20736
2100,oracle,5736,0.78,Optimal,-393802.6542,-393800.917,0.0,20736
2160,oracle,5736,0.77,Optimal,-381325.2733,-381323.8651,0.0,20736
2224,oracle,5736,0.69,Optimal,-368846.7843,-368845.4261,0.0,20736
2280,oracle,5736,0.72,Optimal,-356371.8135,-356369.6207,0.0,20736
2341,oracle,5736,0.72,Optimal,-343894.5327,-343892.2846,0.0,20736
2400,oracle,5736,0.67,Optimal,-331417.356,-331416.1229,0.0,20736
2465,oracle,5736,0.69,Optimal,-318938.6625,-318937.4394,0.0,20736
2522,oracle,5736,0.73,Optimal,-306461.9842,-306460.5266,0.0,20736
2582,oracle,5736,0.69,Optimal,-293985.2073,-293983.5886,0.0,20736
2642,oracle,5736,0.7,Optimal,-281508.2312,-281507.1267,0.0,20736
