W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
orbit,oracle,16,2.386,0.2652,1850,3434.7,0.4487,0,285,1.91,27.46,0,823.1
