t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,2070,0.17,Optimal,-520364.0,-520364.0,0.0,7452
61,realtime,2070,0.17,Optimal,-507678.7,-507678.7,0.0,7452
120,realtime,2070,0.17,Optimal,-495408.5,-495408.5,0.0,7452
180,realtime,2070,0.17,Optimal,-482932.1,-482932.1,0.0,7452
240,realtime,2070,0.17,Optimal,-470453.9,-470453.9,0.0,7452
304,realtime,2070,0.17,Optimal,-457144.9,-457144.9,0.0,7452
360,realtime,2070,0.17,Optimal,-445498.1,-445498.1,0.0,7452
421,realtime,2070,0.18,Optimal,-432811.9,-432811.9,0.0,7452
480,realtime,2070,0.17,Optimal,-420541.1,-420541.1,0.0,7452
549,realtime,2070,0.17,Optimal,-406190.6,-406190.6,0.0,7452
600,realtime,2070,0.17,Optimal,-395583.8,-395583.8,0.0,7452
661,realtime,2070,0.18,Optimal,-382898.5,-382898.5,0.0,7452
721,realtime,2070,0.18,Optimal,-370420.3,-370420.3,0.0,7452
781,realtime,2070,0.17,Optimal,-357941.8,-357941.8,0.0,7452
842,realtime,2070,0.17,Optimal,-345255.9,-345255.9,0.0,7452
901,realtime,2070,0.17,Optimal,-332985.4,-332985.4,0.0,7452
960,realtime,2070,0.17,Optimal,-320714.3,-320714.3,0.0,7452
1020,realtime,2070,0.17,Optimal,-308235.8,-308235.8,0.0,7452
1080,realtime,2070,0.17,Optimal,-295759.1,-295759.1,0.0,7452
1141,realtime,2070,0.18,Optimal,-283072.9,-283072.9,0.0,7452
1202,realtime,2070,0.18,Optimal,-270387.068,-270387.068,0.0,7452
1261,realtime,2070,0.18,Optimal,-258100.729,-258100.729,0.0,7452
1322,realtime,2070,0.17,Optimal,-245345.418,-245345.418,0.0,7452
1380,realtime,2070,0.18,Optimal,-233311.472,-233311.472,0.0,7452
1440,realtime,2070,0.17,Optimal,-216815.281,-216815.281,0.0,7452
1502,realtime,2070,0.17,Optimal,-190869.7528,-190869.7528,0.0,7452
1560,realtime,2070,0.17,Optimal,-166701.746,-166701.746,0.0,7452
1621,realtime,2070,0.17,Optimal,-141389.8353,-141389.8353,0.0,7452
1680,realtime,2070,0.18,Optimal,-117482.6989,-117482.5271,0.0,7452
1742,realtime,2070,0.18,Optimal,-101564.2287,-101563.6603,0.0,7452
1802,realtime,2070,0.18,Optimal,-88056.2002,-88055.8166,0.0,7452
1862,realtime,2070,0.19,Optimal,-74812.7114,-74812.4824,0.0,7452
1920,realtime,2070,0.19,Optimal,-64660.9296,-64660.2739,0.0,7452
1981,realtime,2070,0.2,Optimal,-55037.3899,-55036.5679,0.0,7452
2044,realtime,2070,0.22,Optimal,-48569.6809,-48569.3357,0.0,7452
2110,realtime,2070,0.2,Optimal,-41852.93,-41850.9068,0.0,7452
2160,realtime,2070,0.21,Optimal,-36673.8743,-36671.8344,0.0001,7452
2223,realtime,2070,0.21,Optimal,-29922.6721,-29921.4187,0.0,7452
2280,realtime,2070,0.22,Optimal,-24080.435,-24078.722,0.0001,7452
2341,realtime,2070,0.22,Optimal,-17650.989,-17648.1798,0.0002,7452
2401,realtime,2070,0.22,Optimal,-11518.5721,-11517.1466,0.0001,7452
2460,realtime,2070,0.23,Optimal,-7917.9378,-7915.2024,0.0003,7452
2524,realtime,2070,0.25,Optimal,-4637.6917,-4636.104,0.0003,7452
2580,realtime,2070,0.26,Optimal,-1743.4074,-1740.5971,0.0016,7452
2640,realtime,2070,2.11,Optimal,88.049,88.053,0.0,7452
2700,realtime,2070,0.31,Optimal,88.6772,88.6881,0.0001,7452
2760,realtime,2070,2.18,Optimal,87.1928,87.1936,0.0,7452
2821,realtime,2070,2.05,Optimal,87.7929,87.7936,0.0,7452
2884,realtime,2070,2.0,Optimal,87.9936,87.9936,0.0,7452
2942,realtime,2070,0.32,Optimal,87.5863,87.5936,0.0001,7452
3005,realtime,2070,0.33,Optimal,87.1878,87.1936,0.0001,7452
3060,realtime,2070,0.29,Optimal,88.1879,88.1936,0.0001,7452
3121,realtime,2070,0.29,Optimal,89.0847,89.0936,0.0001,7452
3180,realtime,2070,0.29,Optimal,89.4896,89.4936,0.0,7452
3243,realtime,2070,0.31,Optimal,90.1872,90.1936,0.0001,7452
3301,realtime,2070,0.27,Optimal,90.1879,90.1936,0.0001,7452
3361,realtime,2070,0.3,Optimal,89.3871,89.3936,0.0001,7452
3420,realtime,2070,0.37,Optimal,88.3877,88.3936,0.0001,7452
3485,realtime,2070,0.34,Optimal,87.6882,87.6936,0.0001,7452
3540,realtime,2070,0.27,Optimal,86.8889,86.8936,0.0001,7452
3601,realtime,2070,0.27,Optimal,87.0863,87.0936,0.0001,7452
3660,realtime,2070,0.27,Optimal,86.4857,86.4936,0.0001,7452
3724,realtime,2070,0.88,Optimal,85.3936,85.3936,0.0,7452
3781,realtime,2070,1.79,Optimal,84.5936,84.5936,0.0,7452
3840,realtime,2070,0.28,Optimal,85.1894,85.1936,0.0,7452
3900,realtime,2070,0.3,Optimal,85.0888,85.0936,0.0001,7452
3962,realtime,2070,0.29,Optimal,84.3871,84.3936,0.0001,7452
4022,realtime,2070,0.75,Optimal,85.0936,85.0936,0.0,7452
4080,realtime,2070,0.31,Optimal,85.5912,85.5936,0.0,7452
4140,realtime,2070,0.28,Optimal,84.5911,84.5936,0.0,7452
4202,realtime,2070,0.3,Optimal,83.3894,83.3936,0.0001,7452
4260,realtime,2070,0.34,Optimal,83.1886,83.1936,0.0001,7452
4320,realtime,2070,1.39,Optimal,83.2936,83.2936,0.0,7452
4382,realtime,2070,2.0,Optimal,83.0936,83.0936,0.0,7452
4442,realtime,2070,0.29,Optimal,82.3855,82.3936,0.0001,7452
4501,realtime,2070,0.31,Optimal,81.8894,81.8936,0.0001,7452
4560,realtime,2070,1.94,Optimal,80.3936,80.3936,0.0,7452
4620,realtime,2070,0.32,Optimal,80.3891,80.3936,0.0001,7452
4680,realtime,2070,0.3,Optimal,79.2883,79.2936,0.0001,7452
4740,realtime,2070,2.02,Optimal,79.2929,79.2936,0.0,7452
4802,realtime,2070,0.32,Optimal,79.2914,79.2936,0.0,7452
4860,realtime,2070,0.34,Optimal,79.1904,79.1933,0.0,7452
4921,realtime,2070,0.27,Optimal,-126053.9096,-126053.5046,0.0,7452
4985,realtime,2070,0.26,Optimal,-122726.2359,-122725.5346,0.0,7452
5040,realtime,2070,0.26,Optimal,-119866.3621,-119865.6577,0.0,7452
5100,realtime,2070,0.25,Optimal,-116746.5108,-116745.8072,0.0,7452
5164,realtime,2070,0.22,Optimal,-239193.6981,-239192.9808,0.0,7452
5220,realtime,2070,0.21,Optimal,-233373.0186,-233372.3647,0.0,7452
5280,realtime,2070,0.21,Optimal,-227137.8444,-227136.7459,0.0,7452
5341,realtime,2070,0.21,Optimal,-220798.7759,-220798.3355,0.0,7452
5401,realtime,2070,0.2,Optimal,-340515.2271,-340514.6269,0.0,7452
5460,realtime,2070,0.2,Optimal,-331311.6576,-331311.3574,0.0,7452
5521,realtime,2070,0.2,Optimal,-321796.8874,-321796.3877,0.0,7452
5580,realtime,2070,0.19,Optimal,-312593.7179,-312593.3177,0.0,7452
5641,realtime,2070,0.18,Optimal,-429768.8,-429768.8,0.0,7452
5701,realtime,2070,0.18,Optimal,-417329.9,-417329.9,0.0,7452
5760,realtime,2070,0.18,Optimal,-405059.7,-405059.7,0.0,7452
5820,realtime,2070,0.18,Optimal,-392581.5,-392581.5,0.0,7452
5880,realtime,2070,0.18,Optimal,-380103.3,-380103.3,0.0,7452
5941,realtime,2070,0.25,Optimal,-367418.0,-367418.0,0.0,7452
6004,realtime,2070,0.18,Optimal,-354314.6,-354314.6,0.0,7452
6061,realtime,2070,0.18,Optimal,-342460.7,-342460.7,0.0,7452
6120,realtime,2070,0.19,Optimal,-330190.8,-330190.8,0.0,7452
6180,realtime,2070,0.18,Optimal,-317712.3,-317712.3,0.0,7452
6240,realtime,2070,0.17,Optimal,-305234.7,-305234.7,0.0,7452
6304,realtime,2070,0.18,Optimal,-291924.5,-291924.5,0.0,7452
6360,realtime,2070,0.18,Optimal,-280278.6,-280278.6,0.0,7452
6421,realtime,2070,0.18,Optimal,-267593.3,-267593.3,0.0,7452
6484,realtime,2070,0.2,Optimal,-254491.4,-254491.4,0.0,7452
6540,realtime,2070,0.18,Optimal,-242844.6,-242844.6,0.0,7452
6602,realtime,2070,0.17,Optimal,-229951.0,-229951.0,0.0,7452
6661,realtime,2070,0.18,Optimal,-217681.1,-217681.1,0.0,7452
6720,realtime,2070,0.18,Optimal,-205410.6,-205410.6,0.0,7452
6783,realtime,2070,0.18,Optimal,-192307.8,-192307.8,0.0,7452
6841,realtime,2070,0.19,Optimal,-180245.6,-180245.6,0.0,7452
6900,realtime,2070,0.18,Optimal,-167973.9,-167973.9,0.0,7452
6961,realtime,2070,0.18,Optimal,-155311.164,-155311.164,0.0,7452
7020,realtime,2070,0.18,Optimal,-143035.829,-143035.829,0.0,7452
7083,realtime,2070,0.18,Optimal,-129951.277,-129951.277,0.0,7452
7141,realtime,2070,0.17,Optimal,-117812.185,-117812.185,0.0,7452
7200,realtime,2070,0.18,Optimal,-105446.5486,-105446.5486,0.0,7452
7260,realtime,2070,0.17,Optimal,-92930.9778,-92930.9778,0.0,7452
7321,realtime,2070,0.17,Optimal,-80190.1413,-80190.1413,0.0,7452
7384,realtime,2070,0.18,Optimal,-69191.0758,-69190.865,0.0,7452
7440,realtime,2070,0.19,Optimal,-60380.7216,-60380.6133,0.0,7452
7502,realtime,2070,0.19,Optimal,-50650.0101,-50649.6852,0.0,7452
7562,realtime,2070,0.19,Optimal,-41235.9987,-41235.7135,0.0,7452
7625,realtime,2070,0.19,Optimal,-33744.6869,-33744.3627,0.0,7452
7680,realtime,2070,0.19,Optimal,-27971.9686,-27971.2192,0.0,7452
7742,realtime,2070,0.19,Optimal,-21420.001,-21419.3218,0.0,7452
7801,realtime,2070,0.2,Optimal,-15397.29,-15396.9018,0.0,7452
7862,realtime,2070,0.2,Optimal,-11371.8521,-11370.071,0.0002,7452
7920,realtime,2070,0.22,Optimal,-8240.1683,-8238.2381,0.0002,7452
7981,realtime,2070,0.22,Optimal,-4987.4836,-4985.7687,0.0003,7452
8042,realtime,2070,0.22,Optimal,-1706.0533,-1704.5443,0.0009,7452
8103,realtime,2070,60.19,Optimal,17.9885,18.2886,0.0164,7452
8161,realtime,2070,2.16,Optimal,18.9355,18.9371,0.0001,7452
8220,realtime,2070,0.28,Optimal,17.2689,17.2726,0.0002,7452
8280,realtime,2070,2.15,Optimal,17.4928,17.4936,0.0,7452
8340,realtime,2070,0.32,Optimal,16.5853,16.5936,0.0005,7452
8400,realtime,2070,1.97,Optimal,15.7936,15.7936,0.0,7452
8460,realtime,2070,0.32,Optimal,17.0895,17.0936,0.0002,7452
8520,realtime,2070,0.29,Optimal,15.8897,15.8936,0.0002,7452
8580,realtime,2070,0.28,Optimal,15.1869,15.1936,0.0004,7452
8643,realtime,2070,0.28,Optimal,14.2896,14.2936,0.0003,7452
8701,realtime,2070,0.27,Optimal,15.1903,15.1936,0.0002,7452
8760,realtime,2070,0.3,Optimal,14.7889,14.7936,0.0003,7452
8820,realtime,2070,0.36,Optimal,16.0887,16.0936,0.0003,7452
8883,realtime,2070,0.37,Optimal,15.6873,15.6936,0.0004,7452
8940,realtime,2070,0.32,Optimal,14.7879,14.7936,0.0004,7452
9000,realtime,2070,0.33,Optimal,14.8865,14.8936,0.0005,7452
9060,realtime,2070,0.44,Optimal,14.9865,14.9936,0.0005,7452
9121,realtime,2070,0.4,Optimal,14.5888,14.5936,0.0003,7452
9180,realtime,2070,0.35,Optimal,14.7857,14.7936,0.0005,7452
9241,realtime,2070,0.34,Optimal,15.8884,15.8936,0.0003,7452
9301,realtime,2070,0.42,Optimal,13.8888,13.8936,0.0003,7452
9360,realtime,2070,0.42,Optimal,13.6889,13.6936,0.0003,7452
9420,realtime,2070,0.37,Optimal,12.8879,12.8936,0.0004,7452
9480,realtime,2070,0.35,Optimal,11.988,11.9936,0.0005,7452
9541,realtime,2070,0.33,Optimal,11.4889,11.4936,0.0004,7452
9600,realtime,2070,0.4,Optimal,12.4904,12.4936,0.0003,7452
9660,realtime,2070,0.34,Optimal,13.3887,13.3936,0.0004,7452
9720,realtime,2070,0.37,Optimal,12.7874,12.7936,0.0005,7452
9780,realtime,2070,0.42,Optimal,12.2873,12.2936,0.0005,7452
9840,realtime,2070,0.35,Optimal,10.0887,10.0936,0.0005,7452
9902,realtime,2070,0.27,Optimal,10.1883,10.1936,0.0005,7452
9960,realtime,2070,0.75,Optimal,9.6936,9.6936,0.0,7452
10022,realtime,2070,0.29,Optimal,8.6871,8.6936,0.0007,7452
10080,realtime,2070,0.26,Optimal,9.0863,9.0936,0.0008,7452
10141,realtime,2070,0.73,Optimal,8.5936,8.5936,0.0,7452
10202,realtime,2070,0.27,Optimal,9.0895,9.0936,0.0005,7452
10260,realtime,2070,0.29,Optimal,9.3852,9.3936,0.0009,7452
10323,realtime,2070,0.28,Optimal,8.5898,8.5936,0.0004,7452
10380,realtime,2070,0.3,Optimal,8.8875,8.8936,0.0007,7452
10443,realtime,2070,0.3,Optimal,8.589,8.5936,0.0005,7452
10502,realtime,2070,0.31,Optimal,8.9881,8.9936,0.0006,7452
10564,realtime,2070,0.31,Optimal,7.4895,7.4936,0.0005,7452
10621,realtime,2070,0.27,Optimal,-119429.1079,-119429.1046,0.0,7452
10680,realtime,2070,0.27,Optimal,-116363.0236,-116361.6178,0.0,7452
10741,realtime,2070,0.25,Optimal,-113192.3439,-113190.9405,0.0,7452
10800,realtime,2070,0.25,Optimal,-110124.1726,-110123.5695,0.0,7452
10861,realtime,2070,0.21,Optimal,-226169.0251,-226166.6146,0.0,7452
10920,realtime,2070,0.22,Optimal,-220035.3436,-220034.7668,0.0,7452
10980,realtime,2070,0.21,Optimal,-213799.5639,-213798.7915,0.0,7452
11040,realtime,2070,0.21,Optimal,-207563.985,-207563.4376,0.0,7452
11100,realtime,2070,0.2,Optimal,-320461.7274,-320461.2268,0.0,7452
11164,realtime,2070,0.19,Optimal,-310478.0492,-310477.8491,0.0,7452
11221,realtime,2070,0.19,Optimal,-301586.8669,-301586.8666,0.0,7452
11280,realtime,2070,0.19,Optimal,-292384.1927,-292383.7921,0.0,7452
