t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,oracle,1035,0.09,Optimal,-54059.4032,-54058.8034,0.0,3780
61,oracle,1035,0.1,Optimal,-54060.1215,-54059.7216,0.0,3780
122,oracle,1035,0.1,Optimal,-54062.1333,-54061.7337,0.0,3780
180,oracle,1035,0.09,Optimal,-186327.8,-186327.8,0.0,3780
240,oracle,1035,0.09,Optimal,-183209.9,-183209.9,0.0,3780
301,oracle,1035,0.09,Optimal,-180039.7,-180039.7,0.0,3780
360,oracle,1035,0.09,Optimal,-176972.6,-176972.6,0.0,3780
421,oracle,1035,0.09,Optimal,-319190.4,-319190.4,0.0,3780
481,oracle,1035,0.09,Optimal,-312951.5,-312951.5,0.0,3780
540,oracle,1035,0.08,Optimal,-306818.2,-306818.2,0.0,3780
601,oracle,1035,0.09,Optimal,-300474.8,-300474.8,0.0,3780
661,oracle,1035,0.09,Optimal,-439450.3,-439450.3,0.0,3780
722,oracle,1035,0.09,Optimal,-429936.6,-429936.6,0.0,3780
781,oracle,1035,0.09,Optimal,-420735.0,-420735.0,0.0,3780
841,oracle,1035,0.09,Optimal,-411376.8,-411376.8,0.0,3780
901,oracle,1035,0.09,Optimal,-547301.7,-547301.7,0.0,3780
960,oracle,1035,0.09,Optimal,-535032.4,-535032.4,0.0,3780
1021,oracle,1035,0.09,Optimal,-522347.1,-522347.1,0.0,3780
1080,oracle,1035,0.09,Optimal,-510077.2,-510077.2,0.0,3780
1140,oracle,1035,0.09,Optimal,-497599.9,-497599.9,0.0,3780
1200,oracle,1035,0.09,Optimal,-485122.0,-485122.0,0.0,3780
1264,oracle,1035,0.09,Optimal,-471852.148,-471852.148,0.0,3780
1325,oracle,1035,0.09,Optimal,-459057.103,-459057.103,0.0,3780
1380,oracle,1035,0.09,Optimal,-447700.763,-447700.763,0.0,3780
1440,oracle,1035,0.09,Optimal,-431221.661,-431221.661,0.0,3780
1500,oracle,1035,0.09,Optimal,-406150.568,-406150.568,0.0,3780
1560,oracle,1035,0.09,Optimal,-381052.686,-381052.686,0.0,3780
1623,oracle,1035,0.09,Optimal,-354791.552,-354791.552,0.0,3780
1680,oracle,1035,0.09,Optimal,-330853.062,-330853.062,0.0,3780
1740,oracle,1035,0.09,Optimal,-312405.692,-312405.692,0.0,3780
1800,oracle,1035,0.09,Optimal,-295593.511,-295593.511,0.0,3780
1862,oracle,1035,0.09,Optimal,-278446.802,-278446.802,0.0,3780
1920,oracle,1035,0.09,Optimal,-262429.117,-262429.117,0.0,3780
1982,oracle,1035,0.09,Optimal,-246253.267,-246253.267,0.0,3780
2040,oracle,1035,0.09,Optimal,-234075.712,-234075.712,0.0,3780
2100,oracle,1035,0.09,Optimal,-221735.472,-221735.472,0.0,3780
2160,oracle,1035,0.09,Optimal,-209436.845,-209436.845,0.0,3780
2220,oracle,1035,0.09,Optimal,-196994.185,-196994.185,0.0,3780
2281,oracle,1035,0.09,Optimal,-184196.128,-184196.128,0.0,3780
2341,oracle,1035,0.09,Optimal,-171609.597,-171609.597,0.0,3780
2400,oracle,1035,0.09,Optimal,-159477.334,-159477.334,0.0,3780
2462,oracle,1035,0.09,Optimal,-146460.201,-146460.201,0.0,3780
2521,oracle,1035,0.09,Optimal,-134146.173,-134146.173,0.0,3780
2580,oracle,1035,0.09,Optimal,-122139.7934,-122139.7934,0.0,3780
2640,oracle,1035,0.09,Optimal,-109645.8371,-109645.8371,0.0,3780
2701,oracle,1035,0.09,Optimal,-96857.6393,-96857.6393,0.0,3780
2761,oracle,1035,0.1,Optimal,-86449.1323,-86449.0733,0.0,3780
2820,oracle,1035,0.1,Optimal,-77194.2564,-77193.763,0.0,3780
2883,oracle,1035,0.1,Optimal,-67628.2816,-67627.8396,0.0,3780
2942,oracle,1035,0.1,Optimal,-61452.4615,-61451.2377,0.0,3780
3000,oracle,1035,0.1,Optimal,-55309.8746,-55309.3823,0.0,3780
3060,oracle,1035,0.11,Optimal,-49042.3275,-49041.7586,0.0,3780
3123,oracle,1035,0.11,Optimal,-42337.1796,-42334.8511,0.0001,3780
3180,oracle,1035,0.11,Optimal,-36416.3509,-36414.3288,0.0001,3780
