W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,realtime,9,1.591,0.1791,1751,2319.3,0.2957,0,285,0.38,17.13,0,208.6
