t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,1035,0.09,Optimal,-54059.4032,-54058.8034,0.0,3780
60,oracle,1035,0.09,Optimal,-54059.7242,-54059.1241,0.0,3780
120,oracle,1035,0.1,Optimal,-54061.2429,-54060.9427,0.0,3780
180,oracle,1035,0.09,Optimal,-186804.1,-186804.1,0.0,3780
240,oracle,1035,0.09,Optimal,-183686.5,-183686.5,0.0,3780
300,oracle,1035,0.09,Optimal,-180567.1,-180567.1,0.0,3780
361,oracle,1035,0.09,Optimal,-177396.9,-177396.9,0.0,3780
420,oracle,1035,0.09,Optimal,-319770.4,-319770.4,0.0,3780
481,oracle,1035,0.09,Optimal,-313427.5,-313427.5,0.0,3780
540,oracle,1035,0.09,Optimal,-307293.6,-307293.6,0.0,3780
605,oracle,1035,0.09,Optimal,-300535.2,-300535.2,0.0,3780
660,oracle,1035,0.09,Optimal,-440083.5,-440083.5,0.0,3780
720,oracle,1035,0.09,Optimal,-430725.4,-430725.4,0.0,3780
781,oracle,1035,0.09,Optimal,-421211.5,-421211.5,0.0,3780
842,oracle,1035,0.09,Optimal,-411698.2,-411698.2,0.0,3780
901,oracle,1035,0.09,Optimal,-547780.9,-547780.9,0.0,3780
960,oracle,1035,0.09,Optimal,-535511.0,-535511.0,0.0,3780
1020,oracle,1035,0.09,Optimal,-523031.9,-523031.9,0.0,3780
1080,oracle,1035,0.09,Optimal,-510553.7,-510553.7,0.0,3780
1140,oracle,1035,0.09,Optimal,-498076.4,-498076.4,0.0,3780
1201,oracle,1035,0.09,Optimal,-485391.4,-485391.4,0.0,3780
1260,oracle,1035,0.09,Optimal,-473059.465,-473059.465,0.0,3780
1320,oracle,1035,0.09,Optimal,-460578.899,-460578.899,0.0,3780
1380,oracle,1035,0.09,Optimal,-448178.481,-448178.481,0.0,3780
1441,oracle,1035,0.09,Optimal,-431329.499,-431329.499,0.0,3780
1500,oracle,1035,0.09,Optimal,-406522.329,-406522.329,0.0,3780
1561,oracle,1035,0.1,Optimal,-381115.499,-381115.499,0.0,3780
1620,oracle,1035,0.09,Optimal,-356514.709,-356514.709,0.0,3780
1681,oracle,1035,0.09,Optimal,-331021.463,-331021.463,0.0,3780
1740,oracle,1035,0.09,Optimal,-312835.945,-312835.945,0.0,3780
1800,oracle,1035,0.09,Optimal,-296136.871,-296136.871,0.0,3780
1860,oracle,1035,0.09,Optimal,-279375.384,-279375.384,0.0,3780
1920,oracle,1035,0.1,Optimal,-262696.929,-262696.929,0.0,3780
1982,oracle,1035,0.09,Optimal,-246329.893,-246329.893,0.0,3780
2041,oracle,1035,0.09,Optimal,-233867.871,-233867.871,0.0,3780
2100,oracle,1035,0.09,Optimal,-221723.067,-221723.067,0.0,3780
2161,oracle,1035,0.09,Optimal,-209100.695,-209100.695,0.0,3780
2220,oracle,1035,0.09,Optimal,-196710.732,-196710.732,0.0,3780
2285,oracle,1035,0.09,Optimal,-183172.707,-183172.707,0.0,3780
2340,oracle,1035,0.09,Optimal,-171580.235,-171580.235,0.0,3780
2401,oracle,1035,0.09,Optimal,-158974.396,-158974.396,0.0,3780
2460,oracle,1035,0.09,Optimal,-146902.777,-146902.777,0.0,3780
2522,oracle,1035,0.09,Optimal,-134036.855,-134036.855,0.0,3780
2581,oracle,1035,0.09,Optimal,-121672.3838,-121672.3838,0.0,3780
2641,oracle,1035,0.09,Optimal,-109185.508,-109185.508,0.0,3780
2702,oracle,1035,0.09,Optimal,-96496.9124,-96496.9124,0.0,3780
2760,oracle,1035,0.09,Optimal,-85357.7435,-85357.4154,0.0,3780
2823,oracle,1035,0.1,Optimal,-75530.577,-75530.0776,0.0,3780
2880,oracle,1035,0.1,Optimal,-67247.251,-67246.4702,0.0,3780
2946,oracle,1035,0.1,Optimal,-60497.7766,-60497.4017,0.0,3780
3000,oracle,1035,0.1,Optimal,-54887.7383,-54886.4384,0.0,3780
