t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
10,realtime,1035,0.1,Optimal,-54059.4032,-54058.8034,0.0,3780
60,realtime,1035,0.1,Optimal,-54059.6218,-54059.3213,0.0,3780
125,realtime,1035,0.1,Optimal,-54060.6413,-54060.2413,0.0,3780
180,realtime,1035,0.09,Optimal,-186685.7,-186685.7,0.0,3780
242,realtime,1035,0.09,Optimal,-183502.3,-183502.3,0.0,3780
300,realtime,1035,0.09,Optimal,-180488.2,-180488.2,0.0,3780
361,realtime,1035,0.09,Optimal,-177318.2,-177318.2,0.0,3780
420,realtime,1035,0.09,Optimal,-319692.3,-319692.3,0.0,3780
482,realtime,1035,0.09,Optimal,-313246.1,-313246.1,0.0,3780
541,realtime,1035,0.09,Optimal,-307111.9,-307111.9,0.0,3780
600,realtime,1035,0.09,Optimal,-300978.0,-300978.0,0.0,3780
660,realtime,1035,0.09,Optimal,-440004.9,-440004.9,0.0,3780
721,realtime,1035,0.09,Optimal,-430490.1,-430490.1,0.0,3780
782,realtime,1035,0.09,Optimal,-420975.9,-420975.9,0.0,3780
847,realtime,1035,0.09,Optimal,-410837.7,-410837.7,0.0,3780
903,realtime,1035,0.09,Optimal,-547283.6,-547283.6,0.0,3780
961,realtime,1035,0.09,Optimal,-535221.4,-535221.4,0.0,3780
1021,realtime,1035,0.09,Optimal,-522743.5,-522743.5,0.0,3780
1084,realtime,1035,0.09,Optimal,-509641.6,-509641.6,0.0,3780
1140,realtime,1035,0.09,Optimal,-497996.0,-497996.0,0.0,3780
1203,realtime,1035,0.09,Optimal,-484893.649,-484893.649,0.0,3780
1262,realtime,1035,0.09,Optimal,-472613.014,-472613.014,0.0,3780
1321,realtime,1035,0.09,Optimal,-460300.538,-460300.538,0.0,3780
1380,realtime,1035,0.09,Optimal,-448140.818,-448140.818,0.0,3780
1447,realtime,1035,0.09,Optimal,-428580.121,-428580.121,0.0,3780
1503,realtime,1035,0.09,Optimal,-405104.713,-405104.713,0.0,3780
1561,realtime,1035,0.09,Optimal,-380676.209,-380676.209,0.0,3780
1621,realtime,1035,0.09,Optimal,-355672.581,-355672.581,0.0,3780
1680,realtime,1035,0.09,Optimal,-331092.067,-331092.067,0.0,3780
1743,realtime,1035,0.09,Optimal,-311582.164,-311582.164,0.0,3780
1801,realtime,1035,0.09,Optimal,-295420.216,-295420.216,0.0,3780
1871,realtime,1035,0.09,Optimal,-275923.974,-275923.974,0.0,3780
1923,realtime,1035,0.09,Optimal,-261594.247,-261594.247,0.0,3780
1987,realtime,1035,0.09,Optimal,-245176.602,-245176.602,0.0,3780
2040,realtime,1035,0.09,Optimal,-234248.255,-234248.255,0.0,3780
2100,realtime,1035,0.1,Optimal,-221954.702,-221954.702,0.0,3780
2161,realtime,1035,0.09,Optimal,-209218.646,-209218.646,0.0,3780
2222,realtime,1035,0.09,Optimal,-196379.398,-196379.398,0.0,3780
2280,realtime,1035,0.09,Optimal,-184334.895,-184334.895,0.0,3780
2340,realtime,1035,0.09,Optimal,-171822.343,-171822.343,0.0,3780
2403,realtime,1035,0.09,Optimal,-158522.769,-158522.769,0.0,3780
2462,realtime,1035,0.09,Optimal,-146186.487,-146186.487,0.0,3780
2521,realtime,1035,0.09,Optimal,-133895.555,-133895.555,0.0,3780
2582,realtime,1035,0.1,Optimal,-121183.371,-121183.371,0.0,3780
2641,realtime,1035,0.09,Optimal,-109023.6234,-109023.6234,0.0,3780
2703,realtime,1035,0.09,Optimal,-96047.8854,-96047.8854,0.0,3780
2760,realtime,1035,0.09,Optimal,-85647.1614,-85647.0009,0.0,3780
2820,realtime,1035,0.1,Optimal,-76144.1216,-76143.898,0.0,3780
2880,realtime,1035,0.13,Optimal,-67853.7681,-67853.3288,0.0,3780
2940,realtime,1035,0.17,Optimal,-61716.4096,-61715.8595,0.0,3780
3000,realtime,1035,0.12,Optimal,-55622.7429,-55621.9746,0.0,3780
3060,realtime,1035,0.11,Optimal,-49555.6525,-49554.9124,0.0,3780
3120,realtime,1035,0.12,Optimal,-43203.9694,-43201.5287,0.0001,3780
3180,realtime,1035,0.13,Optimal,-37079.0944,-37076.7905,0.0001,3780
3241,realtime,1035,0.13,Optimal,-30661.1826,-30660.8778,0.0,3780
3303,realtime,1035,0.13,Optimal,-24177.4979,-24177.4905,0.0,3780
3362,realtime,1035,0.12,Optimal,-17991.0799,-17991.0768,0.0,3780
3420,realtime,1035,0.13,Optimal,-11845.6187,-11845.6146,0.0,3780
3481,realtime,1035,0.14,Optimal,-7510.0485,-7510.0446,0.0,3780
3541,realtime,1035,0.15,Optimal,-4375.1043,-4375.1003,0.0,3780
3600,realtime,1035,0.15,Optimal,-1427.3652,-1427.3619,0.0,3780
3663,realtime,1035,0.14,Optimal,-21.8999,-21.896,0.0002,3780
3723,realtime,1035,0.16,Optimal,-22.1012,-22.096,0.0002,3780
3788,realtime,1035,0.15,Optimal,-22.6976,-22.696,0.0001,3780
3844,realtime,1035,0.15,Optimal,-23.2968,-23.296,0.0,3780
3900,realtime,1035,0.17,Optimal,-22.9984,-22.996,0.0001,3780
3962,realtime,1035,0.14,Optimal,-23.0991,-23.096,0.0001,3780
4025,realtime,1035,0.14,Optimal,-23.3997,-23.396,0.0002,3780
4082,realtime,1035,0.13,Optimal,-22.199,-22.196,0.0001,3780
4140,realtime,1035,0.14,Optimal,-21.4977,-21.496,0.0001,3780
