t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,5736,0.82,Optimal,-53521.0996,-53518.5453,0.0,20736
60,realtime,5736,0.84,Optimal,-53523.1021,-53519.8412,0.0001,20736
120,realtime,5736,0.88,Optimal,-53523.5028,-53521.3513,0.0,20736
180,realtime,5736,0.77,Optimal,-53524.8062,-53522.4818,0.0,20736
240,realtime,5736,0.79,Optimal,-53525.5111,-53524.0952,0.0,20736
300,realtime,5736,0.76,Optimal,-53527.6155,-53525.7116,0.0,20736
360,realtime,5736,0.77,Optimal,-53528.5232,-53527.3257,0.0,20736
420,realtime,5736,0.77,Optimal,-53530.3295,-53529.0759,0.0,20736
480,realtime,5736,0.75,Optimal,-53531.6343,-53531.084,0.0,20736
540,realtime,5736,0.74,Optimal,-53533.9442,-53532.8195,0.0,20736
604,realtime,5736,0.76,Optimal,-52912.9569,-52911.8107,0.0,20736
660,realtime,5736,0.78,Optimal,-53537.4592,-53536.1304,0.0,20736
721,realtime,5736,0.75,Optimal,-53383.167,-53382.4663,0.0,20736
780,realtime,5736,0.79,Optimal,-53541.4717,-53539.6717,0.0,20736
843,realtime,5736,0.77,Optimal,-53074.982,-53074.163,0.0,20736
901,realtime,5736,0.77,Optimal,-53388.7863,-53387.6911,0.0,20736
960,realtime,5736,0.75,Optimal,-53545.9888,-53544.802,0.0,20736
1020,realtime,5736,0.77,Optimal,-53547.8976,-53546.8045,0.0,20736
1080,realtime,5736,0.77,Optimal,-53550.6085,-53548.8918,0.0,20736
1144,realtime,5736,0.8,Optimal,-52929.2253,-52927.8456,0.0,20736
1202,realtime,5736,0.74,Optimal,-179916.8363,-179915.6394,0.0,20736
1261,realtime,5736,0.73,Optimal,-176954.6481,-176953.5811,0.0,20736
1322,realtime,5736,0.74,Optimal,-173679.8584,-173679.212,0.0,20736
1381,realtime,5736,0.75,Optimal,-170718.3677,-170716.8392,0.0,20736
1441,realtime,5736,0.69,Optimal,-290227.2853,-290225.8721,0.0,20736
1502,realtime,5736,0.72,Optimal,-275337.3489,-275336.3056,0.0,20736
1561,realtime,5736,0.71,Optimal,-260937.6146,-260935.7982,0.0,20736
1621,realtime,5736,0.72,Optimal,-246291.0749,-246290.1247,0.0,20736
1681,realtime,5736,0.71,Optimal,-358494.6453,-358493.0255,0.0,20736
1742,realtime,5736,0.69,Optimal,-344811.2369,-344809.8345,0.0,20736
1800,realtime,5736,0.67,Optimal,-331497.5537,-331496.7605,0.0,20736
1861,realtime,5736,0.66,Optimal,-317817.9683,-317817.2391,0.0,20736
1922,realtime,5736,0.66,Optimal,-431239.5391,-431238.3212,0.0,20736
1980,realtime,5736,0.66,Optimal,-418757.8256,-418755.467,0.0,20736
2040,realtime,5736,0.67,Optimal,-406279.2399,-406278.1144,0.0,20736
2101,realtime,5736,0.67,Optimal,-393802.2565,-393800.6961,0.0,20736
2164,realtime,5736,0.67,Optimal,-381324.4725,-381322.2712,0.0,20736
2221,realtime,5736,0.68,Optimal,-368848.3977,-368846.4516,0.0,20736
2280,realtime,5736,0.67,Optimal,-356371.6187,-356370.0864,0.0,20736
2342,realtime,5736,0.65,Optimal,-343893.5305,-343891.774,0.0,20736
2401,realtime,5736,0.64,Optimal,-331416.0532,-331415.2861,0.0,20736
2460,realtime,5736,0.67,Optimal,-318939.1744,-318938.2903,0.0,20736
2520,realtime,5736,0.65,Optimal,-306463.3009,-306462.0456,0.0,20736
2580,realtime,5736,0.63,Optimal,-293985.3137,-293984.6497,0.0,20736
2640,realtime,5736,0.65,Optimal,-281508.9353,-281507.6367,0.0,20736
2701,realtime,5736,0.65,Optimal,-269031.2498,-269030.6798,0.0,20736
2760,realtime,5736,0.64,Optimal,-256554.7724,-256554.1755,0.0,20736
2821,realtime,5736,0.64,Optimal,-244077.7917,-244076.6074,0.0,20736
2881,realtime,5736,0.65,Optimal,-231600.9137,-231600.1695,0.0,20736
2942,realtime,5736,0.64,Optimal,-219123.9308,-219122.3804,0.0,20736
3000,realtime,5736,0.62,Optimal,-206647.4555,-206645.8702,0.0,20736
3061,realtime,5736,0.63,Optimal,-194170.0769,-194169.2798,0.0,20736
3122,realtime,5736,0.64,Optimal,-181693.5911,-181692.0898,0.0,20736
3182,realtime,5736,0.63,Optimal,-169215.6099,-169214.7115,0.0,20736
3240,realtime,5736,0.64,Optimal,-156738.9344,-156738.1343,0.0,20736
3300,realtime,5736,0.64,Optimal,-144262.355,-144261.3436,0.0,20736
3361,realtime,5736,0.62,Optimal,-131785.0745,-131784.1311,0.0,20736
3420,realtime,5736,0.62,Optimal,-119309.0968,-119307.6351,0.0,20736
3480,realtime,5736,0.63,Optimal,-106832.6178,-106831.2346,0.0,20736
3540,realtime,5736,0.63,Optimal,-94356.237,-94354.6875,0.0,20736
3600,realtime,5736,0.62,Optimal,-81879.8544,-81877.8965,0.0,20736
3661,realtime,5736,0.61,Optimal,-70679.7545,-70677.2919,0.0,20736
3721,realtime,5736,0.63,Optimal,-61314.4261,-61312.4723,0.0,20736
3781,realtime,5736,0.64,Optimal,-51950.3043,-51949.2029,0.0,20736
3840,realtime,5736,0.61,Optimal,-42588.0923,-42587.2079,0.0,20736
3904,realtime,5736,0.63,Optimal,-34499.7391,-34498.0494,0.0,20736
3960,realtime,5736,0.63,Optimal,-28249.4749,-28247.5361,0.0001,20736
4020,realtime,5736,0.63,Optimal,-21999.4141,-21997.87,0.0001,20736
4080,realtime,5736,0.65,Optimal,-15748.4516,-15747.1757,0.0001,20736
4142,realtime,5736,0.62,Optimal,-10966.0685,-10965.3418,0.0001,20736
4204,realtime,5736,0.67,Optimal,-7830.6737,-7829.4952,0.0002,20736
4261,realtime,5736,0.64,Optimal,-4696.2911,-4695.3368,0.0002,20736
4320,realtime,5736,0.68,Optimal,-1560.8972,-1559.8815,0.0007,20736
4380,realtime,5736,3.56,Optimal,225.6995,226.2848,0.0026,20736
4444,realtime,5736,6.99,Optimal,245.42,246.083,0.0027,20736
4500,realtime,5736,0.73,Optimal,262.6228,263.38,0.0029,20736
4562,realtime,5736,7.45,Optimal,282.3374,283.0436,0.0025,20736
4621,realtime,5736,10.3,Optimal,300.4476,301.5847,0.0038,20736
4684,realtime,5736,3.75,Optimal,319.6647,320.8367,0.0037,20736
4740,realtime,5736,10.32,Optimal,337.6703,338.6425,0.0029,20736
4801,realtime,5736,0.87,Optimal,353.1607,354.877,0.0048,20736
4860,realtime,5736,0.85,Optimal,362.4171,364.1948,0.0049,20736
4921,realtime,5736,0.9,Optimal,372.4782,373.9853,0.004,20736
4980,realtime,5736,1.0,Optimal,378.2679,379.8739,0.0042,20736
5043,realtime,5736,8.05,Optimal,379.2047,379.8069,0.0016,20736
5100,realtime,5736,1.1,Optimal,379.6591,380.2621,0.0016,20736
5160,realtime,5736,1.12,Optimal,380.1937,380.1989,0.0,20736
5220,realtime,5736,1.12,Optimal,379.5226,379.5314,0.0,20736
5283,realtime,5736,1.15,Optimal,378.7392,378.7457,0.0,20736
5343,realtime,5736,1.16,Optimal,377.6443,379.0516,0.0037,20736
5400,realtime,5736,1.12,Optimal,378.3495,378.855,0.0013,20736
5460,realtime,5736,2.88,Optimal,378.6571,379.1584,0.0013,20736
5523,realtime,5736,3.11,Optimal,377.9599,378.4619,0.0013,20736
5586,realtime,5736,3.09,Optimal,377.8553,377.8566,0.0,20736
5640,realtime,5736,1.69,Optimal,377.3498,377.3512,0.0,20736
5700,realtime,5736,1.11,Optimal,378.2389,378.2434,0.0,20736
5763,realtime,5736,1.14,Optimal,377.9305,378.4395,0.0013,20736
5822,realtime,5736,1.19,Optimal,377.6307,378.3349,0.0019,20736
5886,realtime,5736,1.16,Optimal,379.218,379.222,0.0,20736
5941,realtime,5736,1.11,Optimal,379.4051,379.4099,0.0,20736
6000,realtime,5736,1.18,Optimal,378.9876,379.6906,0.0019,20736
6062,realtime,5736,1.16,Optimal,378.8726,378.8747,0.0,20736
6120,realtime,5736,1.19,Optimal,377.6523,378.3577,0.0019,20736
6180,realtime,5736,1.1,Optimal,377.5352,378.2398,0.0019,20736
6240,realtime,5736,1.07,Optimal,377.6911,379.0985,0.0037,20736
6302,realtime,5736,1.04,Optimal,378.6617,379.3703,0.0019,20736
6360,realtime,5736,1.04,Optimal,378.6273,379.33,0.0019,20736
6420,realtime,5736,1.05,Optimal,377.7931,379.0958,0.0034,20736
6480,realtime,5736,1.02,Optimal,377.5532,378.9585,0.0037,20736
6540,realtime,5736,0.92,Optimal,376.809,378.3185,0.004,20736
6600,realtime,5736,0.95,Optimal,375.0943,376.468,0.0036,20736
6662,realtime,5736,0.95,Optimal,372.3806,373.9616,0.0042,20736
6721,realtime,5736,11.81,Optimal,370.5683,371.517,0.0026,20736
6780,realtime,5736,11.68,Optimal,368.7567,369.5349,0.0021,20736
6843,realtime,5736,10.83,Optimal,366.9427,367.6776,0.002,20736
6902,realtime,5736,9.41,Optimal,364.6293,365.348,0.002,20736
6960,realtime,5736,0.76,Optimal,-116875.8452,-116872.806,0.0,20736
7020,realtime,5736,0.76,Optimal,-113758.8663,-113756.2795,0.0,20736
7080,realtime,5736,0.74,Optimal,-110642.182,-110639.0635,0.0,20736
7140,realtime,5736,0.77,Optimal,-107527.0038,-107521.8623,0.0,20736
7200,realtime,5736,0.71,Optimal,-221528.8193,-221526.1776,0.0,20736
7263,realtime,5736,0.7,Optimal,-214563.4445,-214558.1651,0.0,20736
7322,realtime,5736,0.72,Optimal,-208567.1547,-208563.9611,0.0,20736
7381,realtime,5736,0.74,Optimal,-202572.0695,-202570.3795,0.0,20736
7440,realtime,5736,0.67,Optimal,-313386.1856,-313384.9324,0.0,20736
7500,realtime,5736,0.66,Optimal,-304028.401,-304027.405,0.0,20736
7566,realtime,5736,0.67,Optimal,-292503.7326,-292502.5706,0.0,20736
7622,realtime,5736,0.65,Optimal,-284584.1427,-284581.909,0.0,20736
7681,realtime,5736,0.65,Optimal,-392284.197,-392282.8214,0.0,20736
