W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,realtime,11,1.591,0.1725,1708,2286.4,0.2948,0,285,0.34,2.45,0,193.6
