W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,realtime,7,1.591,0.1665,1709,1998.0,0.2588,0,285,0.12,0.66,0,78.8
