t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
4,realtime,5736,0.84,Optimal,-52896.7003,-52895.2777,0.0,20736
60,realtime,5736,0.85,Optimal,-53520.999,-53519.533,0.0,20736
121,realtime,5736,0.83,Optimal,-53367.9083,-53365.0326,0.0001,20736
181,realtime,5736,0.83,Optimal,-53368.8095,-53366.7283,0.0,20736
241,realtime,5736,0.81,Optimal,-53370.7151,-53368.6185,0.0,20736
303,realtime,5736,0.81,Optimal,-53059.6218,-53058.265,0.0,20736
361,realtime,5736,0.99,Optimal,-53372.8246,-53371.3718,0.0,20736
421,realtime,5736,0.79,Optimal,-53374.43,-53372.9889,0.0,20736
480,realtime,5736,0.79,Optimal,-53531.4367,-53530.6974,0.0,20736
540,realtime,5736,0.76,Optimal,-53533.6432,-53532.7538,0.0,20736
600,realtime,5736,0.78,Optimal,-53536.0525,-53534.9513,0.0,20736
660,realtime,5736,0.75,Optimal,-53537.7563,-53536.4783,0.0,20736
720,realtime,5736,0.8,Optimal,-53539.5673,-53538.901,0.0,20736
780,realtime,5736,0.76,Optimal,-53542.378,-53540.7538,0.0,20736
848,realtime,5736,0.73,Optimal,-52298.297,-52296.9305,0.0,20736
903,realtime,5736,0.75,Optimal,-53078.9972,-53077.4746,0.0,20736
962,realtime,5736,0.76,Optimal,-53236.7973,-53234.7024,0.0,20736
1023,realtime,5736,0.83,Optimal,-53082.4081,-53081.1496,0.0,20736
1082,realtime,5736,0.81,Optimal,-53240.5153,-53239.1366,0.0,20736
1141,realtime,5736,0.82,Optimal,-53397.4203,-53396.485,0.0,20736
1200,realtime,5736,0.76,Optimal,-180230.0371,-180228.9525,0.0,20736
1261,realtime,5736,0.76,Optimal,-176955.5472,-176954.4129,0.0,20736
1323,realtime,5736,0.73,Optimal,-173525.9623,-173524.7835,0.0,20736
1382,realtime,5736,0.73,Optimal,-170563.6718,-170562.9033,0.0,20736
1441,realtime,5736,0.7,Optimal,-290227.9855,-290226.9672,0.0,20736
1501,realtime,5736,0.7,Optimal,-275582.1488,-275581.4147,0.0,20736
1565,realtime,5736,0.71,Optimal,-259960.2087,-259959.4946,0.0,20736
1624,realtime,5736,0.74,Optimal,-245560.7787,-245558.8174,0.0,20736
1680,realtime,5736,0.69,Optimal,-358617.5511,-358615.75,0.0,20736
1740,realtime,5736,0.69,Optimal,-345057.2444,-345055.308,0.0,20736
1801,realtime,5736,0.68,Optimal,-331377.6624,-331376.2753,0.0,20736
1861,realtime,5736,0.66,Optimal,-317819.7733,-317818.6305,0.0,20736
1921,realtime,5736,0.68,Optimal,-431242.8533,-431240.6315,0.0,20736
1981,realtime,5736,0.64,Optimal,-418759.2298,-418757.6214,0.0,20736
2040,realtime,5736,0.67,Optimal,-406283.8546,-406281.0549,0.0,20736
2101,realtime,5736,0.66,Optimal,-393805.5676,-393803.3528,0.0,20736
2160,realtime,5736,0.68,Optimal,-381328.6889,-381326.928,0.0,20736
2221,realtime,5736,0.67,Optimal,-368851.7092,-368849.5197,0.0,20736
2280,realtime,5736,0.67,Optimal,-356374.0276,-356373.0445,0.0,20736
2343,realtime,5736,0.67,Optimal,-343896.4442,-343895.7319,0.0,20736
2400,realtime,5736,0.65,Optimal,-331420.9705,-331419.236,0.0,20736
2461,realtime,5736,0.67,Optimal,-318942.1846,-318941.834,0.0,20736
2521,realtime,5736,0.65,Optimal,-306465.7055,-306464.5271,0.0,20736
2582,realtime,5736,0.67,Optimal,-293989.8334,-293988.1757,0.0,20736
2640,realtime,5736,0.69,Optimal,-281514.4611,-281513.1925,0.0,20736
2704,realtime,5736,0.66,Optimal,-269035.6686,-269034.144,0.0,20736
2763,realtime,5736,0.67,Optimal,-256557.8868,-256556.7609,0.0,20736
2820,realtime,5736,0.66,Optimal,-244080.907,-244079.9524,0.0,20736
2881,realtime,5736,0.64,Optimal,-231603.9268,-231602.6926,0.0,20736
2941,realtime,5736,0.64,Optimal,-219126.0418,-219124.8057,0.0,20736
3001,realtime,5736,0.64,Optimal,-206648.8657,-206648.2004,0.0,20736
3060,realtime,5736,0.65,Optimal,-194174.1906,-194172.3645,0.0,20736
3121,realtime,5736,0.68,Optimal,-181697.2133,-181695.8929,0.0,20736
3180,realtime,5736,0.65,Optimal,-169220.6401,-169219.7081,0.0,20736
3241,realtime,5736,0.65,Optimal,-156743.8577,-156742.3504,0.0,20736
3301,realtime,5736,0.63,Optimal,-144266.2749,-144264.7499,0.0,20736
3361,realtime,5736,0.66,Optimal,-131790.0941,-131787.6042,0.0,20736
3422,realtime,5736,0.63,Optimal,-119312.8158,-119311.029,0.0,20736
3480,realtime,5736,0.65,Optimal,-106837.7427,-106835.3565,0.0,20736
3540,realtime,5736,0.65,Optimal,-94360.4607,-94358.9425,0.0,20736
3602,realtime,5736,0.65,Optimal,-81883.4799,-81881.8471,0.0,20736
3661,realtime,5736,0.63,Optimal,-70682.4753,-70681.0416,0.0,20736
3720,realtime,5736,0.63,Optimal,-61318.1461,-61316.0332,0.0,20736
3780,realtime,5736,0.62,Optimal,-51955.9348,-51954.3326,0.0,20736
3842,realtime,5736,0.6,Optimal,-42591.3111,-42590.2514,0.0,20736
3902,realtime,5736,0.6,Optimal,-34503.9675,-34502.3931,0.0,20736
3960,realtime,5736,0.63,Optimal,-28254.5104,-28253.0153,0.0001,20736
4020,realtime,5736,0.64,Optimal,-22004.2472,-22003.0906,0.0001,20736
4082,realtime,5736,0.63,Optimal,-15753.1841,-15752.2042,0.0001,20736
4140,realtime,5736,0.64,Optimal,-10974.0129,-10972.7908,0.0001,20736
4200,realtime,5736,0.65,Optimal,-7838.2183,-7836.7351,0.0002,20736
4260,realtime,5736,0.66,Optimal,-4701.2176,-4700.2785,0.0002,20736
4322,realtime,5736,0.68,Optimal,-1564.7195,-1563.5529,0.0007,20736
4381,realtime,5736,0.68,Optimal,222.1811,223.0318,0.0038,20736
4443,realtime,5736,3.57,Optimal,241.6976,242.8131,0.0046,20736
4501,realtime,5736,0.72,Optimal,259.4037,260.5463,0.0044,20736
