t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,2070,0.17,Optimal,-520364.0,-520364.0,0.0,7452
60,realtime,2070,0.17,Optimal,-507886.1,-507886.1,0.0,7452
120,realtime,2070,0.18,Optimal,-495408.2,-495408.2,0.0,7452
181,realtime,2070,0.17,Optimal,-482723.2,-482723.2,0.0,7452
241,realtime,2070,0.17,Optimal,-470245.6,-470245.6,0.0,7452
300,realtime,2070,0.18,Optimal,-457974.2,-457974.2,0.0,7452
362,realtime,2070,0.17,Optimal,-445080.0,-445080.0,0.0,7452
420,realtime,2070,0.17,Optimal,-433017.5,-433017.5,0.0,7452
482,realtime,2070,0.18,Optimal,-420122.7,-420122.7,0.0,7452
541,realtime,2070,0.17,Optimal,-407852.8,-407852.8,0.0,7452
606,realtime,2070,0.17,Optimal,-394334.3,-394334.3,0.0,7452
661,realtime,2070,0.17,Optimal,-382896.7,-382896.7,0.0,7452
720,realtime,2070,0.17,Optimal,-370626.2,-370626.2,0.0,7452
780,realtime,2070,0.17,Optimal,-358148.3,-358148.3,0.0,7452
843,realtime,2070,0.17,Optimal,-345047.3,-345047.3,0.0,7452
900,realtime,2070,0.17,Optimal,-333193.7,-333193.7,0.0,7452
961,realtime,2070,0.17,Optimal,-320508.1,-320508.1,0.0,7452
1021,realtime,2070,0.18,Optimal,-308029.0,-308029.0,0.0,7452
1081,realtime,2070,0.18,Optimal,-295550.8,-295550.8,0.0,7452
1140,realtime,2070,0.18,Optimal,-283281.5,-283281.5,0.0,7452
1200,realtime,2070,0.17,Optimal,-270804.2,-270804.2,0.0,7452
1261,realtime,2070,0.18,Optimal,-258090.751,-258090.751,0.0,7452
1321,realtime,2070,0.18,Optimal,-245611.984,-245611.984,0.0,7452
1380,realtime,2070,0.18,Optimal,-233421.016,-233421.016,0.0,7452
1442,realtime,2070,0.17,Optimal,-216166.574,-216166.574,0.0,7452
1501,realtime,2070,0.17,Optimal,-191385.433,-191385.433,0.0,7452
1560,realtime,2070,0.17,Optimal,-166651.1198,-166651.1198,0.0,7452
1620,realtime,2070,0.18,Optimal,-141635.7299,-141635.7299,0.0,7452
1682,realtime,2070,0.18,Optimal,-116745.2031,-116744.8205,0.0,7452
1741,realtime,2070,0.18,Optimal,-101723.5541,-101722.8977,0.0,7452
1801,realtime,2070,0.18,Optimal,-88124.1842,-88123.7043,0.0,7452
1860,realtime,2070,0.19,Optimal,-75150.3313,-75149.3704,0.0,7452
1921,realtime,2070,0.2,Optimal,-64602.7816,-64602.3126,0.0,7452
1980,realtime,2070,0.2,Optimal,-55226.2424,-55225.7539,0.0,7452
2041,realtime,2070,0.2,Optimal,-48894.5066,-48893.8424,0.0,7452
2100,realtime,2070,0.21,Optimal,-42753.9413,-42752.9425,0.0,7452
2161,realtime,2070,0.21,Optimal,-36362.8824,-36360.968,0.0001,7452
2224,realtime,2070,0.21,Optimal,-29743.0132,-29742.5228,0.0,7452
2282,realtime,2070,0.22,Optimal,-23904.9448,-23902.8371,0.0001,7452
2341,realtime,2070,0.21,Optimal,-17669.4952,-17667.3462,0.0001,7452
2401,realtime,2070,0.22,Optimal,-11407.8186,-11405.3813,0.0002,7452
2460,realtime,2070,0.23,Optimal,-7842.3318,-7841.1218,0.0002,7452
2525,realtime,2070,0.25,Optimal,-4383.4965,-4381.8852,0.0004,7452
2580,realtime,2070,0.29,Optimal,-1464.787,-1463.2775,0.001,7452
