W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,oracle,14,1.591,0.1672,1683,1989.3,0.2583,0,285,0.12,0.71,0,76.9
