t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,1035,0.09,Optimal,-54059.4032,-54058.8034,0.0,3780
61,realtime,1035,0.09,Optimal,-54059.7241,-54059.424,0.0,3780
122,realtime,1035,0.1,Optimal,-54061.3435,-54060.8431,0.0,3780
181,realtime,1035,0.09,Optimal,-186756.6,-186756.6,0.0,3780
240,realtime,1035,0.09,Optimal,-183729.1,-183729.1,0.0,3780
303,realtime,1035,0.09,Optimal,-180455.5,-180455.5,0.0,3780
361,realtime,1035,0.09,Optimal,-177442.5,-177442.5,0.0,3780
420,realtime,1035,0.09,Optimal,-319815.7,-319815.7,0.0,3780
480,realtime,1035,0.09,Optimal,-313576.6,-313576.6,0.0,3780
548,realtime,1035,0.09,Optimal,-306506.3,-306506.3,0.0,3780
600,realtime,1035,0.09,Optimal,-301099.9,-301099.9,0.0,3780
660,realtime,1035,0.09,Optimal,-440127.4,-440127.4,0.0,3780
720,realtime,1035,0.09,Optimal,-430769.7,-430769.7,0.0,3780
780,realtime,1035,0.09,Optimal,-421411.5,-421411.5,0.0,3780
841,realtime,1035,0.09,Optimal,-411897.0,-411897.0,0.0,3780
900,realtime,1035,0.09,Optimal,-548030.3,-548030.3,0.0,3780
961,realtime,1035,0.09,Optimal,-535343.5,-535343.5,0.0,3780
1022,realtime,1035,0.09,Optimal,-522657.9,-522657.9,0.0,3780
1088,realtime,1035,0.09,Optimal,-508932.0,-508932.0,0.0,3780
1140,realtime,1035,0.09,Optimal,-498118.1,-498118.1,0.0,3780
1201,realtime,1035,0.09,Optimal,-485432.4,-485432.4,0.0,3780
1260,realtime,1035,0.09,Optimal,-473160.791,-473160.791,0.0,3780
1320,realtime,1035,0.09,Optimal,-460644.763,-460644.763,0.0,3780
1382,realtime,1035,0.09,Optimal,-447757.146,-447757.146,0.0,3780
1441,realtime,1035,0.09,Optimal,-431268.924,-431268.924,0.0,3780
1501,realtime,1035,0.09,Optimal,-406174.176,-406174.176,0.0,3780
1562,realtime,1035,0.09,Optimal,-380772.027,-380772.027,0.0,3780
1620,realtime,1035,0.09,Optimal,-356693.358,-356693.358,0.0,3780
1680,realtime,1035,0.09,Optimal,-331476.631,-331476.631,0.0,3780
1741,realtime,1035,0.09,Optimal,-312537.68,-312537.68,0.0,3780
1800,realtime,1035,0.09,Optimal,-296085.303,-296085.303,0.0,3780
1862,realtime,1035,0.09,Optimal,-278882.727,-278882.727,0.0,3780
1921,realtime,1035,0.09,Optimal,-262354.817,-262354.817,0.0,3780
1981,realtime,1035,0.09,Optimal,-246663.577,-246663.577,0.0,3780
2043,realtime,1035,0.09,Optimal,-233899.687,-233899.687,0.0,3780
2109,realtime,1035,0.09,Optimal,-220331.566,-220331.566,0.0,3780
2161,realtime,1035,0.09,Optimal,-209542.777,-209542.777,0.0,3780
2222,realtime,1035,0.09,Optimal,-196899.599,-196899.599,0.0,3780
2280,realtime,1035,0.09,Optimal,-184626.187,-184626.187,0.0,3780
