t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,2070,0.17,Optimal,-520364.0,-520364.0,0.0,7452
60,oracle,2070,0.18,Optimal,-507888.2,-507888.2,0.0,7452
120,oracle,2070,0.17,Optimal,-495409.4,-495409.4,0.0,7452
180,oracle,2070,0.17,Optimal,-482931.5,-482931.5,0.0,7452
244,oracle,2070,0.17,Optimal,-469621.3,-469621.3,0.0,7452
301,oracle,2070,0.18,Optimal,-457767.1,-457767.1,0.0,7452
360,oracle,2070,0.18,Optimal,-445497.8,-445497.8,0.0,7452
420,oracle,2070,0.18,Optimal,-433019.9,-433019.9,0.0,7452
485,oracle,2070,0.18,Optimal,-419501.7,-419501.7,0.0,7452
540,oracle,2070,0.18,Optimal,-408063.2,-408063.2,0.0,7452
601,oracle,2070,0.17,Optimal,-395377.0,-395377.0,0.0,7452
662,oracle,2070,0.18,Optimal,-382690.2,-382690.2,0.0,7452
723,oracle,2070,0.18,Optimal,-370003.4,-370003.4,0.0,7452
780,oracle,2070,0.18,Optimal,-358148.3,-358148.3,0.0,7452
841,oracle,2070,0.17,Optimal,-345461.5,-345461.5,0.0,7452
901,oracle,2070,0.18,Optimal,-332984.2,-332984.2,0.0,7452
960,oracle,2070,0.18,Optimal,-320714.9,-320714.9,0.0,7452
1023,oracle,2070,0.18,Optimal,-307612.7,-307612.7,0.0,7452
1083,oracle,2070,0.18,Optimal,-295134.2,-295134.2,0.0,7452
1143,oracle,2070,0.17,Optimal,-282657.2,-282657.2,0.0,7452
1205,oracle,2070,0.18,Optimal,-269780.282,-269780.282,0.0,7452
1262,oracle,2070,0.18,Optimal,-257943.811,-257943.811,0.0,7452
1320,oracle,2070,0.18,Optimal,-245797.847,-245797.847,0.0,7452
1380,oracle,2070,0.18,Optimal,-233219.803,-233219.803,0.0,7452
1440,oracle,2070,0.19,Optimal,-216890.481,-216890.481,0.0,7452
1500,oracle,2070,0.18,Optimal,-191791.191,-191791.191,0.0,7452
1562,oracle,2070,0.18,Optimal,-165848.1194,-165848.1194,0.0,7452
1623,oracle,2070,0.18,Optimal,-140285.3789,-140285.3789,0.0,7452
1680,oracle,2070,0.19,Optimal,-117423.3581,-117423.0732,0.0,7452
1740,oracle,2070,0.19,Optimal,-102161.1552,-102160.6787,0.0,7452
1800,oracle,2070,0.19,Optimal,-88517.519,-88517.0202,0.0,7452
1861,oracle,2070,0.19,Optimal,-75031.9672,-75031.5705,0.0,7452
1920,oracle,2070,0.19,Optimal,-64793.4268,-64793.0208,0.0,7452
1983,oracle,2070,0.2,Optimal,-54908.7949,-54908.4081,0.0,7452
2047,oracle,2070,0.2,Optimal,-47921.6165,-47921.1184,0.0,7452
2102,oracle,2070,0.21,Optimal,-42214.3323,-42212.8742,0.0,7452
2168,oracle,2070,0.21,Optimal,-35418.0282,-35417.6298,0.0,7452
2220,oracle,2070,0.21,Optimal,-30040.6779,-30039.7896,0.0,7452
2280,oracle,2070,0.22,Optimal,-23730.687,-23729.2004,0.0001,7452
2342,oracle,2070,0.22,Optimal,-17080.1531,-17078.9771,0.0001,7452
2402,oracle,2070,0.23,Optimal,-10891.1254,-10887.7587,0.0003,7452
2460,oracle,2070,0.24,Optimal,-7429.2452,-7428.6139,0.0001,7452
2520,oracle,2070,0.25,Optimal,-4183.1065,-4180.8685,0.0005,7452
2581,oracle,2070,0.26,Optimal,-1009.8232,-1008.2182,0.0016,7452
2641,oracle,2070,2.05,Optimal,87.6525,87.6534,0.0,7452
2706,oracle,2070,2.3,Optimal,88.1911,88.1919,0.0,7452
2761,oracle,2070,2.01,Optimal,88.4936,88.4936,0.0,7452
2820,oracle,2070,2.72,Optimal,87.8936,87.8936,0.0,7452
2881,oracle,2070,2.03,Optimal,85.4929,85.4936,0.0,7452
2940,oracle,2070,0.33,Optimal,84.1896,84.1936,0.0,7452
3000,oracle,2070,1.97,Optimal,84.0929,84.0936,0.0,7452
3060,oracle,2070,1.66,Optimal,83.7936,83.7936,0.0,7452
3121,oracle,2070,0.94,Optimal,83.6936,83.6936,0.0,7452
