t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,2070,0.18,Optimal,-520364.0,-520364.0,0.0,7452
60,realtime,2070,0.19,Optimal,-507888.2,-507888.2,0.0,7452
121,realtime,2070,0.18,Optimal,-495201.7,-495201.7,0.0,7452
180,realtime,2070,0.17,Optimal,-482932.4,-482932.4,0.0,7452
240,realtime,2070,0.18,Optimal,-470453.9,-470453.9,0.0,7452
301,realtime,2070,0.17,Optimal,-457767.7,-457767.7,0.0,7452
361,realtime,2070,0.18,Optimal,-445289.2,-445289.2,0.0,7452
421,realtime,2070,0.18,Optimal,-432811.0,-432811.0,0.0,7452
481,realtime,2070,0.18,Optimal,-420332.5,-420332.5,0.0,7452
540,realtime,2070,0.18,Optimal,-408062.3,-408062.3,0.0,7452
600,realtime,2070,0.18,Optimal,-395584.7,-395584.7,0.0,7452
660,realtime,2070,0.17,Optimal,-383106.2,-383106.2,0.0,7452
720,realtime,2070,0.18,Optimal,-370628.9,-370628.9,0.0,7452
782,realtime,2070,0.18,Optimal,-357735.0,-357735.0,0.0,7452
841,realtime,2070,0.18,Optimal,-345464.8,-345464.8,0.0,7452
901,realtime,2070,0.18,Optimal,-332986.9,-332986.9,0.0,7452
960,realtime,2070,0.18,Optimal,-320715.5,-320715.5,0.0,7452
1020,realtime,2070,0.18,Optimal,-308237.9,-308237.9,0.0,7452
1083,realtime,2070,0.18,Optimal,-295136.9,-295136.9,0.0,7452
1140,realtime,2070,0.17,Optimal,-283282.7,-283282.7,0.0,7452
1200,realtime,2070,0.18,Optimal,-270804.2,-270804.2,0.0,7452
1260,realtime,2070,0.17,Optimal,-258349.064,-258349.064,0.0,7452
1321,realtime,2070,0.17,Optimal,-245629.892,-245629.892,0.0,7452
1380,realtime,2070,0.17,Optimal,-233433.302,-233433.302,0.0,7452
1442,realtime,2070,0.18,Optimal,-216104.908,-216104.908,0.0,7452
1500,realtime,2070,0.18,Optimal,-191870.0094,-191870.0094,0.0,7452
1560,realtime,2070,0.18,Optimal,-166849.7651,-166849.7651,0.0,7452
1622,realtime,2070,0.17,Optimal,-140881.0967,-140881.0967,0.0,7452
1680,realtime,2070,0.22,Optimal,-117434.3519,-117434.1913,0.0,7452
1741,realtime,2070,0.19,Optimal,-101670.278,-101669.8807,0.0,7452
1801,realtime,2070,0.19,Optimal,-87972.5656,-87972.1152,0.0,7452
1860,realtime,2070,0.19,Optimal,-74910.6035,-74910.2323,0.0,7452
1920,realtime,2070,0.19,Optimal,-64375.0687,-64374.4093,0.0,7452
1980,realtime,2070,0.2,Optimal,-54681.7342,-54680.8906,0.0,7452
2041,realtime,2070,0.2,Optimal,-48375.8303,-48374.6419,0.0,7452
2102,realtime,2070,0.21,Optimal,-41982.5709,-41982.2581,0.0,7452
2160,realtime,2070,0.21,Optimal,-35946.1215,-35944.4041,0.0,7452
2220,realtime,2070,0.21,Optimal,-29635.6301,-29634.7053,0.0,7452
2282,realtime,2070,0.22,Optimal,-23232.5735,-23231.2174,0.0001,7452
2340,realtime,2070,0.23,Optimal,-17163.6316,-17160.8459,0.0002,7452
2402,realtime,2070,0.22,Optimal,-10801.6682,-10797.7808,0.0004,7452
2460,realtime,2070,0.23,Optimal,-7771.9439,-7770.3116,0.0002,7452
2520,realtime,2070,0.24,Optimal,-4681.9883,-4681.1641,0.0002,7452
2580,realtime,2070,0.25,Optimal,-1570.6677,-1568.5589,0.0013,7452
2642,realtime,2070,2.17,Optimal,90.0514,90.0521,0.0,7452
2700,realtime,2070,2.22,Optimal,89.7841,89.7857,0.0,7452
2762,realtime,2070,2.02,Optimal,88.1929,88.1936,0.0,7452
2820,realtime,2070,2.09,Optimal,86.3936,86.3936,0.0,7452
2880,realtime,2070,0.31,Optimal,86.3895,86.3936,0.0,7452
2942,realtime,2070,0.32,Optimal,86.9843,86.9936,0.0001,7452
3000,realtime,2070,0.32,Optimal,86.0889,86.0936,0.0001,7452
3060,realtime,2070,1.82,Optimal,86.6936,86.6936,0.0,7452
3120,realtime,2070,0.27,Optimal,86.1857,86.1936,0.0001,7452
3180,realtime,2070,0.28,Optimal,85.6877,85.6936,0.0001,7452
3240,realtime,2070,0.26,Optimal,86.5847,86.5936,0.0001,7452
3302,realtime,2070,0.29,Optimal,86.8838,86.8936,0.0001,7452
3360,realtime,2070,0.42,Optimal,87.0853,87.0936,0.0001,7452
3422,realtime,2070,0.33,Optimal,87.2895,87.2936,0.0,7452
