value,policy,down_mean,down_std,minfill_mean,minfill_std,split_mean
14000,Lyapunov (ours),6.052631578947368,0.0,0.17269978342140138,0.0017557572778443735,654.8
14000,Greedy-Q,9.011695906432749,0.25163192951988494,0.38710031384516613,0.006993095529999079,4889.6
14000,Greedy-E,7.464912280701755,0.32946353265504735,0.1520712183406569,0.0019616294534660307,0.0
14000,Random,8.742690058479532,0.0,0.3193773939150416,0.007392121804232604,2915.9
14000,Static,8.070175438596491,0.0,0.11443148175297616,0.0029165490271526994,0.0
15000,Lyapunov (ours),2.1578947368421053,0.0,0.15768875047398404,0.0012092654338255943,592.1
15000,Greedy-Q,9.350877192982455,0.0,0.38557350169225785,0.005008268160767629,4883.6
15000,Greedy-E,5.035087719298246,0.0,0.1536376176111922,0.00240626471667379,0.0
15000,Random,7.264912280701755,0.4194193468222059,0.32132215791659613,0.007027569494675017,2966.6
15000,Static,5.682456140350878,0.14385964912280702,0.11509796391889515,0.0028037346048883733,0.0
16350,Lyapunov (ours),1.966374269005848,0.0,0.18328446667609624,0.0018137925320691256,701.4
16350,Greedy-Q,7.865497076023392,0.0,0.39027548467502216,0.007368081761721279,4950.2
16350,Greedy-E,2.3596491228070176,0.0,0.1539680582490665,0.002111369867663355,0.0
16350,Random,5.505847953216374,0.0,0.33277656081367246,0.007032840739301251,3053.4
16350,Static,3.2248538011695906,0.15730994152046782,0.11667601896817045,0.0029927561814468437,0.0
17500,Lyapunov (ours),1.2587719298245614,0.0,0.19938467293779252,0.0014043833158956136,761.4
17500,Greedy-Q,7.175,0.12587719298245612,0.39620528133159283,0.00505355907769719,4999.8
17500,Greedy-E,1.678362573099415,0.0,0.15468881188965872,0.00202267474204687,0.0
17500,Random,4.825292397660819,0.28146996032563143,0.33235370753458504,0.006705787732597755,3072.9
17500,Static,2.9371345029239766,0.0,0.11671070097154601,0.0030561345407920134,0.0
19000,Lyapunov (ours),0.9122807017543859,0.0,0.22592865870787276,0.001696980906717965,860.4
19000,Greedy-Q,6.614035087719299,0.3059882495526028,0.397712217512885,0.006078011911183712,5016.7
19000,Greedy-E,1.368421052631579,0.0,0.15554940709547338,0.002052202086661925,0.0
19000,Random,4.105263157894737,0.0,0.33414867289842487,0.007243103161573545,3107.1
19000,Static,1.368421052631579,0.0,0.11735377133641307,0.0029772557073693773,0.0
22000,Lyapunov (ours),0.5277777777777778,0.0,0.26816321696811674,0.002687025720778733,1012.1
22000,Greedy-Q,5.330555555555556,0.1583333333333333,0.40119350008878624,0.0067492959079982,5110.4
22000,Greedy-E,0.5277777777777778,0.0,0.15508766817817024,0.0024748667544073786,0.0
22000,Random,2.638888888888889,0.0,0.3385057363082258,0.006802530853984593,3163.7
22000,Static,0.5277777777777778,0.0,0.11735377133641307,0.0029772557073693773,0.0
