value,policy,down_mean,down_std,minfill_mean,minfill_std,split_mean
6,Lyapunov (ours),0.7953216374269005,0.0,0.18792316722547303,0.0019425744004909038,877.8
6,Greedy-Q,2.0678362573099416,0.1590643274853801,0.2824503602098515,0.0047426677565628505,3779.9
6,Greedy-E,1.1929824561403508,0.0,0.14416636038043332,0.002101501298623584,0.0
6,Random,1.9883040935672516,0.0,0.34037701160930706,0.0049134154816673666,2824.6
6,Static,1.1929824561403508,0.0,0.1955700599321376,0.0049615966363314775,0.0
7,Lyapunov (ours),1.590643274853801,0.0,0.15220223031828561,0.0017657978488898188,646.8
7,Greedy-Q,7.953216374269006,0.0,0.2757752665714037,0.0034719830506400894,3492.9
7,Greedy-E,2.3859649122807016,0.0,0.14247637770383603,0.001868712634423558,0.0
7,Random,6.24327485380117,0.18223108026724974,0.3309229003847941,0.005637780912030667,2664.0
7,Static,3.181286549707602,0.0,0.19444115456121563,0.005055895971596325,0.0
8,Lyapunov (ours),5.567251461988304,0.0,0.060219021865024216,0.0022678220019666287,173.8
8,Greedy-Q,15.150877192982456,0.1192982456140351,0.2607737218310674,0.004886426084607607,3208.8
8,Greedy-E,8.748538011695906,0.0,0.1412143203870632,0.0025891395144435787,0.0
8,Random,13.719298245614034,0.2667589867894486,0.3088380192738164,0.0050475312124629145,2438.2
8,Static,10.856140350877194,0.18223108026724974,0.18713873130793296,0.004780831881901967,0.0
9,Lyapunov (ours),12.8046783625731,0.1590643274853801,0.0,0.0,0.0
9,Greedy-Q,17.974269005847955,0.23859649122807014,0.1748611422687755,0.0032241135821942982,0.0
9,Greedy-E,16.70175438596491,0.0,0.1328931513443373,0.0015065590847085787,0.0
9,Random,16.821052631578947,0.18223108026724974,0.1875948328369378,0.0038113180280817567,0.0
9,Static,17.775438596491227,0.18223108026724974,0.17671660313221255,0.004817556671000213,0.0
10,Lyapunov (ours),19.286549707602337,0.19883040935672514,0.0,0.0,0.0
10,Greedy-Q,23.469298245614034,0.03125374024332156,0.16783769239693347,0.003825535437910836,0.0
10,Greedy-E,21.85906432748538,0.0368421052631579,0.12506712042439985,0.0017865639048282084,0.0
10,Random,23.24546783625731,0.026319444190662275,0.17541891724640085,0.003175258213657299,0.0
10,Static,23.309649122807016,0.008864038825277263,0.16583017803443,0.005352792280926543,0.0
11,Lyapunov (ours),25.032748538011695,0.007824028163894534,0.0,0.0,0.0
11,Greedy-Q,27.463011695906438,0.027870344380591237,0.08558628214580508,0.0022290034262603692,0.0
11,Greedy-E,27.45789473684211,0.033195828008373576,0.11412018565389852,0.0018910550954593475,0.0
11,Random,27.45789473684211,0.033195828008373576,0.11412018565389852,0.0018910550954593475,0.0
11,Static,25.032748538011695,0.007824028163894534,0.0,0.0,0.0
