value,policy,down_mean,down_std,minfill_mean,minfill_std,split_mean
6,Lyapunov (ours),0.7953216374269005,0.0,0.270688706864619,0.0024995156714331694,1044.2
6,Greedy-Q,2.3859649122807016,0.0,0.37454296317621577,0.006988130156998754,4478.1
6,Greedy-E,1.1929824561403508,0.0,0.15568721423372295,0.002269439847325408,0.0
6,Random,1.9883040935672516,0.0,0.31818688967591124,0.005360915147427734,2824.6
6,Static,1.1929824561403508,0.0,0.11735377133641307,0.0029772557073693773,0.0
7,Lyapunov (ours),1.590643274853801,0.0,0.17594995430558574,0.0009280110223667164,654.6
7,Greedy-Q,8.390643274853801,0.1192982456140351,0.35924182937376226,0.005568418665065687,4148.1
7,Greedy-E,2.3859649122807016,0.0,0.1538621789458211,0.0020180482013210568,0.0
7,Random,6.24327485380117,0.18223108026724974,0.30719781533716495,0.0055153002730485455,2664.0
7,Static,3.181286549707602,0.0,0.11667636037276359,0.0030338409670542517,0.0
8,Lyapunov (ours),5.567251461988304,0.0,0.052217819845753924,0.0016943781905121378,158.3
8,Greedy-Q,15.946198830409358,0.1192982456140351,0.3353915754624589,0.004236026916657518,3793.7
8,Greedy-E,8.748538011695906,0.0,0.15249926607673597,0.002796046991839325,0.0
8,Random,13.719298245614034,0.2667589867894486,0.28612006923970185,0.005348708749393989,2438.2
8,Static,10.856140350877194,0.18223108026724974,0.11229446823158022,0.0028687860077417256,0.0
9,Lyapunov (ours),12.8046783625731,0.1590643274853801,0.0,0.0,0.0
9,Greedy-Q,17.218713450292398,0.18223108026724974,0.10722392358010631,0.002350605086014225,0.0
9,Greedy-E,16.70175438596491,0.0,0.14351312240208708,0.0016269536551925218,0.0
9,Random,16.821052631578947,0.18223108026724974,0.14435168204983653,0.002029835266273171,0.0
9,Static,17.775438596491227,0.18223108026724974,0.10604056593591889,0.0028908230849083935,0.0
10,Lyapunov (ours),19.286549707602337,0.19883040935672514,0.0,0.0,0.0
10,Greedy-Q,23.396783625730993,0.03869825323173264,0.10094252301655933,0.0015590432112476678,0.0
10,Greedy-E,21.85906432748538,0.0368421052631579,0.13506168512353783,0.001929334670440406,0.0
10,Random,23.24546783625731,0.026319444190662275,0.13499606061257693,0.0019858497287941757,0.0
10,Static,23.309649122807016,0.008864038825277263,0.09950805762641897,0.003211996568212506,0.0
11,Lyapunov (ours),25.032748538011695,0.007824028163894534,0.0,0.0,0.0
11,Greedy-Q,27.46418128654971,0.0271493235639584,0.09300215144952488,0.0024542248244615495,0.0
11,Greedy-E,27.45789473684211,0.033195828008373576,0.12323994131090266,0.002042176129005498,0.0
11,Random,27.45789473684211,0.033195828008373576,0.12323994131090266,0.002042176129005498,0.0
11,Static,25.032748538011695,0.007824028163894534,0.0,0.0,0.0
