value,policy,down_mean,down_std,minfill_mean,minfill_std,split_mean
0.05,Lyapunov (ours),0.4049707602339182,5.551115123125783e-17,0.27383610773120914,0.006575911059510898,124.1
0.05,Greedy-Q,1.214912280701754,2.220446049250313e-16,0.37973144483367705,0.006353361433836241,2982.6
0.05,Greedy-E,0.8099415204678364,1.1102230246251565e-16,0.16323983138610926,0.0017724122695834611,0.0
0.05,Random,1.0529239766081868,0.1983943446640176,0.41050642617196004,0.004207924605933201,2274.0
0.05,Static,0.8099415204678364,1.1102230246251565e-16,0.25936061972029834,0.005025804718261119,0.0
0.1,Lyapunov (ours),0.4049707602339182,5.551115123125783e-17,0.23754604502420512,0.002614925036837832,181.8
0.1,Greedy-Q,5.474415204678363,0.038041205369631764,0.2880664201041599,0.0060008168425540916,4432.1
0.1,Greedy-E,0.8099415204678364,1.1102230246251565e-16,0.14448033358556317,0.0017958717809532453,0.0
0.1,Random,5.241374269005848,0.16157643133204333,0.35915803563015386,0.004639169900785049,3335.4
0.1,Static,0.8099415204678364,1.1102230246251565e-16,0.1980308957691406,0.00393739975311566,0.0
0.2,Lyapunov (ours),0.4049707602339182,5.551115123125783e-17,0.17464048083276182,0.0017242048560580279,205.1
0.2,Greedy-Q,10.361695906432749,0.030807392751936353,0.17091173144893354,0.004289469333059728,5123.1
0.2,Greedy-E,1.214912280701754,2.220446049250313e-16,0.1144496706354434,0.0014989424269994521,0.0
0.2,Random,8.422222222222222,0.18939357377992486,0.2644801444445194,0.003573074227481437,4111.8
0.2,Static,3.515643274853801,0.17715299039169335,0.10926523162887744,0.003168268507372667,0.0
0.4,Lyapunov (ours),0.4049707602339182,5.551115123125783e-17,0.04121407134993886,0.0019038891228294733,122.3
0.4,Greedy-Q,13.333918128654972,0.1998546032829979,0.04802646078023069,0.0017100434340814098,4668.6
0.4,Greedy-E,5.29766081871345,0.0083525478696406,0.07354690382488059,0.001319914694201746,0.0
0.4,Random,10.545760233918129,0.13089172386919454,0.15644615285447644,0.0016488103062261615,4238.2
0.4,Static,6.266228070175439,0.014815215573732199,0.025755173610894067,0.0009490125285826752,0.0
0.7,Lyapunov (ours),0.4049707602339182,5.551115123125783e-17,0.00260964765457211,0.0005426114924640582,38.3
0.7,Greedy-Q,12.075584795321637,0.02659894769216331,0.001943855150289155,0.0002880405909860796,3328.9
0.7,Greedy-E,5.321198830409357,0.012250205800300635,0.04430050739220291,0.0007791701890650063,0.0
0.7,Random,11.89590643274854,0.016329826906951107,0.09128218913054777,0.0018824798417320589,4164.5
0.7,Static,7.18406432748538,0.24297036056902893,0.0007841934094073959,0.00010198631515321644,0.0
