W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
orbit,oracle,15,1.591,0.2651,1204,4068.9,0.5165,0,285,1.06,10.65,0,626.2
