t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,5736,0.93,Optimal,-53589.4933,-53589.4899,0.0,20736
60,realtime,5736,0.9,Optimal,-53589.7821,-53589.7789,0.0,20736
121,realtime,5736,0.89,Optimal,-53433.4752,-53433.4706,0.0,20736
180,realtime,5736,0.92,Optimal,-53589.7622,-53589.7604,0.0,20736
240,realtime,5736,0.89,Optimal,-53590.2818,-53590.2794,0.0,20736
301,realtime,5736,0.92,Optimal,-53435.0348,-53435.0326,0.0,20736
361,realtime,5736,0.93,Optimal,-53434.7786,-53434.7734,0.0,20736
420,realtime,5736,0.88,Optimal,-53590.444,-53590.44,0.0,20736
480,realtime,5736,0.91,Optimal,-53590.8979,-53590.8954,0.0,20736
541,realtime,5736,0.94,Optimal,-53434.5719,-53434.5679,0.0,20736
604,realtime,5736,0.89,Optimal,-52966.9991,-52966.5085,0.0,20736
660,realtime,5736,0.88,Optimal,-53590.4789,-53589.9888,0.0,20736
722,realtime,5736,0.89,Optimal,-53279.3196,-53278.8288,0.0,20736
781,realtime,5736,0.87,Optimal,-53435.3646,-53434.8764,0.0,20736
840,realtime,5736,0.92,Optimal,-53591.8267,-53590.9234,0.0,20736
900,realtime,5736,0.92,Optimal,-53592.576,-53591.2028,0.0,20736
960,realtime,5736,0.93,Optimal,-53592.4224,-53591.2548,0.0,20736
1021,realtime,5736,0.92,Optimal,-53436.5877,-53436.5844,0.0,20736
1080,realtime,5736,0.88,Optimal,-53592.9385,-53592.449,0.0,20736
1145,realtime,5736,0.9,Optimal,-52812.5122,-52812.5106,0.0,20736
1203,realtime,5736,0.83,Optimal,-179765.6985,-179764.7681,0.0,20736
1261,realtime,5736,0.82,Optimal,-176958.6125,-176957.3545,0.0,20736
1322,realtime,5736,0.84,Optimal,-173682.5601,-173681.7156,0.0,20736
1380,realtime,5736,0.8,Optimal,-170874.3952,-170873.4742,0.0,20736
1441,realtime,5736,0.74,Optimal,-290219.2966,-290217.603,0.0,20736
1500,realtime,5736,0.72,Optimal,-275817.2522,-275816.5007,0.0,20736
1560,realtime,5736,0.73,Optimal,-261172.0933,-261171.1095,0.0,20736
1620,realtime,5736,0.71,Optimal,-246526.3356,-246525.6227,0.0,20736
1681,realtime,5736,0.7,Optimal,-358484.5418,-358482.4748,0.0,20736
1741,realtime,5736,0.68,Optimal,-344922.8692,-344921.7785,0.0,20736
1801,realtime,5736,0.71,Optimal,-331365.489,-331363.7358,0.0,20736
1864,realtime,5736,0.72,Optimal,-317441.0451,-317439.4471,0.0,20736
1922,realtime,5736,0.69,Optimal,-431244.4724,-431243.3028,0.0,20736
