W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
orbit,realtime,15,1.591,0.2774,1238,3993.1,0.5113,0,285,1.2,11.59,0,672.6
