W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
orbit,realtime,10,1.591,0.2624,1196,4029.7,0.5146,0,285,1.03,13.17,0,633.7
