W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,oracle,13,1.591,0.1526,1214,2268.3,0.2863,0,285,0.11,0.63,0,74.7
