t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,2070,0.16,Optimal,-520364.0,-520364.0,0.0,7452
60,oracle,2070,0.16,Optimal,-507888.2,-507888.2,0.0,7452
120,oracle,2070,0.16,Optimal,-495409.4,-495409.4,0.0,7452
180,oracle,2070,0.16,Optimal,-482931.5,-482931.5,0.0,7452
244,oracle,2070,0.16,Optimal,-469621.3,-469621.3,0.0,7452
301,oracle,2070,0.16,Optimal,-457767.1,-457767.1,0.0,7452
360,oracle,2070,0.16,Optimal,-445497.8,-445497.8,0.0,7452
420,oracle,2070,0.16,Optimal,-433019.9,-433019.9,0.0,7452
485,oracle,2070,0.16,Optimal,-419501.7,-419501.7,0.0,7452
540,oracle,2070,0.16,Optimal,-408063.2,-408063.2,0.0,7452
601,oracle,2070,0.16,Optimal,-395377.0,-395377.0,0.0,7452
662,oracle,2070,0.16,Optimal,-382690.2,-382690.2,0.0,7452
723,oracle,2070,0.16,Optimal,-370003.4,-370003.4,0.0,7452
780,oracle,2070,0.16,Optimal,-358148.3,-358148.3,0.0,7452
841,oracle,2070,0.16,Optimal,-345461.5,-345461.5,0.0,7452
901,oracle,2070,0.16,Optimal,-332984.2,-332984.2,0.0,7452
960,oracle,2070,0.16,Optimal,-320714.9,-320714.9,0.0,7452
1023,oracle,2070,0.16,Optimal,-307612.7,-307612.7,0.0,7452
1083,oracle,2070,0.16,Optimal,-295134.2,-295134.2,0.0,7452
1143,oracle,2070,0.16,Optimal,-282657.2,-282657.2,0.0,7452
1205,oracle,2070,0.16,Optimal,-269780.282,-269780.282,0.0,7452
1262,oracle,2070,0.16,Optimal,-257943.811,-257943.811,0.0,7452
1320,oracle,2070,0.16,Optimal,-245797.847,-245797.847,0.0,7452
1380,oracle,2070,0.16,Optimal,-233219.803,-233219.803,0.0,7452
1440,oracle,2070,0.16,Optimal,-216890.481,-216890.481,0.0,7452
1500,oracle,2070,0.16,Optimal,-191791.191,-191791.191,0.0,7452
1562,oracle,2070,0.16,Optimal,-165848.1194,-165848.1194,0.0,7452
1623,oracle,2070,0.16,Optimal,-140285.3789,-140285.3789,0.0,7452
1680,oracle,2070,0.17,Optimal,-117423.5067,-117422.8734,0.0,7452
1740,oracle,2070,0.17,Optimal,-102160.6336,-102160.0644,0.0,7452
1800,oracle,2070,0.17,Optimal,-88516.4314,-88515.9176,0.0,7452
1861,oracle,2070,0.17,Optimal,-75030.6737,-75030.2447,0.0,7452
1920,oracle,2070,0.18,Optimal,-64792.5976,-64791.547,0.0,7452
1983,oracle,2070,0.18,Optimal,-54907.295,-54906.307,0.0,7452
2047,oracle,2070,0.18,Optimal,-48041.3727,-48040.6442,0.0,7452
2102,oracle,2070,0.18,Optimal,-42323.6704,-42322.2904,0.0,7452
2160,oracle,2070,0.19,Optimal,-36237.9047,-36236.6578,0.0,7452
2220,oracle,2070,0.2,Optimal,-29881.9525,-29879.9069,0.0001,7452
2280,oracle,2070,0.19,Optimal,-23524.2881,-23523.7701,0.0,7452
2342,oracle,2070,0.2,Optimal,-16955.2414,-16953.9588,0.0001,7452
2402,oracle,2070,0.2,Optimal,-10789.0548,-10788.9226,0.0,7452
2460,oracle,2070,0.21,Optimal,-7410.1978,-7409.8343,0.0,7452
2524,oracle,2070,0.21,Optimal,-3910.0971,-3910.0957,0.0,7452
2581,oracle,2070,0.23,Optimal,-964.4637,-964.4611,0.0,7452
2641,oracle,2070,0.26,Optimal,41.4788,41.4848,0.0001,7452
2706,oracle,2070,0.25,Optimal,42.0504,42.054,0.0001,7452
2761,oracle,2070,0.28,Optimal,41.5235,41.527,0.0001,7452
2820,oracle,2070,0.25,Optimal,40.9243,40.927,0.0001,7452
2881,oracle,2070,0.25,Optimal,39.3839,39.3865,0.0001,7452
2940,oracle,2070,0.26,Optimal,39.5693,39.573,0.0001,7452
3000,oracle,2070,0.27,Optimal,37.9578,37.9595,0.0,7452
3060,oracle,2070,0.25,Optimal,37.6895,37.692,0.0001,7452
3121,oracle,2070,0.27,Optimal,37.6452,37.6515,0.0002,7452
3182,oracle,2070,0.24,Optimal,37.9058,37.911,0.0001,7452
3243,oracle,2070,0.55,Optimal,37.7975,37.7975,0.0,7452
3302,oracle,2070,0.52,Optimal,36.8975,36.8975,0.0,7452
3360,oracle,2070,0.57,Optimal,37.23,37.23,0.0,7452
3424,oracle,2070,0.53,Optimal,37.2625,37.2625,0.0,7452
3480,oracle,2070,0.53,Optimal,37.0355,37.0355,0.0,7452
3541,oracle,2070,0.24,Optimal,37.3645,37.368,0.0001,7452
3601,oracle,2070,0.52,Optimal,37.514,37.514,0.0,7452
3660,oracle,2070,0.25,Optimal,36.9826,36.987,0.0001,7452
3720,oracle,2070,0.25,Optimal,36.2221,36.233,0.0003,7452
3783,oracle,2070,0.25,Optimal,36.0,36.006,0.0002,7452
3840,oracle,2070,0.52,Optimal,35.8925,35.8925,0.0,7452
3902,oracle,2070,0.26,Optimal,34.6495,34.652,0.0001,7452
3960,oracle,2070,0.26,Optimal,32.736,32.7385,0.0001,7452
4023,oracle,2070,1.62,Optimal,32.098,32.098,0.0,7452
4082,oracle,2070,1.63,Optimal,31.644,31.644,0.0,7452
4141,oracle,2070,0.26,Optimal,32.2729,32.2765,0.0001,7452
4200,oracle,2070,0.26,Optimal,31.2587,31.263,0.0001,7452
4261,oracle,2070,0.25,Optimal,31.7036,31.709,0.0002,7452
4322,oracle,2070,0.26,Optimal,30.3892,30.3955,0.0002,7452
4380,oracle,2070,0.27,Optimal,30.5333,30.5415,0.0003,7452
4440,oracle,2070,0.25,Optimal,30.61,30.6145,0.0001,7452
4501,oracle,2070,0.26,Optimal,30.5697,30.574,0.0001,7452
4560,oracle,2070,0.66,Optimal,30.6065,30.6065,0.0,7452
4620,oracle,2070,1.67,Optimal,29.3651,29.366,0.0,7452
4690,oracle,2070,1.68,Optimal,29.212,29.212,0.0,7452
4740,oracle,2070,0.25,Optimal,30.031,30.031,0.0,7452
4800,oracle,2070,1.68,Optimal,29.6905,29.6905,0.0,7452
4860,oracle,2070,0.26,Optimal,29.6483,29.65,0.0001,7452
4921,oracle,2070,0.25,Optimal,-130204.668,-130204.6655,0.0,7452
4980,oracle,2070,0.24,Optimal,-127184.0459,-127184.0441,0.0,7452
5041,oracle,2070,0.24,Optimal,-124013.0034,-124012.9976,0.0,7452
5101,oracle,2070,0.23,Optimal,-120893.854,-120893.849,0.0,7452
5160,oracle,2070,0.2,Optimal,-243601.0972,-243600.6458,0.0,7452
5222,oracle,2070,0.21,Optimal,-237154.0037,-237152.5333,0.0,7452
5286,oracle,2070,0.19,Optimal,-230498.6934,-230497.3992,0.0,7452
5340,oracle,2070,0.19,Optimal,-224882.9192,-224882.3303,0.0,7452
5400,oracle,2070,0.17,Optimal,-344469.698,-344469.0042,0.0,7452
5462,oracle,2070,0.17,Optimal,-334800.8411,-334800.5418,0.0,7452
5521,oracle,2070,0.17,Optimal,-325600.5056,-325599.8688,0.0,7452
5580,oracle,2070,0.18,Optimal,-316399.3091,-316399.0759,0.0,7452
5640,oracle,2070,0.19,Optimal,-433878.3339,-433878.3339,0.0,7452
5700,oracle,2070,0.16,Optimal,-421400.7339,-421400.7339,0.0,7452
5760,oracle,2070,0.16,Optimal,-408923.4339,-408923.4339,0.0,7452
5822,oracle,2070,0.16,Optimal,-396029.5339,-396029.5339,0.0,7452
5880,oracle,2070,0.16,Optimal,-383967.6339,-383967.6339,0.0,7452
5941,oracle,2070,0.22,Optimal,-371282.6339,-371282.6339,0.0,7452
6000,oracle,2070,0.16,Optimal,-359012.1339,-359012.1339,0.0,7452
6060,oracle,2070,0.16,Optimal,-346533.9339,-346533.9339,0.0,7452
6120,oracle,2070,0.16,Optimal,-334054.5339,-334054.5339,0.0,7452
6182,oracle,2070,0.16,Optimal,-321159.4339,-321159.4339,0.0,7452
6243,oracle,2070,0.16,Optimal,-308473.5339,-308473.5339,0.0,7452
6300,oracle,2070,0.16,Optimal,-296618.1339,-296618.1339,0.0,7452
6363,oracle,2070,0.16,Optimal,-283516.8339,-283516.8339,0.0,7452
6421,oracle,2070,0.16,Optimal,-271454.3339,-271454.3339,0.0,7452
6480,oracle,2070,0.16,Optimal,-259184.1339,-259184.1339,0.0,7452
6542,oracle,2070,0.16,Optimal,-246289.9339,-246289.9339,0.0,7452
6601,oracle,2070,0.16,Optimal,-234020.6339,-234020.6339,0.0,7452
6663,oracle,2070,0.16,Optimal,-221125.5339,-221125.5339,0.0,7452
6720,oracle,2070,0.16,Optimal,-209270.7339,-209270.7339,0.0,7452
6780,oracle,2070,0.16,Optimal,-196793.7339,-196793.7339,0.0,7452
6841,oracle,2070,0.16,Optimal,-184106.6339,-184106.6339,0.0,7452
6900,oracle,2070,0.16,Optimal,-171836.4339,-171836.4339,0.0,7452
6963,oracle,2070,0.16,Optimal,-158701.2979,-158701.2979,0.0,7452
7024,oracle,2070,0.16,Optimal,-146028.8029,-146028.8029,0.0,7452
7082,oracle,2070,0.16,Optimal,-133914.2899,-133914.2899,0.0,7452
7140,oracle,2070,0.17,Optimal,-121870.3539,-121870.3539,0.0,7452
7201,oracle,2070,0.17,Optimal,-109171.4719,-109171.4719,0.0,7452
7261,oracle,2070,0.17,Optimal,-96738.0656,-96738.0656,0.0,7452
7323,oracle,2070,0.17,Optimal,-83782.8467,-83782.8467,0.0,7452
7380,oracle,2070,0.16,Optimal,-71895.7323,-71895.7323,0.0,7452
7442,oracle,2070,0.18,Optimal,-59778.4967,-59778.434,0.0,7452
7500,oracle,2070,0.17,Optimal,-50692.0794,-50691.9087,0.0,7452
7563,oracle,2070,0.17,Optimal,-40920.1752,-40919.5852,0.0,7452
7620,oracle,2070,0.18,Optimal,-34242.7531,-34242.1741,0.0,7452
7680,oracle,2070,0.18,Optimal,-28067.7909,-28067.3882,0.0,7452
7740,oracle,2070,0.18,Optimal,-21788.3465,-21787.8235,0.0,7452
7805,oracle,2070,0.18,Optimal,-15142.7002,-15141.803,0.0001,7452
7861,oracle,2070,0.19,Optimal,-11469.7625,-11468.9787,0.0001,7452
7923,oracle,2070,0.19,Optimal,-8281.3931,-8280.9055,0.0001,7452
7980,oracle,2070,0.2,Optimal,-5193.8755,-5193.1321,0.0001,7452
8040,oracle,2070,0.21,Optimal,-2143.8947,-2143.2544,0.0003,7452
8106,oracle,2070,0.23,Optimal,-36.9527,-36.9513,0.0,7452
8160,oracle,2070,0.24,Optimal,-38.0838,-38.0824,0.0,7452
8221,oracle,2070,0.24,Optimal,-38.2678,-38.2651,0.0001,7452
8282,oracle,2070,0.23,Optimal,-38.9062,-38.9035,0.0001,7452
8340,oracle,2070,0.24,Optimal,-39.4332,-39.4305,0.0001,7452
8400,oracle,2070,0.25,Optimal,-40.6736,-40.671,0.0001,7452
8460,oracle,2070,0.24,Optimal,-40.5276,-40.525,0.0001,7452
8521,oracle,2070,0.5,Optimal,-40.979,-40.979,0.0,7452
8582,oracle,2070,0.27,Optimal,-41.8152,-41.806,0.0002,7452
8640,oracle,2070,0.52,Optimal,-43.006,-43.006,0.0,7452
8700,oracle,2070,0.56,Optimal,-43.6465,-43.6465,0.0,7452
8760,oracle,2070,0.53,Optimal,-43.5735,-43.5735,0.0,7452
8820,oracle,2070,0.54,Optimal,-45.6005,-45.6005,0.0,7452
8880,oracle,2070,0.51,Optimal,-45.8275,-45.8275,0.0,7452
8943,oracle,2070,0.53,Optimal,-45.4545,-45.4545,0.0,7452
9000,oracle,2070,0.53,Optimal,-45.495,-45.495,0.0,7452
9060,oracle,2070,0.23,Optimal,-44.9834,-44.976,0.0002,7452
9124,oracle,2070,0.52,Optimal,-45.503,-45.503,0.0,7452
9182,oracle,2070,0.52,Optimal,-45.057,-45.057,0.0,7452
9241,oracle,2070,0.53,Optimal,-44.684,-44.684,0.0,7452
9300,oracle,2070,0.53,Optimal,-46.111,-46.111,0.0,7452
9361,oracle,2070,0.63,Optimal,-46.265,-46.265,0.0,7452
9420,oracle,2070,0.54,Optimal,-46.719,-46.719,0.0,7452
9480,oracle,2070,0.53,Optimal,-47.3595,-47.3595,0.0,7452
9540,oracle,2070,0.23,Optimal,-49.1648,-49.1595,0.0001,7452
9600,oracle,2070,0.52,Optimal,-50.1,-50.1,0.0,7452
9661,oracle,2070,0.66,Optimal,-51.1135,-51.1135,0.0,7452
9721,oracle,2070,0.66,Optimal,-51.0405,-51.0405,0.0,7452
9780,oracle,2070,0.24,Optimal,-50.8998,-50.8945,0.0001,7452
9840,oracle,2070,0.53,Optimal,-51.9485,-51.9485,0.0,7452
9900,oracle,2070,1.06,Optimal,-54.2755,-54.2755,0.0,7452
9960,oracle,2070,0.67,Optimal,-54.1295,-54.1295,0.0,7452
10020,oracle,2070,0.69,Optimal,-54.9565,-54.9565,0.0,7452
10082,oracle,2070,0.28,Optimal,-55.3034,-55.297,0.0001,7452
10140,oracle,2070,0.94,Optimal,-55.6375,-55.6375,0.0,7452
10201,oracle,2070,0.73,Optimal,-56.051,-56.051,0.0,7452
10262,oracle,2070,1.59,Optimal,-56.205,-56.205,0.0,7452
10320,oracle,2070,1.6,Optimal,-56.659,-56.659,0.0,7452
10380,oracle,2070,1.59,Optimal,-57.0004,-56.9995,0.0,7452
10447,oracle,2070,1.65,Optimal,-57.0408,-57.04,0.0,7452
10501,oracle,2070,0.26,Optimal,-58.3544,-58.3535,0.0,7452
