W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
orbit,realtime,11,1.591,0.2711,1212,3992.4,0.5121,0,285,1.44,30.43,0,760.2
