t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,realtime,5736,0.8,Optimal,-53433.4938,-53433.4914,0.0,20736
62,realtime,5736,0.8,Optimal,-53277.5974,-53277.5959,0.0,20736
122,realtime,5736,0.78,Optimal,-53277.4794,-53277.4758,0.0,20736
180,realtime,5736,0.82,Optimal,-53589.7646,-53589.7614,0.0,20736
240,realtime,5736,0.8,Optimal,-53589.8675,-53589.8652,0.0,20736
300,realtime,5736,0.78,Optimal,-53589.5672,-53589.5626,0.0,20736
361,realtime,5736,0.83,Optimal,-53433.4534,-53433.4513,0.0,20736
420,realtime,5736,0.83,Optimal,-53589.7954,-53589.7924,0.0,20736
481,realtime,5736,0.81,Optimal,-53433.8355,-53433.8321,0.0,20736
540,realtime,5736,0.82,Optimal,-53590.0146,-53589.6793,0.0,20736
601,realtime,5736,0.79,Optimal,-53433.7901,-53433.4627,0.0,20736
661,realtime,5736,0.82,Optimal,-53434.1866,-53433.5089,0.0,20736
722,realtime,5736,0.84,Optimal,-53278.6011,-53278.1953,0.0,20736
781,realtime,5736,0.77,Optimal,-53435.1469,-53434.1706,0.0,20736
840,realtime,5736,0.81,Optimal,-53590.9802,-53590.218,0.0,20736
900,realtime,5736,0.77,Optimal,-53591.4161,-53589.7849,0.0,20736
961,realtime,5736,0.81,Optimal,-53434.5009,-53433.5252,0.0,20736
1022,realtime,5736,0.8,Optimal,-53278.2696,-53277.5825,0.0,20736
1080,realtime,5736,0.78,Optimal,-53590.3292,-53589.5513,0.0,20736
1141,realtime,5736,0.81,Optimal,-53434.7784,-53434.1667,0.0,20736
1200,realtime,5736,0.76,Optimal,-180232.0133,-180231.0399,0.0,20736
1262,realtime,5736,0.73,Optimal,-176801.2025,-176799.6344,0.0,20736
1323,realtime,5736,0.71,Optimal,-173525.6252,-173523.623,0.0,20736
1380,realtime,5736,0.7,Optimal,-170873.8616,-170872.5304,0.0,20736
1442,realtime,5736,0.65,Optimal,-289975.7132,-289974.7921,0.0,20736
1503,realtime,5736,0.64,Optimal,-275087.1747,-275085.9312,0.0,20736
1563,realtime,5736,0.65,Optimal,-260441.2335,-260440.2114,0.0,20736
1622,realtime,5736,0.65,Optimal,-246039.8443,-246038.9039,0.0,20736
1681,realtime,5736,0.66,Optimal,-358486.0143,-358484.6659,0.0,20736
1740,realtime,5736,0.66,Optimal,-345048.1138,-345046.045,0.0,20736
1801,realtime,5736,0.65,Optimal,-331366.8076,-331365.9491,0.0,20736
1861,realtime,5736,0.66,Optimal,-317810.349,-317808.7654,0.0,20736
1923,realtime,5736,0.64,Optimal,-431246.1201,-431244.7968,0.0,20736
1980,realtime,5736,0.64,Optimal,-418768.049,-418768.0316,0.0,20736
2040,realtime,5736,0.64,Optimal,-406292.1958,-406292.0197,0.0,20736
2101,realtime,5736,0.65,Optimal,-393815.1139,-393814.6235,0.0,20736
2164,realtime,5736,0.64,Optimal,-381339.3072,-381337.783,0.0,20736
2221,realtime,5736,0.62,Optimal,-368860.7104,-368860.1024,0.0,20736
2280,realtime,5736,0.6,Optimal,-356383.1926,-356383.0848,0.0,20736
2340,realtime,5736,0.61,Optimal,-343906.5683,-343906.1031,0.0,20736
2403,realtime,5736,0.62,Optimal,-331429.9584,-331429.2993,0.0,20736
2460,realtime,5736,0.61,Optimal,-318952.333,-318951.7987,0.0,20736
2521,realtime,5736,0.62,Optimal,-306475.6033,-306474.8916,0.0,20736
2580,realtime,5736,0.62,Optimal,-293998.7589,-293998.1022,0.0,20736
2640,realtime,5736,0.6,Optimal,-281520.7876,-281520.2919,0.0,20736
2702,realtime,5736,0.61,Optimal,-269044.168,-269043.4489,0.0,20736
2760,realtime,5736,0.59,Optimal,-256567.7426,-256566.6609,0.0,20736
2821,realtime,5736,0.59,Optimal,-244090.924,-244090.3489,0.0,20736
2880,realtime,5736,0.6,Optimal,-231614.4108,-231613.9307,0.0,20736
2940,realtime,5736,1.03,Optimal,-219137.2125,-219136.8364,0.0,20736
3000,realtime,5736,0.68,Optimal,-206661.6664,-206661.3126,0.0,20736
3060,realtime,5736,0.65,Optimal,-194185.9024,-194184.5537,0.0,20736
3120,realtime,5736,0.65,Optimal,-181708.8722,-181707.3494,0.0,20736
3180,realtime,5736,0.79,Optimal,-169231.0922,-169229.7287,0.0,20736
3246,realtime,5736,0.64,Optimal,-156753.6454,-156753.1787,0.0,20736
3300,realtime,5736,0.59,Optimal,-144277.0604,-144275.3851,0.0,20736
3362,realtime,5736,0.59,Optimal,-131798.8674,-131798.6515,0.0,20736
3420,realtime,5736,0.71,Optimal,-119321.638,-119321.149,0.0,20736
3481,realtime,5736,0.67,Optimal,-106845.4635,-106844.4596,0.0,20736
3540,realtime,5736,0.62,Optimal,-94368.2547,-94367.4384,0.0,20736
3600,realtime,5736,0.71,Optimal,-81892.1737,-81891.1986,0.0,20736
3661,realtime,5736,0.67,Optimal,-70681.0934,-70680.59,0.0,20736
3722,realtime,5736,0.61,Optimal,-61304.1821,-61303.3297,0.0,20736
3780,realtime,5736,0.61,Optimal,-51939.5626,-51937.6905,0.0,20736
3840,realtime,5736,0.59,Optimal,-42576.3827,-42574.0699,0.0001,20736
3901,realtime,5736,0.61,Optimal,-34485.3465,-34484.4011,0.0,20736
3961,realtime,5736,0.58,Optimal,-28232.5325,-28231.7939,0.0,20736
4022,realtime,5736,0.58,Optimal,-21982.7269,-21981.4485,0.0001,20736
4080,realtime,5736,0.64,Optimal,-15733.7386,-15731.8615,0.0001,20736
4141,realtime,5736,0.63,Optimal,-10952.5757,-10951.197,0.0001,20736
4200,realtime,5736,0.67,Optimal,-7817.0275,-7815.8265,0.0002,20736
4264,realtime,5736,0.72,Optimal,-4679.9,-4679.1676,0.0002,20736
4321,realtime,5736,0.72,Optimal,-1544.8473,-1543.9908,0.0006,20736
4381,realtime,5736,0.64,Optimal,240.9072,241.6446,0.0031,20736
4440,realtime,5736,0.73,Optimal,257.7425,258.7609,0.0039,20736
4502,realtime,5736,0.72,Optimal,268.4956,269.2366,0.0028,20736
4560,realtime,5736,0.87,Optimal,267.9363,268.9129,0.0036,20736
4620,realtime,5736,10.44,Optimal,268.0701,268.8037,0.0027,20736
