t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,5736,0.91,Optimal,-53589.4933,-53589.4899,0.0,20736
60,oracle,5736,0.92,Optimal,-53589.8943,-53589.8924,0.0,20736
121,oracle,5736,1.0,Optimal,-53433.4752,-53433.4706,0.0,20736
180,oracle,5736,0.94,Optimal,-53589.7622,-53589.7604,0.0,20736
240,oracle,5736,0.85,Optimal,-53590.2823,-53590.2794,0.0,20736
301,oracle,5736,0.84,Optimal,-53435.0348,-53435.0326,0.0,20736
361,oracle,5736,0.84,Optimal,-53434.7786,-53434.7734,0.0,20736
420,oracle,5736,0.83,Optimal,-53590.444,-53590.44,0.0,20736
480,oracle,5736,0.9,Optimal,-53590.8979,-53590.8954,0.0,20736
541,oracle,5736,0.84,Optimal,-53435.056,-53435.054,0.0,20736
605,oracle,5736,0.81,Optimal,-52811.1106,-52811.1091,0.0,20736
660,oracle,5736,0.85,Optimal,-53591.9784,-53591.9762,0.0,20736
722,oracle,5736,0.83,Optimal,-53280.4579,-53280.215,0.0,20736
781,oracle,5736,0.82,Optimal,-53437.1844,-53436.2626,0.0,20736
840,oracle,5736,0.84,Optimal,-53594.1805,-53592.3114,0.0,20736
900,oracle,5736,0.8,Optimal,-53592.5759,-53592.1025,0.0,20736
960,oracle,5736,0.84,Optimal,-53593.4038,-53592.1544,0.0,20736
1021,oracle,5736,0.81,Optimal,-53437.5549,-53436.9971,0.0,20736
1080,oracle,5736,0.83,Optimal,-53593.351,-53592.8623,0.0,20736
1145,oracle,5736,0.83,Optimal,-52813.5303,-52812.924,0.0,20736
1203,oracle,5736,0.71,Optimal,-179766.1514,-179765.1797,0.0,20736
1261,oracle,5736,0.77,Optimal,-176958.8159,-176957.7662,0.0,20736
1322,oracle,5736,0.8,Optimal,-173682.811,-173682.1272,0.0,20736
1381,oracle,5736,0.77,Optimal,-170718.7087,-170718.0738,0.0,20736
1441,oracle,5736,0.66,Optimal,-290218.9805,-290217.6378,0.0,20736
1500,oracle,5736,0.65,Optimal,-275817.9387,-275816.5362,0.0,20736
