t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,5736,0.87,Optimal,-53589.4933,-53589.4899,0.0,20736
61,oracle,5736,0.83,Optimal,-53434.0862,-53434.0836,0.0,20736
120,oracle,5736,0.83,Optimal,-53590.4161,-53590.4137,0.0,20736
180,oracle,5736,0.82,Optimal,-53591.8779,-53591.8757,0.0,20736
240,oracle,5736,0.85,Optimal,-53591.7238,-53591.7219,0.0,20736
303,oracle,5736,0.82,Optimal,-53124.895,-53124.406,0.0,20736
360,oracle,5736,0.83,Optimal,-53592.3311,-53592.3285,0.0,20736
420,oracle,5736,0.8,Optimal,-53593.0442,-53592.0696,0.0,20736
480,oracle,5736,0.83,Optimal,-53592.642,-53592.6383,0.0,20736
548,oracle,5736,0.82,Optimal,-52344.694,-52344.2055,0.0,20736
600,oracle,5736,0.82,Optimal,-53592.4274,-53592.4241,0.0,20736
660,oracle,5736,0.87,Optimal,-53592.4361,-53591.914,0.0,20736
722,oracle,5736,0.8,Optimal,-53281.4713,-53280.9822,0.0,20736
780,oracle,5736,0.81,Optimal,-53593.0302,-53592.5407,0.0,20736
841,oracle,5736,0.78,Optimal,-53438.2034,-53436.891,0.0,20736
904,oracle,5736,0.81,Optimal,-52969.3714,-52968.3872,0.0,20736
960,oracle,5736,0.81,Optimal,-53591.7566,-53591.7545,0.0,20736
1021,oracle,5736,0.81,Optimal,-53435.8131,-53435.3241,0.0,20736
1086,oracle,5736,0.81,Optimal,-52655.6546,-52655.0178,0.0,20736
1143,oracle,5736,0.78,Optimal,-53123.8766,-53123.5534,0.0,20736
1204,oracle,5736,0.75,Optimal,-179610.1745,-179609.1401,0.0,20736
1261,oracle,5736,0.75,Optimal,-176959.1479,-176958.2003,0.0,20736
1321,oracle,5736,0.75,Optimal,-173839.5398,-173838.5645,0.0,20736
1380,oracle,5736,0.74,Optimal,-170877.4054,-170876.2302,0.0,20736
1442,oracle,5736,0.67,Optimal,-289977.2313,-289975.8612,0.0,20736
