t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,5736,0.84,Optimal,-53589.4933,-53589.4899,0.0,20736
60,realtime,5736,0.77,Optimal,-53589.4832,-53589.4816,0.0,20736
120,realtime,5736,0.95,Optimal,-53589.7757,-53589.7741,0.0,20736
180,realtime,5736,0.87,Optimal,-53590.109,-53590.1065,0.0,20736
244,realtime,5736,0.85,Optimal,-52965.6578,-52965.656,0.0,20736
300,realtime,5736,0.89,Optimal,-53590.1024,-53590.1002,0.0,20736
360,realtime,5736,0.82,Optimal,-53590.3308,-53589.8414,0.0,20736
421,realtime,5736,0.85,Optimal,-53433.5796,-53433.5768,0.0,20736
484,realtime,5736,0.97,Optimal,-52966.5554,-52966.0653,0.0,20736
540,realtime,5736,0.9,Optimal,-53590.4048,-53589.9149,0.0,20736
600,realtime,5736,0.82,Optimal,-53589.4714,-53589.4677,0.0,20736
661,realtime,5736,0.81,Optimal,-53434.4185,-53433.9292,0.0,20736
722,realtime,5736,0.84,Optimal,-53278.3693,-53277.4922,0.0,20736
786,realtime,5736,0.83,Optimal,-52654.497,-52654.0293,0.0,20736
840,realtime,5736,0.83,Optimal,-53590.6147,-53590.0645,0.0,20736
900,realtime,5736,0.87,Optimal,-53589.8593,-53589.858,0.0,20736
960,realtime,5736,0.84,Optimal,-53590.4235,-53590.4216,0.0,20736
1022,realtime,5736,0.8,Optimal,-53278.1333,-53278.0647,0.0,20736
1081,realtime,5736,0.86,Optimal,-53434.8633,-53434.2996,0.0,20736
1141,realtime,5736,0.9,Optimal,-53434.9443,-53434.3547,0.0,20736
1203,realtime,5736,0.78,Optimal,-179764.1374,-179763.1633,0.0,20736
1260,realtime,5736,0.76,Optimal,-177112.3365,-177111.3304,0.0,20736
1326,realtime,5736,0.84,Optimal,-173057.1091,-173056.4204,0.0,20736
1380,realtime,5736,0.76,Optimal,-170874.5387,-170873.7354,0.0,20736
1443,realtime,5736,0.67,Optimal,-289732.554,-289731.2403,0.0,20736
1500,realtime,5736,0.67,Optimal,-275819.2843,-275817.8841,0.0,20736
