t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,oracle,2070,0.17,Optimal,-520156.0,-520156.0,0.0,7452
63,oracle,2070,0.17,Optimal,-507263.3,-507263.3,0.0,7452
121,oracle,2070,0.18,Optimal,-495201.1,-495201.1,0.0,7452
180,oracle,2070,0.17,Optimal,-482931.8,-482931.8,0.0,7452
243,oracle,2070,0.17,Optimal,-469829.6,-469829.6,0.0,7452
305,oracle,2070,0.17,Optimal,-456935.7,-456935.7,0.0,7452
362,oracle,2070,0.17,Optimal,-445080.3,-445080.3,0.0,7452
421,oracle,2070,0.17,Optimal,-432809.5,-432809.5,0.0,7452
480,oracle,2070,0.17,Optimal,-420539.3,-420539.3,0.0,7452
540,oracle,2070,0.17,Optimal,-408062.3,-408062.3,0.0,7452
607,oracle,2070,0.17,Optimal,-394128.4,-394128.4,0.0,7452
661,oracle,2070,0.17,Optimal,-382898.5,-382898.5,0.0,7452
720,oracle,2070,0.17,Optimal,-370628.0,-370628.0,0.0,7452
782,oracle,2070,0.17,Optimal,-357734.1,-357734.1,0.0,7452
840,oracle,2070,0.18,Optimal,-345671.6,-345671.6,0.0,7452
900,oracle,2070,0.17,Optimal,-333194.0,-333194.0,0.0,7452
960,oracle,2070,0.17,Optimal,-320716.7,-320716.7,0.0,7452
1020,oracle,2070,0.18,Optimal,-308239.1,-308239.1,0.0,7452
1080,oracle,2070,0.18,Optimal,-295760.3,-295760.3,0.0,7452
1140,oracle,2070,0.17,Optimal,-283281.2,-283281.2,0.0,7452
1201,oracle,2070,0.17,Optimal,-270595.6,-270595.6,0.0,7452
1262,oracle,2070,0.17,Optimal,-257853.989,-257853.989,0.0,7452
1322,oracle,2070,0.18,Optimal,-245379.482,-245379.482,0.0,7452
1383,oracle,2070,0.17,Optimal,-232662.667,-232662.667,0.0,7452
1440,oracle,2070,0.18,Optimal,-216839.15,-216839.15,0.0,7452
1500,oracle,2070,0.19,Optimal,-191862.2533,-191862.2533,0.0,7452
1560,oracle,2070,0.18,Optimal,-166722.8935,-166722.8935,0.0,7452
1621,oracle,2070,0.18,Optimal,-141221.5251,-141221.5251,0.0,7452
1682,oracle,2070,0.19,Optimal,-116680.6835,-116680.0826,0.0,7452
1741,oracle,2070,0.18,Optimal,-101610.3137,-101609.8518,0.0,7452
1802,oracle,2070,0.19,Optimal,-87744.7013,-87744.1248,0.0,7452
1860,oracle,2070,0.18,Optimal,-75056.1979,-75055.6522,0.0,7452
1920,oracle,2070,0.19,Optimal,-64565.4091,-64564.6965,0.0,7452
1982,oracle,2070,0.2,Optimal,-54729.497,-54728.7223,0.0,7452
2040,oracle,2070,0.2,Optimal,-48613.7176,-48613.2257,0.0,7452
2105,oracle,2070,0.19,Optimal,-41828.2181,-41827.6365,0.0,7452
2160,oracle,2070,0.2,Optimal,-36115.6901,-36114.5653,0.0,7452
2220,oracle,2070,0.21,Optimal,-29701.7858,-29701.0038,0.0,7452
2280,oracle,2070,0.21,Optimal,-23411.612,-23410.2238,0.0001,7452
2340,oracle,2070,0.21,Optimal,-17166.8361,-17165.6799,0.0001,7452
2400,oracle,2070,0.21,Optimal,-10838.3934,-10837.3402,0.0001,7452
2461,oracle,2070,0.22,Optimal,-7268.3115,-7268.2085,0.0,7452
2523,oracle,2070,0.24,Optimal,-4135.0626,-4135.0616,0.0,7452
2588,oracle,2070,0.25,Optimal,-685.7058,-685.7049,0.0,7452
2643,oracle,2070,0.28,Optimal,42.8444,42.8505,0.0001,7452
2701,oracle,2070,0.27,Optimal,42.6983,42.7027,0.0001,7452
2762,oracle,2070,0.27,Optimal,42.7309,42.7352,0.0001,7452
2820,oracle,2070,0.27,Optimal,42.6902,42.6947,0.0001,7452
2881,oracle,2070,0.27,Optimal,42.6515,42.6542,0.0001,7452
2945,oracle,2070,0.28,Optimal,42.683,42.6867,0.0001,7452
3004,oracle,2070,0.29,Optimal,42.6436,42.6462,0.0001,7452
3060,oracle,2070,0.26,Optimal,42.9031,42.9057,0.0001,7452
3120,oracle,2070,0.28,Optimal,41.9581,41.9652,0.0002,7452
3181,oracle,2070,0.27,Optimal,42.2193,42.2247,0.0001,7452
3240,oracle,2070,0.26,Optimal,42.1022,42.1112,0.0002,7452
3300,oracle,2070,0.28,Optimal,42.3661,42.3707,0.0001,7452
3360,oracle,2070,0.54,Optimal,41.5032,41.5032,0.0,7452
3420,oracle,2070,0.58,Optimal,42.1357,42.1357,0.0,7452
3480,oracle,2070,0.56,Optimal,40.6357,40.6357,0.0,7452
3546,oracle,2070,0.27,Optimal,40.1025,40.1087,0.0002,7452
3603,oracle,2070,0.27,Optimal,38.9773,38.9817,0.0001,7452
3660,oracle,2070,0.58,Optimal,37.5547,37.5547,0.0,7452
3721,oracle,2070,0.27,Optimal,37.9963,38.0007,0.0001,7452
3783,oracle,2070,0.28,Optimal,37.8404,37.8467,0.0002,7452
3841,oracle,2070,0.32,Optimal,38.1738,38.1792,0.0001,7452
3902,oracle,2070,0.27,Optimal,38.7361,38.7387,0.0001,7452
3960,oracle,2070,0.27,Optimal,38.5813,38.5847,0.0001,7452
4020,oracle,2070,0.29,Optimal,38.5409,38.5442,0.0001,7452
4080,oracle,2070,0.27,Optimal,38.3137,38.3172,0.0001,7452
4140,oracle,2070,0.28,Optimal,38.3876,38.3902,0.0001,7452
4203,oracle,2070,0.27,Optimal,38.1148,38.1227,0.0002,7452
4260,oracle,2070,0.27,Optimal,37.5922,37.5957,0.0001,7452
4321,oracle,2070,0.29,Optimal,37.2498,37.2552,0.0001,7452
4380,oracle,2070,0.26,Optimal,35.5986,35.6012,0.0001,7452
4440,oracle,2070,0.27,Optimal,33.459,33.4607,0.0,7452
4502,oracle,2070,0.75,Optimal,33.6067,33.6067,0.0,7452
