t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
10,realtime,1035,0.13,Optimal,-54051.4501,-54051.1296,0.0,3780
60,realtime,1035,0.09,Optimal,-54053.6834,-54053.0087,0.0,3780
125,realtime,1035,0.09,Optimal,-54056.3738,-54055.7423,0.0,3780
180,realtime,1035,0.08,Optimal,-186828.7,-186828.7,0.0,3780
242,realtime,1035,0.08,Optimal,-183663.7406,-183663.7406,0.0,3780
300,realtime,1035,0.09,Optimal,-180649.2406,-180649.2406,0.0,3780
361,realtime,1035,0.08,Optimal,-177479.6,-177479.6,0.0,3780
420,realtime,1035,0.08,Optimal,-319853.7,-319853.7,0.0,3780
482,realtime,1035,0.08,Optimal,-313408.1,-313408.1,0.0,3780
541,realtime,1035,0.08,Optimal,-307273.6,-307273.6,0.0,3780
600,realtime,1035,0.08,Optimal,-301139.1336,-301139.1336,0.0,3780
660,realtime,1035,0.08,Optimal,-440167.5,-440167.5,0.0,3780
721,realtime,1035,0.08,Optimal,-430654.2,-430654.2,0.0,3780
782,realtime,1035,0.08,Optimal,-421139.1,-421139.1,0.0,3780
847,realtime,1035,0.1,Optimal,-411000.6,-411000.6,0.0,3780
903,realtime,1035,0.08,Optimal,-547445.8,-547445.8,0.0,3780
961,realtime,1035,0.08,Optimal,-535382.7,-535382.7,0.0,3780
1021,realtime,1035,0.09,Optimal,-522904.5,-522904.5,0.0,3780
1084,realtime,1035,0.08,Optimal,-509802.9,-509802.9,0.0,3780
1140,realtime,1035,0.08,Optimal,-498155.8,-498155.8,0.0,3780
1203,realtime,1035,0.08,Optimal,-485054.049,-485054.049,0.0,3780
1262,realtime,1035,0.08,Optimal,-472773.714,-472773.714,0.0,3780
1321,realtime,1035,0.08,Optimal,-460460.338,-460460.338,0.0,3780
1380,realtime,1035,0.08,Optimal,-448300.018,-448300.018,0.0,3780
1447,realtime,1035,0.09,Optimal,-428739.621,-428739.621,0.0,3780
1503,realtime,1035,0.08,Optimal,-405264.813,-405264.813,0.0,3780
1561,realtime,1035,0.08,Optimal,-380835.709,-380835.709,0.0,3780
1621,realtime,1035,0.08,Optimal,-355831.781,-355831.781,0.0,3780
1680,realtime,1035,0.08,Optimal,-331250.367,-331250.367,0.0,3780
1743,realtime,1035,0.08,Optimal,-311740.164,-311740.164,0.0,3780
1801,realtime,1035,0.08,Optimal,-295577.7468,-295577.7468,0.0,3780
1871,realtime,1035,0.09,Optimal,-276081.5048,-276081.5048,0.0,3780
1923,realtime,1035,0.08,Optimal,-261751.7778,-261751.7778,0.0,3780
1987,realtime,1035,0.08,Optimal,-245334.1328,-245334.1328,0.0,3780
2040,realtime,1035,0.08,Optimal,-234405.7858,-234405.7858,0.0,3780
2100,realtime,1035,0.08,Optimal,-222112.2328,-222112.2328,0.0,3780
2161,realtime,1035,0.09,Optimal,-209376.1768,-209376.1768,0.0,3780
2222,realtime,1035,0.08,Optimal,-196536.9288,-196536.9288,0.0,3780
2280,realtime,1035,0.08,Optimal,-184492.4258,-184492.4258,0.0,3780
2340,realtime,1035,0.09,Optimal,-171979.8738,-171979.8738,0.0,3780
2403,realtime,1035,0.08,Optimal,-158680.2998,-158680.2998,0.0,3780
2462,realtime,1035,0.09,Optimal,-146344.0178,-146344.0178,0.0,3780
2521,realtime,1035,0.08,Optimal,-134053.0858,-134053.0858,0.0,3780
