t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,realtime,2070,0.18,Optimal,-520364.0,-520364.0,0.0,7452
60,realtime,2070,0.17,Optimal,-507888.2,-507888.2,0.0,7452
120,realtime,2070,0.17,Optimal,-495409.4,-495409.4,0.0,7452
180,realtime,2070,0.18,Optimal,-482931.5,-482931.5,0.0,7452
244,realtime,2070,0.17,Optimal,-469621.3,-469621.3,0.0,7452
301,realtime,2070,0.17,Optimal,-457767.1,-457767.1,0.0,7452
360,realtime,2070,0.17,Optimal,-445497.8,-445497.8,0.0,7452
420,realtime,2070,0.17,Optimal,-433019.9,-433019.9,0.0,7452
485,realtime,2070,0.18,Optimal,-419501.7,-419501.7,0.0,7452
540,realtime,2070,0.17,Optimal,-408063.2,-408063.2,0.0,7452
601,realtime,2070,0.17,Optimal,-395377.0,-395377.0,0.0,7452
662,realtime,2070,0.17,Optimal,-382690.2,-382690.2,0.0,7452
723,realtime,2070,0.17,Optimal,-370003.4,-370003.4,0.0,7452
780,realtime,2070,0.17,Optimal,-358148.3,-358148.3,0.0,7452
841,realtime,2070,0.17,Optimal,-345461.5,-345461.5,0.0,7452
901,realtime,2070,0.18,Optimal,-332984.2,-332984.2,0.0,7452
960,realtime,2070,0.18,Optimal,-320714.9,-320714.9,0.0,7452
1023,realtime,2070,0.18,Optimal,-307612.7,-307612.7,0.0,7452
1083,realtime,2070,0.17,Optimal,-295134.2,-295134.2,0.0,7452
1143,realtime,2070,0.17,Optimal,-282657.2,-282657.2,0.0,7452
1205,realtime,2070,0.17,Optimal,-269780.282,-269780.282,0.0,7452
1262,realtime,2070,0.18,Optimal,-257943.811,-257943.811,0.0,7452
1320,realtime,2070,0.18,Optimal,-245797.847,-245797.847,0.0,7452
1380,realtime,2070,0.17,Optimal,-233219.803,-233219.803,0.0,7452
1440,realtime,2070,0.17,Optimal,-216890.481,-216890.481,0.0,7452
1500,realtime,2070,0.18,Optimal,-191791.191,-191791.191,0.0,7452
1562,realtime,2070,0.17,Optimal,-165848.1194,-165848.1194,0.0,7452
1623,realtime,2070,0.18,Optimal,-140285.3789,-140285.3789,0.0,7452
1680,realtime,2070,0.19,Optimal,-117423.5067,-117422.8734,0.0,7452
1740,realtime,2070,0.18,Optimal,-102160.3854,-102160.0637,0.0,7452
1800,realtime,2070,0.19,Optimal,-88516.4291,-88515.9168,0.0,7452
1861,realtime,2070,0.19,Optimal,-75030.6241,-75030.2442,0.0,7452
1920,realtime,2070,0.19,Optimal,-64792.5971,-64791.588,0.0,7452
1983,realtime,2070,0.19,Optimal,-54906.861,-54906.348,0.0,7452
2047,realtime,2070,0.2,Optimal,-47980.8257,-47979.9299,0.0,7452
2102,realtime,2070,0.2,Optimal,-42259.4035,-42258.4559,0.0,7452
2160,realtime,2070,0.2,Optimal,-36267.6407,-36266.0205,0.0,7452
2225,realtime,2070,0.21,Optimal,-29296.4386,-29294.7384,0.0001,7452
2280,realtime,2070,0.22,Optimal,-23489.9005,-23488.6324,0.0001,7452
2342,realtime,2070,0.22,Optimal,-17001.9541,-17001.5861,0.0,7452
2400,realtime,2070,0.22,Optimal,-10943.7159,-10943.7146,0.0,7452
2460,realtime,2070,0.21,Optimal,-7531.5989,-7531.5972,0.0,7452
2520,realtime,2070,0.24,Optimal,-4344.0365,-4344.0351,0.0,7452
2582,realtime,2070,0.25,Optimal,-1123.5404,-1123.5388,0.0,7452
2642,realtime,2070,0.29,Optimal,40.6149,40.6259,0.0003,7452
2700,realtime,2070,1.84,Optimal,41.1927,41.1946,0.0,7452
2760,realtime,2070,0.27,Optimal,40.9622,40.9676,0.0001,7452
2821,realtime,2070,0.28,Optimal,39.9082,39.9136,0.0001,7452
2882,realtime,2070,0.29,Optimal,38.5964,38.6001,0.0001,7452
2940,realtime,2070,0.27,Optimal,37.956,37.9596,0.0001,7452
3001,realtime,2070,0.28,Optimal,37.7308,37.7326,0.0,7452
3061,realtime,2070,0.26,Optimal,37.1606,37.1651,0.0001,7452
3122,realtime,2070,0.27,Optimal,37.1174,37.1246,0.0002,7452
3184,realtime,2070,0.6,Optimal,36.7111,36.7111,0.0,7452
3244,realtime,2070,0.73,Optimal,36.5976,36.5976,0.0,7452
3303,realtime,2070,0.6,Optimal,35.9976,35.9976,0.0,7452
3360,realtime,2070,0.25,Optimal,35.9517,35.9571,0.0002,7452
3425,realtime,2070,0.67,Optimal,35.3166,35.3166,0.0,7452
3481,realtime,2070,0.57,Optimal,34.6031,34.6031,0.0,7452
3540,realtime,2070,0.7,Optimal,35.4221,35.4221,0.0,7452
3600,realtime,2070,0.72,Optimal,35.5681,35.5681,0.0,7452
3660,realtime,2070,0.27,Optimal,35.0375,35.0411,0.0001,7452
3720,realtime,2070,0.29,Optimal,34.3251,34.3276,0.0001,7452
3784,realtime,2070,0.27,Optimal,34.3547,34.3601,0.0002,7452
3841,realtime,2070,0.56,Optimal,34.2466,34.2466,0.0,7452
3903,realtime,2070,0.27,Optimal,33.9748,33.9791,0.0001,7452
3961,realtime,2070,0.26,Optimal,32.1738,32.1791,0.0002,7452
4024,realtime,2070,0.29,Optimal,32.0207,32.0251,0.0001,7452
4083,realtime,2070,0.26,Optimal,31.5686,31.5711,0.0001,7452
4142,realtime,2070,0.86,Optimal,32.2036,32.2036,0.0,7452
4201,realtime,2070,1.71,Optimal,32.1631,32.1631,0.0,7452
4260,realtime,2070,0.34,Optimal,31.9325,31.9361,0.0001,7452
4323,realtime,2070,0.27,Optimal,30.8037,30.8091,0.0002,7452
4381,realtime,2070,0.27,Optimal,30.9506,30.9551,0.0001,7452
4441,realtime,2070,0.26,Optimal,31.0219,31.0281,0.0002,7452
4502,realtime,2070,0.26,Optimal,30.9843,30.9876,0.0001,7452
4560,realtime,2070,0.83,Optimal,31.3201,31.3201,0.0,7452
4621,realtime,2070,0.27,Optimal,29.7787,29.7796,0.0,7452
4691,realtime,2070,1.8,Optimal,29.6256,29.6256,0.0,7452
4741,realtime,2070,0.27,Optimal,30.4438,30.4446,0.0,7452
4801,realtime,2070,0.28,Optimal,30.4033,30.4041,0.0,7452
4860,realtime,2070,0.27,Optimal,30.1754,30.1771,0.0001,7452
4921,realtime,2070,0.27,Optimal,-129844.8921,-129844.8854,0.0,7452
4981,realtime,2070,0.26,Optimal,-126782.7413,-126782.7378,0.0,7452
5042,realtime,2070,0.25,Optimal,-123611.5818,-123611.5778,0.0,7452
5102,realtime,2070,0.24,Optimal,-120492.1341,-120492.1294,0.0,7452
5160,realtime,2070,0.22,Optimal,-243250.631,-243250.1735,0.0,7452
5223,realtime,2070,0.23,Optimal,-236699.7554,-236698.5481,0.0,7452
5280,realtime,2070,0.21,Optimal,-230772.0489,-230770.8024,0.0,7452
5340,realtime,2070,0.21,Optimal,-224532.1332,-224531.3692,0.0,7452
5401,realtime,2070,0.2,Optimal,-343961.9981,-343961.7399,0.0,7452
5460,realtime,2070,0.19,Optimal,-334800.5662,-334800.2198,0.0,7452
5522,realtime,2070,0.19,Optimal,-325132.2202,-325131.6859,0.0,7452
5580,realtime,2070,0.2,Optimal,-316087.0915,-316086.604,0.0,7452
5640,realtime,2070,0.17,Optimal,-433542.0153,-433542.0153,0.0,7452
5700,realtime,2070,0.18,Optimal,-421083.4653,-421083.4653,0.0,7452
5760,realtime,2070,0.17,Optimal,-408604.9653,-408604.9653,0.0,7452
5822,realtime,2070,0.17,Optimal,-395711.3653,-395711.3653,0.0,7452
5881,realtime,2070,0.17,Optimal,-383442.3653,-383442.3653,0.0,7452
5940,realtime,2070,0.18,Optimal,-371172.4653,-371172.4653,0.0,7452
6001,realtime,2070,0.18,Optimal,-358486.2653,-358486.2653,0.0,7452
6061,realtime,2070,0.17,Optimal,-346008.0653,-346008.0653,0.0,7452
6121,realtime,2070,0.18,Optimal,-333529.2653,-333529.2653,0.0,7452
6182,realtime,2070,0.17,Optimal,-320842.1653,-320842.1653,0.0,7452
6240,realtime,2070,0.18,Optimal,-308781.1653,-308781.1653,0.0,7452
6300,realtime,2070,0.17,Optimal,-296302.3653,-296302.3653,0.0,7452
6364,realtime,2070,0.17,Optimal,-282992.7653,-282992.7653,0.0,7452
6422,realtime,2070,0.18,Optimal,-270930.5653,-270930.5653,0.0,7452
6481,realtime,2070,0.17,Optimal,-258660.0653,-258660.0653,0.0,7452
6540,realtime,2070,0.17,Optimal,-246389.8653,-246389.8653,0.0,7452
6602,realtime,2070,0.18,Optimal,-233495.9653,-233495.9653,0.0,7452
6664,realtime,2070,0.18,Optimal,-220601.7653,-220601.7653,0.0,7452
6720,realtime,2070,0.17,Optimal,-208955.2653,-208955.2653,0.0,7452
6780,realtime,2070,0.17,Optimal,-196478.2653,-196478.2653,0.0,7452
6841,realtime,2070,0.18,Optimal,-183791.7653,-183791.7653,0.0,7452
6900,realtime,2070,0.18,Optimal,-171522.1653,-171522.1653,0.0,7452
6965,realtime,2070,0.18,Optimal,-158042.3373,-158042.3373,0.0,7452
7023,realtime,2070,0.18,Optimal,-145946.7023,-145946.7023,0.0,7452
7083,realtime,2070,0.17,Optimal,-133490.8193,-133490.8193,0.0,7452
7140,realtime,2070,0.18,Optimal,-121569.1323,-121569.1323,0.0,7452
7201,realtime,2070,0.18,Optimal,-108840.7143,-108840.7143,0.0,7452
7261,realtime,2070,0.18,Optimal,-96415.0922,-96415.0922,0.0,7452
7324,realtime,2070,0.19,Optimal,-83279.1908,-83279.1908,0.0,7452
7380,realtime,2070,0.18,Optimal,-71767.5774,-71767.5774,0.0,7452
7442,realtime,2070,0.19,Optimal,-59699.5468,-59699.2809,0.0,7452
7500,realtime,2070,0.19,Optimal,-50655.346,-50655.0921,0.0,7452
7564,realtime,2070,0.19,Optimal,-40650.3565,-40650.3217,0.0,7452
7620,realtime,2070,0.21,Optimal,-34135.6911,-34135.1077,0.0,7452
7681,realtime,2070,0.2,Optimal,-27773.286,-27772.6174,0.0,7452
7741,realtime,2070,0.2,Optimal,-21343.4756,-21342.8776,0.0,7452
7800,realtime,2070,0.2,Optimal,-15241.4464,-15240.9178,0.0,7452
7860,realtime,2070,0.2,Optimal,-11195.7991,-11194.7168,0.0001,7452
7922,realtime,2070,0.21,Optimal,-7989.5452,-7989.1313,0.0001,7452
7980,realtime,2070,0.22,Optimal,-4853.4598,-4853.2144,0.0001,7452
8040,realtime,2070,0.23,Optimal,-1780.6566,-1780.6548,0.0,7452
8105,realtime,2070,0.25,Optimal,-30.8523,-30.8494,0.0001,7452
8161,realtime,2070,0.27,Optimal,-30.7099,-30.7048,0.0002,7452
8220,realtime,2070,0.27,Optimal,-30.8925,-30.8889,0.0001,7452
8281,realtime,2070,0.26,Optimal,-31.2277,-31.225,0.0001,7452
8340,realtime,2070,0.28,Optimal,-32.1692,-32.1655,0.0001,7452
8400,realtime,2070,0.32,Optimal,-32.023,-32.0195,0.0001,7452
8461,realtime,2070,0.26,Optimal,-31.8778,-31.8735,0.0001,7452
8520,realtime,2070,0.31,Optimal,-32.3328,-32.3275,0.0002,7452
8581,realtime,2070,0.27,Optimal,-32.6722,-32.668,0.0001,7452
8640,realtime,2070,0.56,Optimal,-33.868,-33.868,0.0,7452
8701,realtime,2070,0.57,Optimal,-34.022,-34.022,0.0,7452
8760,realtime,2070,0.56,Optimal,-33.949,-33.949,0.0,7452
8820,realtime,2070,0.59,Optimal,-35.7895,-35.7895,0.0,7452
8880,realtime,2070,0.54,Optimal,-36.203,-36.203,0.0,7452
8942,realtime,2070,0.56,Optimal,-36.6165,-36.6165,0.0,7452
9000,realtime,2070,0.56,Optimal,-37.557,-37.557,0.0,7452
9060,realtime,2070,0.54,Optimal,-37.2245,-37.2245,0.0,7452
9122,realtime,2070,0.57,Optimal,-36.292,-36.292,0.0,7452
9181,realtime,2070,0.56,Optimal,-35.6595,-35.6595,0.0,7452
9240,realtime,2070,0.52,Optimal,-35.2865,-35.2865,0.0,7452
9300,realtime,2070,0.25,Optimal,-36.5325,-36.527,0.0001,7452
9360,realtime,2070,0.55,Optimal,-36.2675,-36.2675,0.0,7452
9421,realtime,2070,0.56,Optimal,-36.1215,-36.1215,0.0,7452
9480,realtime,2070,0.57,Optimal,-36.462,-36.462,0.0,7452
9540,realtime,2070,0.25,Optimal,-37.1835,-37.1755,0.0002,7452
9606,realtime,2070,0.63,Optimal,-38.416,-38.416,0.0,7452
9661,realtime,2070,0.26,Optimal,-38.6476,-38.643,0.0001,7452
9721,realtime,2070,0.32,Optimal,-38.5754,-38.57,0.0001,7452
9782,realtime,2070,0.63,Optimal,-38.9105,-38.9105,0.0,7452
9841,realtime,2070,0.55,Optimal,-38.9915,-38.9915,0.0,7452
9900,realtime,2070,0.58,Optimal,-40.532,-40.532,0.0,7452
9962,realtime,2070,0.54,Optimal,-40.4995,-40.4995,0.0,7452
10021,realtime,2070,0.32,Optimal,-40.2455,-40.24,0.0001,7452
10080,realtime,2070,0.71,Optimal,-40.2815,-40.2805,0.0,7452
10149,realtime,2070,0.62,Optimal,-40.4345,-40.4345,0.0,7452
10200,realtime,2070,0.75,Optimal,-40.5885,-40.5885,0.0,7452
10261,realtime,2070,0.29,Optimal,-40.146,-40.1425,0.0001,7452
10321,realtime,2070,1.34,Optimal,-39.6965,-39.6965,0.0,7452
10383,realtime,2070,0.81,Optimal,-39.737,-39.737,0.0,7452
10445,realtime,2070,0.25,Optimal,-40.6069,-40.6045,0.0001,7452
10501,realtime,2070,0.25,Optimal,-41.1333,-41.1315,0.0,7452
10560,realtime,2070,0.26,Optimal,-42.2613,-42.2585,0.0001,7452
10620,realtime,2070,0.27,Optimal,-123405.3539,-123404.8609,0.0,7452
10681,realtime,2070,0.25,Optimal,-120292.8789,-120292.8745,0.0,7452
10743,realtime,2070,0.25,Optimal,-117069.6052,-117069.5997,0.0,7452
10800,realtime,2070,0.24,Optimal,-114105.9978,-114105.9937,0.0,7452
10861,realtime,2070,0.22,Optimal,-230139.3514,-230139.3488,0.0,7452
10920,realtime,2070,0.21,Optimal,-224004.0765,-224003.9762,0.0,7452
10986,realtime,2070,0.2,Optimal,-217141.6233,-217141.622,0.0,7452
11040,realtime,2070,0.21,Optimal,-211526.4773,-211525.9896,0.0,7452
11101,realtime,2070,0.19,Optimal,-324310.8999,-324310.4514,0.0,7452
11160,realtime,2070,0.19,Optimal,-315146.493,-315145.9369,0.0,7452
11220,realtime,2070,0.2,Optimal,-305785.8103,-305785.641,0.0,7452
11281,realtime,2070,0.19,Optimal,-296271.8028,-296271.5753,0.0,7452
11341,realtime,2070,0.18,Optimal,-406252.2937,-406252.2937,0.0,7452
11401,realtime,2070,0.19,Optimal,-393830.9937,-393830.9937,0.0,7452
11463,realtime,2070,0.18,Optimal,-380936.1937,-380936.1937,0.0,7452
11522,realtime,2070,0.17,Optimal,-368666.2937,-368666.2937,0.0,7452
11581,realtime,2070,0.19,Optimal,-356396.3937,-356396.3937,0.0,7452
11641,realtime,2070,0.18,Optimal,-343917.5937,-343917.5937,0.0,7452
11700,realtime,2070,0.18,Optimal,-331648.2937,-331648.2937,0.0,7452
11761,realtime,2070,0.18,Optimal,-318962.9937,-318962.9937,0.0,7452
11826,realtime,2070,0.18,Optimal,-305445.3937,-305445.3937,0.0,7452
11880,realtime,2070,0.17,Optimal,-294214.5937,-294214.5937,0.0,7452
11940,realtime,2070,0.18,Optimal,-281736.3937,-281736.3937,0.0,7452
12001,realtime,2070,0.17,Optimal,-269049.5937,-269049.5937,0.0,7452
12060,realtime,2070,0.17,Optimal,-256781.4937,-256781.4937,0.0,7452
12121,realtime,2070,0.18,Optimal,-244094.9937,-244094.9937,0.0,7452
12180,realtime,2070,0.18,Optimal,-231824.1937,-231824.1937,0.0,7452
12240,realtime,2070,0.18,Optimal,-219346.2937,-219346.2937,0.0,7452
12301,realtime,2070,0.18,Optimal,-206659.7937,-206659.7937,0.0,7452
12362,realtime,2070,0.18,Optimal,-193973.5937,-193973.5937,0.0,7452
12420,realtime,2070,0.18,Optimal,-181910.7937,-181910.7937,0.0,7452
12480,realtime,2070,0.18,Optimal,-169432.8937,-169432.8937,0.0,7452
12540,realtime,2070,0.18,Optimal,-156954.0937,-156954.0937,0.0,7452
