t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,oracle,1035,0.1,Optimal,-54051.4501,-54051.1296,0.0,3780
60,oracle,1035,0.1,Optimal,-54054.0081,-54053.7023,0.0,3780
120,oracle,1035,0.1,Optimal,-54056.2471,-54055.8059,0.0,3780
180,oracle,1035,0.09,Optimal,-186904.7,-186904.7,0.0,3780
242,oracle,1035,0.09,Optimal,-183683.7,-183683.7,0.0,3780
300,oracle,1035,0.09,Optimal,-180669.8,-180669.8,0.0,3780
360,oracle,1035,0.09,Optimal,-177551.6,-177551.6,0.0,3780
421,oracle,1035,0.09,Optimal,-319770.0,-319770.0,0.0,3780
480,oracle,1035,0.09,Optimal,-313635.2,-313635.2,0.0,3780
540,oracle,1035,0.09,Optimal,-307397.3,-307397.3,0.0,3780
600,oracle,1035,0.09,Optimal,-301160.9,-301160.9,0.0,3780
662,oracle,1035,0.09,Optimal,-439876.4,-439876.4,0.0,3780
721,oracle,1035,0.09,Optimal,-430674.2,-430674.2,0.0,3780
781,oracle,1035,0.09,Optimal,-421315.7,-421315.7,0.0,3780
840,oracle,1035,0.09,Optimal,-412113.5,-412113.5,0.0,3780
900,oracle,1035,0.09,Optimal,-548092.5,-548092.5,0.0,3780
960,oracle,1035,0.1,Optimal,-535614.3,-535614.3,0.0,3780
1022,oracle,1035,0.09,Optimal,-522719.5,-522719.5,0.0,3780
1084,oracle,1035,0.09,Optimal,-509825.3,-509825.3,0.0,3780
1140,oracle,1035,0.09,Optimal,-498179.1,-498179.1,0.0,3780
1200,oracle,1035,0.09,Optimal,-485701.2,-485701.2,0.0,3780
1261,oracle,1035,0.09,Optimal,-473080.318,-473080.318,0.0,3780
1321,oracle,1035,0.09,Optimal,-460701.313,-460701.313,0.0,3780
1381,oracle,1035,0.09,Optimal,-448255.452,-448255.452,0.0,3780
1440,oracle,1035,0.09,Optimal,-432061.548,-432061.548,0.0,3780
1509,oracle,1035,0.09,Optimal,-403135.494,-403135.494,0.0,3780
1565,oracle,1035,0.09,Optimal,-379704.413,-379704.413,0.0,3780
1620,oracle,1035,0.09,Optimal,-356587.773,-356587.773,0.0,3780
1680,oracle,1035,0.09,Optimal,-331568.751,-331568.751,0.0,3780
1743,oracle,1035,0.09,Optimal,-312012.844,-312012.844,0.0,3780
1801,oracle,1035,0.09,Optimal,-295888.701,-295888.701,0.0,3780
1863,oracle,1035,0.09,Optimal,-278528.29,-278528.29,0.0,3780
1921,oracle,1035,0.09,Optimal,-262259.9852,-262259.9852,0.0,3780
1980,oracle,1035,0.09,Optimal,-246800.1162,-246800.1162,0.0,3780
2041,oracle,1035,0.09,Optimal,-234236.5692,-234236.5692,0.0,3780
2103,oracle,1035,0.09,Optimal,-221040.2182,-221040.2182,0.0,3780
2167,oracle,1035,0.09,Optimal,-207723.1992,-207723.1992,0.0,3780
2220,oracle,1035,0.09,Optimal,-196615.4132,-196615.4132,0.0,3780
2280,oracle,1035,0.09,Optimal,-184203.9664,-184203.9664,0.0,3780
2340,oracle,1035,0.09,Optimal,-171942.2494,-171942.2494,0.0,3780
2400,oracle,1035,0.09,Optimal,-159513.1374,-159513.1374,0.0,3780
2461,oracle,1035,0.09,Optimal,-146665.3054,-146665.3054,0.0,3780
2520,oracle,1035,0.09,Optimal,-134342.3804,-134342.3804,0.0,3780
2583,oracle,1035,0.09,Optimal,-121273.1566,-121273.1566,0.0,3780
2640,oracle,1035,0.09,Optimal,-109534.0678,-109534.0678,0.0,3780
2704,oracle,1035,0.09,Optimal,-96064.0266,-96064.0266,0.0,3780
2760,oracle,1035,0.1,Optimal,-85713.1831,-85712.8607,0.0,3780
2823,oracle,1035,0.1,Optimal,-76070.8142,-76070.5585,0.0,3780
2882,oracle,1035,0.1,Optimal,-67838.748,-67838.1567,0.0,3780
2940,oracle,1035,0.1,Optimal,-61919.1625,-61918.1269,0.0,3780
3002,oracle,1035,0.1,Optimal,-55558.5481,-55558.3008,0.0,3780
3060,oracle,1035,0.11,Optimal,-49433.1178,-49432.0757,0.0,3780
3121,oracle,1035,0.11,Optimal,-43127.1418,-43126.5065,0.0,3780
3181,oracle,1035,0.13,Optimal,-36797.0975,-36796.6689,0.0,3780
3242,oracle,1035,0.12,Optimal,-30551.3319,-30551.3289,0.0,3780
3301,oracle,1035,0.12,Optimal,-24334.6635,-24334.6591,0.0,3780
3360,oracle,1035,0.13,Optimal,-18321.3299,-18321.3225,0.0,3780
3422,oracle,1035,0.13,Optimal,-11714.7388,-11714.729,0.0,3780
3480,oracle,1035,0.13,Optimal,-8343.6529,-8341.212,0.0003,3780
3540,oracle,1035,0.13,Optimal,-5179.455,-5178.4768,0.0002,3780
3601,oracle,1035,0.13,Optimal,-2115.5721,-2114.1067,0.0007,3780
3660,oracle,1035,0.62,Optimal,-33.2493,-33.2493,0.0,3780
3720,oracle,1035,0.12,Optimal,-33.6653,-33.6628,0.0001,3780
3780,oracle,1035,0.13,Optimal,-34.7917,-34.7898,0.0001,3780
3844,oracle,1035,0.64,Optimal,-34.5312,-34.5303,0.0,3780
3902,oracle,1035,0.13,Optimal,-34.5725,-34.5708,0.0001,3780
3962,oracle,1035,0.13,Optimal,-35.1734,-35.1708,0.0001,3780
4023,oracle,1035,0.13,Optimal,-35.2869,-35.2843,0.0001,3780
4086,oracle,1035,0.12,Optimal,-35.8879,-35.8843,0.0001,3780
4141,oracle,1035,0.12,Optimal,-35.2535,-35.2518,0.0001,3780
4200,oracle,1035,0.26,Optimal,-34.6193,-34.6193,0.0,3780
4260,oracle,1035,0.12,Optimal,-35.0768,-35.0733,0.0001,3780
4321,oracle,1035,0.13,Optimal,-35.8299,-35.8273,0.0001,3780
