t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
0,oracle,1035,0.1,Optimal,-54051.4501,-54051.1296,0.0,3780
60,oracle,1035,0.1,Optimal,-54053.5871,-54053.0257,0.0,3780
120,oracle,1035,0.13,Optimal,-54055.9846,-54055.4736,0.0,3780
180,oracle,1035,0.11,Optimal,-187135.2406,-187135.2406,0.0,3780
240,oracle,1035,0.09,Optimal,-184017.6,-184017.6,0.0,3780
300,oracle,1035,0.09,Optimal,-180899.7,-180899.7,0.0,3780
361,oracle,1035,0.09,Optimal,-177728.6,-177728.6,0.0,3780
420,oracle,1035,0.09,Optimal,-320103.0406,-320103.0406,0.0,3780
481,oracle,1035,0.09,Optimal,-313761.4406,-313761.4406,0.0,3780
540,oracle,1035,0.09,Optimal,-307627.5406,-307627.5406,0.0,3780
605,oracle,1035,0.09,Optimal,-300868.7406,-300868.7406,0.0,3780
660,oracle,1035,0.09,Optimal,-440417.4406,-440417.4406,0.0,3780
720,oracle,1035,0.09,Optimal,-431058.6406,-431058.6406,0.0,3780
781,oracle,1035,0.09,Optimal,-421544.7406,-421544.7406,0.0,3780
842,oracle,1035,0.09,Optimal,-412030.2406,-412030.2406,0.0,3780
901,oracle,1035,0.09,Optimal,-548111.7406,-548111.7406,0.0,3780
960,oracle,1035,0.09,Optimal,-535840.9406,-535840.9406,0.0,3780
1020,oracle,1035,0.09,Optimal,-523362.1406,-523362.1406,0.0,3780
1080,oracle,1035,0.09,Optimal,-510884.2406,-510884.2406,0.0,3780
1140,oracle,1035,0.09,Optimal,-498406.0406,-498406.0406,0.0,3780
1201,oracle,1035,0.09,Optimal,-485720.1,-485720.1,0.0,3780
1260,oracle,1035,0.09,Optimal,-473387.865,-473387.865,0.0,3780
1320,oracle,1035,0.09,Optimal,-460908.8396,-460908.8396,0.0,3780
1380,oracle,1035,0.09,Optimal,-448509.0216,-448509.0216,0.0,3780
1441,oracle,1035,0.09,Optimal,-431662.7396,-431662.7396,0.0,3780
1500,oracle,1035,0.09,Optimal,-406855.2696,-406855.2696,0.0,3780
1561,oracle,1035,0.09,Optimal,-381446.3396,-381446.3396,0.0,3780
1620,oracle,1035,0.09,Optimal,-356844.9496,-356844.9496,0.0,3780
1681,oracle,1035,0.09,Optimal,-331352.0036,-331352.0036,0.0,3780
1740,oracle,1035,0.09,Optimal,-313167.3856,-313167.3856,0.0,3780
1800,oracle,1035,0.09,Optimal,-296467.7116,-296467.7116,0.0,3780
1860,oracle,1035,0.09,Optimal,-279706.2246,-279706.2246,0.0,3780
1920,oracle,1035,0.09,Optimal,-263027.7696,-263027.7696,0.0,3780
1982,oracle,1035,0.09,Optimal,-246661.9336,-246661.9336,0.0,3780
2041,oracle,1035,0.09,Optimal,-234199.9116,-234199.9116,0.0,3780
2100,oracle,1035,0.09,Optimal,-222054.2076,-222054.2076,0.0,3780
2161,oracle,1035,0.09,Optimal,-209431.2356,-209431.2356,0.0,3780
2220,oracle,1035,0.09,Optimal,-197041.8726,-197041.8726,0.0,3780
2285,oracle,1035,0.09,Optimal,-183504.4476,-183504.4476,0.0,3780
2340,oracle,1035,0.09,Optimal,-171911.6756,-171911.6756,0.0,3780
2401,oracle,1035,0.09,Optimal,-159305.2366,-159305.2366,0.0,3780
2460,oracle,1035,0.09,Optimal,-147232.1176,-147232.1176,0.0,3780
2522,oracle,1035,0.09,Optimal,-134365.8956,-134365.8956,0.0,3780
2581,oracle,1035,0.09,Optimal,-122001.1244,-122001.1244,0.0,3780
2641,oracle,1035,0.09,Optimal,-109513.908,-109513.908,0.0,3780
2702,oracle,1035,0.09,Optimal,-96825.9124,-96825.9124,0.0,3780
2760,oracle,1035,0.09,Optimal,-85357.6062,-85357.2888,0.0,3780
