t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,oracle,2070,0.16,Optimal,-520156.0,-520156.0,0.0,7452
62,oracle,2070,0.16,Optimal,-507470.1,-507470.1,0.0,7452
122,oracle,2070,0.16,Optimal,-494992.8,-494992.8,0.0,7452
181,oracle,2070,0.16,Optimal,-482721.7,-482721.7,0.0,7452
240,oracle,2070,0.15,Optimal,-470451.5,-470451.5,0.0,7452
300,oracle,2070,0.15,Optimal,-457972.4,-457972.4,0.0,7452
361,oracle,2070,0.16,Optimal,-445285.9,-445285.9,0.0,7452
420,oracle,2070,0.15,Optimal,-433016.3,-433016.3,0.0,7452
482,oracle,2070,0.16,Optimal,-420122.1,-420122.1,0.0,7452
540,oracle,2070,0.16,Optimal,-408059.9,-408059.9,0.0,7452
602,oracle,2070,0.16,Optimal,-395165.4,-395165.4,0.0,7452
662,oracle,2070,0.16,Optimal,-382686.6,-382686.6,0.0,7452
723,oracle,2070,0.16,Optimal,-370001.6,-370001.6,0.0,7452
782,oracle,2070,0.16,Optimal,-357732.0,-357732.0,0.0,7452
842,oracle,2070,0.16,Optimal,-345253.8,-345253.8,0.0,7452
902,oracle,2070,0.16,Optimal,-332774.7,-332774.7,0.0,7452
960,oracle,2070,0.16,Optimal,-320713.4,-320713.4,0.0,7452
1020,oracle,2070,0.16,Optimal,-308234.9,-308234.9,0.0,7452
1080,oracle,2070,0.16,Optimal,-295757.0,-295757.0,0.0,7452
1141,oracle,2070,0.16,Optimal,-283071.7,-283071.7,0.0,7452
1202,oracle,2070,0.16,Optimal,-270389.534,-270389.534,0.0,7452
1265,oracle,2070,0.16,Optimal,-257272.672,-257272.672,0.0,7452
1320,oracle,2070,0.16,Optimal,-245741.23,-245741.23,0.0,7452
1381,oracle,2070,0.17,Optimal,-233121.587,-233121.587,0.0,7452
1440,oracle,2070,0.16,Optimal,-216844.209,-216844.209,0.0,7452
1500,oracle,2070,0.17,Optimal,-191881.9426,-191881.9426,0.0,7452
1560,oracle,2070,0.17,Optimal,-166931.4243,-166931.4243,0.0,7452
1623,oracle,2070,0.16,Optimal,-140541.1151,-140541.1151,0.0,7452
1680,oracle,2070,0.17,Optimal,-117571.3336,-117570.931,0.0,7452
1740,oracle,2070,0.17,Optimal,-102166.4785,-102166.1757,0.0,7452
1801,oracle,2070,0.17,Optimal,-88326.4095,-88326.052,0.0,7452
1862,oracle,2070,0.17,Optimal,-74837.1513,-74835.9922,0.0,7452
1920,oracle,2070,0.18,Optimal,-64716.2883,-64715.9784,0.0,7452
1984,oracle,2070,0.18,Optimal,-54772.8643,-54772.2352,0.0,7452
2041,oracle,2070,0.18,Optimal,-48848.2227,-48847.1124,0.0,7452
2103,oracle,2070,0.18,Optimal,-42429.7359,-42428.7405,0.0,7452
2160,oracle,2070,0.19,Optimal,-36603.0847,-36602.3514,0.0,7452
2220,oracle,2070,0.2,Optimal,-30361.968,-30360.9815,0.0,7452
2284,oracle,2070,0.19,Optimal,-23630.7395,-23630.2301,0.0,7452
2341,oracle,2070,0.19,Optimal,-17675.3261,-17675.0559,0.0,7452
2400,oracle,2070,0.2,Optimal,-11529.1066,-11528.6009,0.0,7452
2461,oracle,2070,0.21,Optimal,-7506.7846,-7506.7474,0.0,7452
2521,oracle,2070,0.21,Optimal,-4329.4702,-4329.4694,0.0,7452
2581,oracle,2070,0.24,Optimal,-1177.4948,-1177.4938,0.0,7452
2640,oracle,2070,1.9,Optimal,39.5338,39.5355,0.0,7452
2708,oracle,2070,1.73,Optimal,39.0216,39.0216,0.0,7452
2760,oracle,2070,0.24,Optimal,38.2622,38.2676,0.0001,7452
2822,oracle,2070,0.28,Optimal,38.11,38.1136,0.0001,7452
2881,oracle,2070,0.25,Optimal,37.5848,37.5866,0.0,7452
2940,oracle,2070,0.26,Optimal,36.8272,36.8326,0.0001,7452
3000,oracle,2070,1.65,Optimal,35.5507,35.5516,0.0,7452
3060,oracle,2070,0.25,Optimal,35.7364,35.7381,0.0,7452
3121,oracle,2070,0.25,Optimal,35.5085,35.5111,0.0001,7452
3183,oracle,2070,0.52,Optimal,34.0841,34.0841,0.0,7452
3241,oracle,2070,0.54,Optimal,34.7166,34.7166,0.0,7452
3301,oracle,2070,0.65,Optimal,33.8896,33.8896,0.0,7452
3360,oracle,2070,0.68,Optimal,33.0221,33.0221,0.0,7452
3420,oracle,2070,0.25,Optimal,32.6782,32.6816,0.0001,7452
3485,oracle,2070,0.27,Optimal,32.4521,32.4546,0.0001,7452
3542,oracle,2070,0.25,Optimal,32.2259,32.2276,0.0001,7452
3601,oracle,2070,0.26,Optimal,31.998,32.0006,0.0001,7452
3661,oracle,2070,0.25,Optimal,31.9567,31.9601,0.0001,7452
3724,oracle,2070,1.61,Optimal,31.7331,31.7331,0.0,7452
3782,oracle,2070,0.24,Optimal,31.9883,31.9926,0.0001,7452
3840,oracle,2070,0.24,Optimal,31.4189,31.4251,0.0002,7452
3902,oracle,2070,0.23,Optimal,31.6801,31.6846,0.0001,7452
3964,oracle,2070,0.27,Optimal,31.7118,31.7171,0.0002,7452
4020,oracle,2070,0.24,Optimal,31.4868,31.4901,0.0001,7452
4082,oracle,2070,0.26,Optimal,32.2308,32.2361,0.0002,7452
4141,oracle,2070,0.27,Optimal,32.3047,32.3091,0.0001,7452
4200,oracle,2070,0.26,Optimal,32.0371,32.0416,0.0001,7452
4261,oracle,2070,0.24,Optimal,31.2805,31.2876,0.0002,7452
4320,oracle,2070,1.6,Optimal,30.6866,30.6876,0.0,7452
4380,oracle,2070,0.25,Optimal,30.6428,30.6471,0.0001,7452
4441,oracle,2070,0.25,Optimal,30.0024,30.0066,0.0001,7452
4500,oracle,2070,0.25,Optimal,29.9627,29.9661,0.0001,7452
4562,oracle,2070,0.26,Optimal,29.2517,29.2526,0.0,7452
4620,oracle,2070,1.24,Optimal,28.3121,28.3121,0.0,7452
4680,oracle,2070,1.7,Optimal,28.1976,28.1986,0.0,7452
4743,oracle,2070,1.62,Optimal,28.7572,28.7581,0.0,7452
4801,oracle,2070,0.25,Optimal,27.8168,27.8176,0.0,7452
4860,oracle,2070,0.25,Optimal,26.9889,26.9906,0.0001,7452
4921,oracle,2070,0.25,Optimal,-128309.2365,-128309.2313,0.0,7452
4980,oracle,2070,0.24,Optimal,-125242.3724,-125242.3699,0.0,7452
5040,oracle,2070,0.25,Optimal,-122122.3115,-122122.308,0.0,7452
5101,oracle,2070,0.23,Optimal,-118951.5771,-118951.572,0.0,7452
5162,oracle,2070,0.2,Optimal,-241450.7601,-241449.7263,0.0,7452
5220,oracle,2070,0.2,Optimal,-235419.3241,-235418.5808,0.0,7452
5283,oracle,2070,0.19,Optimal,-228867.4305,-228867.069,0.0,7452
5341,oracle,2070,0.19,Optimal,-222837.5584,-222835.4445,0.0,7452
5400,oracle,2070,0.19,Optimal,-342460.0837,-342459.5732,0.0,7452
5461,oracle,2070,0.17,Optimal,-332946.7423,-332946.2631,0.0,7452
5520,oracle,2070,0.17,Optimal,-323746.6916,-323745.8333,0.0,7452
5580,oracle,2070,0.17,Optimal,-314389.7603,-314389.5961,0.0,7452
5640,oracle,2070,0.16,Optimal,-431870.7078,-431870.7078,0.0,7452
5706,oracle,2070,0.16,Optimal,-418144.2078,-418144.2078,0.0,7452
5762,oracle,2070,0.17,Optimal,-406498.0078,-406498.0078,0.0,7452
5820,oracle,2070,0.16,Optimal,-394437.0078,-394437.0078,0.0,7452
5880,oracle,2070,0.16,Optimal,-381958.8078,-381958.8078,0.0,7452
5941,oracle,2070,0.16,Optimal,-369272.3078,-369272.3078,0.0,7452
6000,oracle,2070,0.16,Optimal,-357002.4078,-357002.4078,0.0,7452
6060,oracle,2070,0.16,Optimal,-344523.6078,-344523.6078,0.0,7452
6120,oracle,2070,0.16,Optimal,-332044.8078,-332044.8078,0.0,7452
6180,oracle,2070,0.16,Optimal,-319566.0078,-319566.0078,0.0,7452
6245,oracle,2070,0.16,Optimal,-306049.6078,-306049.6078,0.0,7452
6300,oracle,2070,0.16,Optimal,-294611.4078,-294611.4078,0.0,7452
6360,oracle,2070,0.16,Optimal,-282134.4078,-282134.4078,0.0,7452
6420,oracle,2070,0.16,Optimal,-269656.2078,-269656.2078,0.0,7452
6483,oracle,2070,0.16,Optimal,-256554.0078,-256554.0078,0.0,7452
6542,oracle,2070,0.16,Optimal,-244284.1078,-244284.1078,0.0,7452
6600,oracle,2070,0.16,Optimal,-232221.9078,-232221.9078,0.0,7452
6666,oracle,2070,0.16,Optimal,-218495.7078,-218495.7078,0.0,7452
6721,oracle,2070,0.16,Optimal,-207057.2078,-207057.2078,0.0,7452
6781,oracle,2070,0.16,Optimal,-194578.7078,-194578.7078,0.0,7452
6840,oracle,2070,0.16,Optimal,-182309.7078,-182309.7078,0.0,7452
6903,oracle,2070,0.16,Optimal,-169207.2078,-169207.2078,0.0,7452
6963,oracle,2070,0.16,Optimal,-156739.2918,-156739.2918,0.0,7452
7023,oracle,2070,0.16,Optimal,-144328.9878,-144328.9878,0.0,7452
7080,oracle,2070,0.16,Optimal,-132474.6068,-132474.6068,0.0,7452
7144,oracle,2070,0.16,Optimal,-119254.5538,-119254.5538,0.0,7452
7200,oracle,2070,0.16,Optimal,-107684.8538,-107684.8538,0.0,7452
7262,oracle,2070,0.17,Optimal,-94820.0489,-94820.0489,0.0,7452
7320,oracle,2070,0.16,Optimal,-82715.9717,-82715.9717,0.0,7452
7383,oracle,2070,0.16,Optimal,-69610.6923,-69610.6923,0.0,7452
7440,oracle,2070,0.17,Optimal,-60315.5889,-60315.2588,0.0,7452
7500,oracle,2070,0.17,Optimal,-50932.4382,-50932.2834,0.0,7452
7562,oracle,2070,0.18,Optimal,-41128.6733,-41128.4493,0.0,7452
7620,oracle,2070,0.18,Optimal,-34095.3717,-34094.8868,0.0,7452
7680,oracle,2070,0.18,Optimal,-27917.585,-27917.108,0.0,7452
7740,oracle,2070,0.18,Optimal,-21584.1405,-21583.3031,0.0,7452
7802,oracle,2070,0.19,Optimal,-15311.7712,-15310.929,0.0001,7452
7860,oracle,2070,0.19,Optimal,-11435.7348,-11434.9638,0.0001,7452
7920,oracle,2070,0.2,Optimal,-8338.2508,-8337.2989,0.0001,7452
7981,oracle,2070,0.21,Optimal,-5216.6445,-5216.0742,0.0001,7452
8040,oracle,2070,0.22,Optimal,-2226.7317,-2226.517,0.0001,7452
8101,oracle,2070,0.23,Optimal,-38.4464,-38.4444,0.0001,7452
8162,oracle,2070,0.24,Optimal,-38.3022,-38.298,0.0001,7452
8220,oracle,2070,0.24,Optimal,-38.4186,-38.4168,0.0,7452
8281,oracle,2070,1.7,Optimal,-39.8447,-39.8438,0.0,7452
8340,oracle,2070,0.25,Optimal,-39.5861,-39.5843,0.0,7452
8402,oracle,2070,0.26,Optimal,-39.9995,-39.9978,0.0,7452
8462,oracle,2070,0.25,Optimal,-40.8283,-40.8248,0.0001,7452
8525,oracle,2070,0.28,Optimal,-40.384,-40.3788,0.0001,7452
8580,oracle,2070,0.23,Optimal,-40.5401,-40.5328,0.0002,7452
8640,oracle,2070,0.73,Optimal,-41.1328,-41.1328,0.0,7452
8700,oracle,2070,0.55,Optimal,-40.9868,-40.9868,0.0,7452
8765,oracle,2070,0.52,Optimal,-42.6003,-42.6003,0.0,7452
8820,oracle,2070,0.5,Optimal,-42.7543,-42.7543,0.0,7452
8883,oracle,2070,0.23,Optimal,-43.5166,-43.5083,0.0002,7452
8941,oracle,2070,0.23,Optimal,-44.6417,-44.6353,0.0001,7452
9000,oracle,2070,0.52,Optimal,-45.8758,-45.8758,0.0,7452
9064,oracle,2070,0.5,Optimal,-45.9893,-45.9893,0.0,7452
9123,oracle,2070,0.53,Optimal,-46.7028,-46.7028,0.0,7452
9180,oracle,2070,0.5,Optimal,-46.5568,-46.5568,0.0,7452
9240,oracle,2070,0.5,Optimal,-46.8568,-46.8568,0.0,7452
9300,oracle,2070,0.5,Optimal,-46.7108,-46.7108,0.0,7452
9360,oracle,2070,0.5,Optimal,-47.7243,-47.7243,0.0,7452
9420,oracle,2070,0.52,Optimal,-49.6378,-49.6378,0.0,7452
9482,oracle,2070,0.54,Optimal,-50.8053,-50.8053,0.0,7452
9541,oracle,2070,0.51,Optimal,-51.3323,-51.3323,0.0,7452
9602,oracle,2070,0.54,Optimal,-52.2728,-52.2728,0.0,7452
9660,oracle,2070,0.54,Optimal,-53.2133,-53.2133,0.0,7452
9722,oracle,2070,0.51,Optimal,-54.1133,-54.1133,0.0,7452
9780,oracle,2070,0.51,Optimal,-54.4538,-54.4538,0.0,7452
9840,oracle,2070,0.54,Optimal,-55.5078,-55.5078,0.0,7452
9904,oracle,2070,1.59,Optimal,-55.1753,-55.1753,0.0,7452
9961,oracle,2070,0.64,Optimal,-56.1888,-56.1888,0.0,7452
10020,oracle,2070,0.28,Optimal,-56.9104,-56.9023,0.0001,7452
10081,oracle,2070,0.57,Optimal,-57.6158,-57.6158,0.0,7452
10142,oracle,2070,0.81,Optimal,-57.3968,-57.3968,0.0,7452
10200,oracle,2070,0.84,Optimal,-58.6373,-58.6373,0.0,7452
10260,oracle,2070,0.55,Optimal,-58.7913,-58.7913,0.0,7452
10322,oracle,2070,1.04,Optimal,-59.0588,-59.0588,0.0,7452
10380,oracle,2070,1.65,Optimal,-59.7003,-59.6993,0.0,7452
10441,oracle,2070,0.79,Optimal,-60.4533,-60.4533,0.0,7452
10500,oracle,2070,1.72,Optimal,-62.3677,-62.3668,0.0,7452
10561,oracle,2070,1.08,Optimal,-62.5947,-62.5938,0.0,7452
10628,oracle,2070,0.25,Optimal,-119591.2027,-119590.7104,0.0,7452
10680,oracle,2070,0.25,Optimal,-116886.1651,-116886.1601,0.0,7452
10740,oracle,2070,0.23,Optimal,-113767.0026,-113766.9993,0.0,7452
10801,oracle,2070,0.23,Optimal,-110595.3137,-110595.3111,0.0,7452
10860,oracle,2070,0.2,Optimal,-226880.6225,-226880.6195,0.0,7452
10920,oracle,2070,0.2,Optimal,-220641.1752,-220641.1735,0.0,7452
10980,oracle,2070,0.2,Optimal,-214401.792,-214401.4685,0.0,7452
11041,oracle,2070,0.19,Optimal,-208058.065,-208057.5393,0.0,7452
11100,oracle,2070,0.17,Optimal,-321056.3553,-321056.0355,0.0,7452
11162,oracle,2070,0.17,Optimal,-311403.8104,-311403.5776,0.0,7452
11220,oracle,2070,0.17,Optimal,-302356.6764,-302356.2498,0.0,7452
11280,oracle,2070,0.17,Optimal,-292996.0764,-292996.0285,0.0,7452
11340,oracle,2070,0.16,Optimal,-402995.681,-402995.681,0.0,7452
11404,oracle,2070,0.16,Optimal,-389685.481,-389685.481,0.0,7452
11461,oracle,2070,0.16,Optimal,-377830.981,-377830.981,0.0,7452
11523,oracle,2070,0.16,Optimal,-364937.681,-364937.681,0.0,7452
11583,oracle,2070,0.16,Optimal,-352459.781,-352459.781,0.0,7452
11642,oracle,2070,0.16,Optimal,-340188.681,-340188.681,0.0,7452
11702,oracle,2070,0.16,Optimal,-327711.081,-327711.081,0.0,7452
11760,oracle,2070,0.16,Optimal,-315648.881,-315648.881,0.0,7452
11823,oracle,2070,0.16,Optimal,-302546.381,-302546.381,0.0,7452
11880,oracle,2070,0.16,Optimal,-290692.481,-290692.481,0.0,7452
11943,oracle,2070,0.16,Optimal,-277590.581,-277590.581,0.0,7452
12002,oracle,2070,0.16,Optimal,-265320.081,-265320.081,0.0,7452
12064,oracle,2070,0.16,Optimal,-252425.281,-252425.281,0.0,7452
12120,oracle,2070,0.16,Optimal,-240778.781,-240778.781,0.0,7452
12180,oracle,2070,0.16,Optimal,-228300.281,-228300.281,0.0,7452
12244,oracle,2070,0.16,Optimal,-214989.481,-214989.481,0.0,7452
12302,oracle,2070,0.16,Optimal,-202927.581,-202927.581,0.0,7452
12360,oracle,2070,0.17,Optimal,-190864.781,-190864.781,0.0,7452
12420,oracle,2070,0.16,Optimal,-178386.581,-178386.581,0.0,7452
12483,oracle,2070,0.16,Optimal,-165283.781,-165283.781,0.0,7452
12540,oracle,2070,0.17,Optimal,-153429.881,-153429.881,0.0,7452
12602,oracle,2070,0.16,Optimal,-140536.281,-140536.281,0.0,7452
12663,oracle,2070,0.16,Optimal,-127849.481,-127849.481,0.0,7452
12720,oracle,2070,0.17,Optimal,-115911.512,-115911.512,0.0,7452
12781,oracle,2070,0.16,Optimal,-103129.3455,-103129.3455,0.0,7452
12842,oracle,2070,0.16,Optimal,-90530.8089,-90530.8089,0.0,7452
12900,oracle,2070,0.16,Optimal,-78400.4508,-78400.4508,0.0,7452
12960,oracle,2070,0.17,Optimal,-67813.1658,-67812.8535,0.0,7452
13020,oracle,2070,0.17,Optimal,-58396.9575,-58396.8957,0.0,7452
13081,oracle,2070,0.17,Optimal,-48922.5694,-48922.2118,0.0,7452
13140,oracle,2070,0.17,Optimal,-39688.8457,-39688.7479,0.0,7452
13202,oracle,2070,0.18,Optimal,-32370.4575,-32370.0062,0.0,7452
13260,oracle,2070,0.18,Optimal,-26296.5635,-26296.0523,0.0,7452
13322,oracle,2070,0.18,Optimal,-19944.6545,-19944.2545,0.0,7452
13383,oracle,2070,0.19,Optimal,-13545.15,-13544.8466,0.0,7452
13440,oracle,2070,0.19,Optimal,-10223.3116,-10222.8243,0.0,7452
13500,oracle,2070,0.2,Optimal,-7206.4353,-7205.9419,0.0001,7452
13562,oracle,2070,0.21,Optimal,-3977.6083,-3977.6067,0.0,7452
13621,oracle,2070,0.22,Optimal,-779.3888,-779.3874,0.0,7452
13684,oracle,2070,0.23,Optimal,-115.522,-115.5206,0.0,7452
13740,oracle,2070,0.25,Optimal,-115.895,-115.8899,0.0,7452
13800,oracle,2070,0.24,Optimal,-116.7002,-116.6985,0.0,7452
13860,oracle,2070,0.24,Optimal,-117.756,-117.7525,0.0,7452
13922,oracle,2070,0.26,Optimal,-117.683,-117.6795,0.0,7452
13980,oracle,2070,0.26,Optimal,-117.4226,-117.42,0.0,7452
14042,oracle,2070,0.24,Optimal,-118.2513,-118.247,0.0,7452
14100,oracle,2070,0.25,Optimal,-119.0052,-119.001,0.0,7452
14161,oracle,2070,0.27,Optimal,-119.5315,-119.528,0.0,7452
14220,oracle,2070,0.23,Optimal,-119.6479,-119.6415,0.0001,7452
14284,oracle,2070,0.23,Optimal,-121.0735,-120.582,0.0041,7452
14341,oracle,2070,0.23,Optimal,-120.7004,-120.209,0.0041,7452
14403,oracle,2070,0.23,Optimal,-121.5283,-121.036,0.0041,7452
14460,oracle,2070,0.24,Optimal,-121.386,-120.89,0.0041,7452
14522,oracle,2070,0.24,Optimal,-121.4234,-121.417,0.0001,7452
14580,oracle,2070,0.53,Optimal,-122.244,-122.244,0.0,7452
14645,oracle,2070,0.22,Optimal,-123.6758,-123.1845,0.004,7452
14700,oracle,2070,0.52,Optimal,-123.225,-123.225,0.0,7452
14762,oracle,2070,0.22,Optimal,-124.7334,-124.2385,0.004,7452
14820,oracle,2070,0.23,Optimal,-125.673,-125.179,0.0039,7452
14885,oracle,2070,0.23,Optimal,-126.3848,-125.8925,0.0039,7452
14941,oracle,2070,0.22,Optimal,-127.2848,-126.7925,0.0039,7452
15002,oracle,2070,0.22,Optimal,-126.5379,-126.0465,0.0039,7452
15061,oracle,2070,0.5,Optimal,-127.1005,-127.1005,0.0,7452
15121,oracle,2070,0.52,Optimal,-128.114,-128.114,0.0,7452
15181,oracle,2070,0.23,Optimal,-128.6477,-128.1545,0.0038,7452
15242,oracle,2070,0.23,Optimal,-129.3602,-128.868,0.0038,7452
15300,oracle,2070,0.22,Optimal,-129.4018,-128.9085,0.0038,7452
15360,oracle,2070,0.22,Optimal,-129.2548,-128.7625,0.0038,7452
15422,oracle,2070,0.23,Optimal,-130.3845,-129.8895,0.0038,7452
15480,oracle,2070,0.22,Optimal,-130.308,-129.8165,0.0038,7452
15541,oracle,2070,0.23,Optimal,-130.0479,-130.0435,0.0,7452
15600,oracle,2070,0.23,Optimal,-132.0365,-131.5435,0.0037,7452
15660,oracle,2070,0.22,Optimal,-133.0501,-132.557,0.0037,7452
15720,oracle,2070,0.23,Optimal,-133.6896,-133.1975,0.0037,7452
15783,oracle,2070,0.22,Optimal,-134.0303,-133.538,0.0037,7452
15844,oracle,2070,0.24,Optimal,-134.6695,-134.665,0.0,7452
15900,oracle,2070,0.23,Optimal,-134.9402,-134.446,0.0037,7452
15962,oracle,2070,0.24,Optimal,-135.2383,-134.746,0.0037,7452
16022,oracle,2070,0.23,Optimal,-135.6509,-135.1595,0.0036,7452
16080,oracle,2070,0.26,Optimal,-136.1822,-135.6865,0.0037,7452
16140,oracle,2070,0.25,Optimal,-135.8463,-135.354,0.0036,7452
16200,oracle,2070,0.25,Optimal,-136.6744,-136.181,0.0036,7452
16260,oracle,2070,0.24,Optimal,-117643.9273,-117643.435,0.0,7452
16325,oracle,2070,0.23,Optimal,-114595.1684,-114594.189,0.0,7452
16380,oracle,2070,0.23,Optimal,-111838.7191,-111838.2295,0.0,7452
16440,oracle,2070,0.22,Optimal,-108718.4606,-108717.97,0.0,7452
16500,oracle,2070,0.21,Optimal,-223105.8949,-223105.886,0.0,7452
16560,oracle,2070,0.22,Optimal,-216956.6018,-216956.5974,0.0,7452
16624,oracle,2070,0.21,Optimal,-210592.8014,-210592.7988,0.0,7452
16680,oracle,2070,0.2,Optimal,-204770.9602,-204770.4698,0.0,7452
16740,oracle,2070,0.19,Optimal,-315847.0407,-315847.0398,0.0,7452
16803,oracle,2070,0.18,Optimal,-306245.2241,-306245.224,0.0,7452
16860,oracle,2070,0.18,Optimal,-297457.886,-297457.8853,0.0,7452
16921,oracle,2070,0.18,Optimal,-287941.9099,-287941.9093,0.0,7452
