t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,realtime,5736,0.97,Optimal,-53433.4938,-53433.4914,0.0,20736
63,realtime,5736,0.84,Optimal,-53121.4882,-53121.4858,0.0,20736
122,realtime,5736,0.8,Optimal,-53278.7202,-53278.7183,0.0,20736
181,realtime,5736,0.83,Optimal,-53434.5676,-53434.5649,0.0,20736
240,realtime,5736,0.83,Optimal,-53591.2681,-53591.2674,0.0,20736
302,realtime,5736,0.82,Optimal,-53278.8253,-53278.8222,0.0,20736
361,realtime,5736,0.95,Optimal,-53434.5659,-53434.5626,0.0,20736
420,realtime,5736,0.83,Optimal,-53589.8166,-53589.8133,0.0,20736
480,realtime,5736,0.81,Optimal,-53589.5543,-53589.5497,0.0,20736
541,realtime,5736,0.83,Optimal,-53433.5022,-53433.5001,0.0,20736
600,realtime,5736,0.86,Optimal,-53589.9528,-53589.4643,0.0,20736
661,realtime,5736,0.81,Optimal,-53434.1932,-53434.1906,0.0,20736
720,realtime,5736,0.8,Optimal,-53589.5202,-53589.486,0.0,20736
780,realtime,5736,0.82,Optimal,-53590.9476,-53589.4947,0.0,20736
841,realtime,5736,0.82,Optimal,-53434.7953,-53433.5084,0.0,20736
901,realtime,5736,0.92,Optimal,-53434.5946,-53434.1195,0.0,20736
962,realtime,5736,0.87,Optimal,-53279.6057,-53278.3598,0.0,20736
1020,realtime,5736,0.95,Optimal,-53590.3215,-53590.1051,0.0,20736
1081,realtime,5736,0.83,Optimal,-53435.5633,-53435.2479,0.0,20736
1145,realtime,5736,0.82,Optimal,-52811.4998,-52811.0124,0.0,20736
1202,realtime,5736,1.08,Optimal,-179919.8874,-179918.9139,0.0,20736
1260,realtime,5736,0.91,Optimal,-177111.9159,-177110.5557,0.0,20736
1320,realtime,5736,0.77,Optimal,-173990.9588,-173990.1332,0.0,20736
1382,realtime,5736,0.88,Optimal,-170559.0769,-170558.1023,0.0,20736
1440,realtime,5736,0.79,Optimal,-290464.3392,-290462.9077,0.0,20736
1503,realtime,5736,0.82,Optimal,-275086.1357,-275085.0646,0.0,20736
1561,realtime,5736,0.93,Optimal,-260929.4484,-260927.6411,0.0,20736
1621,realtime,5736,1.03,Optimal,-246282.1453,-246281.4829,0.0,20736
1681,realtime,5736,0.9,Optimal,-358484.2754,-358482.9289,0.0,20736
1740,realtime,5736,0.92,Optimal,-345045.5958,-345043.9495,0.0,20736
1800,realtime,5736,0.73,Optimal,-331487.3852,-331486.0081,0.0,20736
1861,realtime,5736,0.72,Optimal,-317807.3194,-317806.1809,0.0,20736
1925,realtime,5736,0.79,Optimal,-431245.118,-431243.3461,0.0,20736
1980,realtime,5736,0.71,Optimal,-418767.0637,-418766.1714,0.0,20736
2040,realtime,5736,0.79,Optimal,-406290.0027,-406289.3387,0.0,20736
2100,realtime,5736,0.78,Optimal,-393812.7416,-393812.3111,0.0,20736
2160,realtime,5736,0.75,Optimal,-381336.5227,-381335.6618,0.0,20736
2223,realtime,5736,0.78,Optimal,-368859.3333,-368858.6313,0.0,20736
2280,realtime,5736,0.71,Optimal,-356382.1262,-356381.5067,0.0,20736
2340,realtime,5736,0.72,Optimal,-343905.0269,-343904.4861,0.0,20736
2402,realtime,5736,0.7,Optimal,-331428.0635,-331427.5745,0.0,20736
2464,realtime,5736,0.71,Optimal,-318950.4724,-318950.2859,0.0,20736
2520,realtime,5736,0.73,Optimal,-306472.9022,-306472.4142,0.0,20736
2581,realtime,5736,0.73,Optimal,-293996.2415,-293995.2756,0.0,20736
2641,realtime,5736,0.71,Optimal,-281518.8409,-281518.1859,0.0,20736
2701,realtime,5736,0.74,Optimal,-269042.9207,-269042.5508,0.0,20736
2761,realtime,5736,0.68,Optimal,-256565.714,-256564.6717,0.0,20736
2821,realtime,5736,0.7,Optimal,-244088.1473,-244086.8659,0.0,20736
