t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,realtime,1035,0.09,Optimal,-54051.4501,-54051.1296,0.0,3780
61,realtime,1035,0.1,Optimal,-54053.6646,-54053.2872,0.0,3780
122,realtime,1035,0.1,Optimal,-54055.7732,-54055.3882,0.0,3780
180,realtime,1035,0.08,Optimal,-186610.6,-186610.6,0.0,3780
240,realtime,1035,0.08,Optimal,-183521.3,-183521.3,0.0,3780
300,realtime,1035,0.09,Optimal,-180402.8,-180402.8,0.0,3780
360,realtime,1035,0.08,Optimal,-177284.0,-177284.0,0.0,3780
421,realtime,1035,0.08,Optimal,-319501.8,-319501.8,0.0,3780
481,realtime,1035,0.08,Optimal,-313262.7,-313262.7,0.0,3780
540,realtime,1035,0.09,Optimal,-307128.5,-307128.5,0.0,3780
601,realtime,1035,0.12,Optimal,-300786.0,-300786.0,0.0,3780
661,realtime,1035,0.08,Optimal,-439761.2,-439761.2,0.0,3780
722,realtime,1035,0.08,Optimal,-430248.2,-430248.2,0.0,3780
781,realtime,1035,0.08,Optimal,-421046.6,-421046.6,0.0,3780
841,realtime,1035,0.08,Optimal,-411688.4,-411688.4,0.0,3780
901,realtime,1035,0.08,Optimal,-547613.3,-547613.3,0.0,3780
960,realtime,1035,0.08,Optimal,-535344.0,-535344.0,0.0,3780
1021,realtime,1035,0.08,Optimal,-522657.5,-522657.5,0.0,3780
1080,realtime,1035,0.08,Optimal,-510387.6,-510387.6,0.0,3780
1140,realtime,1035,0.08,Optimal,-497910.3,-497910.3,0.0,3780
1200,realtime,1035,0.09,Optimal,-485432.4,-485432.4,0.0,3780
1265,realtime,1035,0.08,Optimal,-471912.755,-471912.755,0.0,3780
1320,realtime,1035,0.08,Optimal,-460446.594,-460446.594,0.0,3780
1383,realtime,1035,0.08,Optimal,-447214.424,-447214.424,0.0,3780
1440,realtime,1035,0.08,Optimal,-431423.769,-431423.769,0.0,3780
1500,realtime,1035,0.08,Optimal,-406361.007,-406361.007,0.0,3780
1560,realtime,1035,0.08,Optimal,-381366.669,-381366.669,0.0,3780
1623,realtime,1035,0.08,Optimal,-354976.36,-354976.36,0.0,3780
1680,realtime,1035,0.08,Optimal,-331037.87,-331037.87,0.0,3780
1740,realtime,1035,0.08,Optimal,-312589.9,-312589.9,0.0,3780
1800,realtime,1035,0.08,Optimal,-295777.119,-295777.119,0.0,3780
1862,realtime,1035,0.08,Optimal,-278630.409,-278630.409,0.0,3780
1920,realtime,1035,0.09,Optimal,-262611.825,-262611.825,0.0,3780
1982,realtime,1035,0.08,Optimal,-246435.675,-246435.675,0.0,3780
2040,realtime,1035,0.08,Optimal,-234257.52,-234257.52,0.0,3780
2100,realtime,1035,0.09,Optimal,-221916.38,-221916.38,0.0,3780
2160,realtime,1035,0.09,Optimal,-209617.453,-209617.453,0.0,3780
2220,realtime,1035,0.09,Optimal,-197173.2257,-197173.2257,0.0,3780
2281,realtime,1035,0.08,Optimal,-184375.7697,-184375.7697,0.0,3780
2341,realtime,1035,0.08,Optimal,-171788.704,-171788.704,0.0,3780
2400,realtime,1035,0.08,Optimal,-159657.942,-159657.942,0.0,3780
2462,realtime,1035,0.09,Optimal,-146641.409,-146641.409,0.0,3780
2521,realtime,1035,0.08,Optimal,-134324.981,-134324.981,0.0,3780
2580,realtime,1035,0.08,Optimal,-122318.2353,-122318.2353,0.0,3780
2640,realtime,1035,0.09,Optimal,-109824.3069,-109824.3069,0.0,3780
2701,realtime,1035,0.08,Optimal,-97037.3088,-97037.3088,0.0,3780
2761,realtime,1035,0.11,Optimal,-86580.2649,-86579.6876,0.0,3780
2820,realtime,1035,0.1,Optimal,-77304.9739,-77304.4926,0.0,3780
2883,realtime,1035,0.1,Optimal,-67687.7179,-67687.1041,0.0,3780
2942,realtime,1035,0.1,Optimal,-61526.7959,-61526.0351,0.0,3780
3000,realtime,1035,0.1,Optimal,-55384.626,-55383.3851,0.0,3780
3062,realtime,1035,0.12,Optimal,-48941.828,-48940.9306,0.0,3780
3123,realtime,1035,0.11,Optimal,-42562.1787,-42561.9886,0.0,3780
3181,realtime,1035,0.1,Optimal,-36478.5245,-36478.5225,0.0,3780
3240,realtime,1035,0.1,Optimal,-30349.7035,-30349.7015,0.0,3780
3300,realtime,1035,0.12,Optimal,-24087.046,-24087.0354,0.0,3780
3361,realtime,1035,0.11,Optimal,-17770.8752,-17770.8686,0.0,3780
3420,realtime,1035,0.11,Optimal,-11745.3892,-11745.3793,0.0,3780
3487,realtime,1035,0.12,Optimal,-7513.5896,-7512.1227,0.0002,3780
3540,realtime,1035,0.12,Optimal,-4711.4177,-4709.9517,0.0003,3780
3602,realtime,1035,0.12,Optimal,-1454.4733,-1453.4968,0.0007,3780
3661,realtime,1035,0.57,Optimal,-32.4385,-32.4385,0.0,3780
3722,realtime,1035,0.12,Optimal,-32.2933,-32.2925,0.0,3780
3782,realtime,1035,0.14,Optimal,-32.5204,-32.5195,0.0,3780
3840,realtime,1035,0.12,Optimal,-32.9744,-32.9735,0.0,3780
3902,realtime,1035,0.11,Optimal,-33.0176,-33.014,0.0001,3780
3960,realtime,1035,0.12,Optimal,-33.358,-33.3545,0.0001,3780
4021,realtime,1035,0.11,Optimal,-34.2572,-34.2545,0.0001,3780
4080,realtime,1035,0.11,Optimal,-34.0004,-33.995,0.0002,3780
4142,realtime,1035,0.11,Optimal,-34.8985,-34.895,0.0001,3780
4200,realtime,1035,0.11,Optimal,-35.6534,-35.649,0.0001,3780
4262,realtime,1035,0.11,Optimal,-36.4796,-36.476,0.0001,3780
4321,realtime,1035,0.13,Optimal,-36.8191,-36.8165,0.0001,3780
4380,realtime,1035,0.16,Optimal,-37.4597,-37.457,0.0001,3780
4442,realtime,1035,0.19,Optimal,-37.611,-37.611,0.0,3780
4501,realtime,1035,0.11,Optimal,-37.5424,-37.538,0.0001,3780
4564,realtime,1035,0.11,Optimal,-37.3955,-37.392,0.0001,3780
4621,realtime,1035,0.19,Optimal,-38.219,-38.219,0.0,3780
4681,realtime,1035,0.27,Optimal,-38.073,-38.073,0.0,3780
4744,realtime,1035,0.11,Optimal,-38.7901,-38.7865,0.0001,3780
4802,realtime,1035,0.11,Optimal,-39.2431,-39.2405,0.0001,3780
4860,realtime,1035,0.11,Optimal,-38.9846,-38.981,0.0001,3780
4920,realtime,1035,0.11,Optimal,-40.1106,-40.108,0.0001,3780
4981,realtime,1035,0.2,Optimal,-40.7485,-40.7485,0.0,3780
