W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,realtime,12,1.591,0.1723,1274,2576.1,0.3227,0,285,0.31,1.88,0,178.4
