W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,oracle,16,1.591,0.1803,1303,2578.7,0.3301,0,285,0.34,1.91,0,183.9
