t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
4,oracle,5736,0.9,Optimal,-52965.4947,-52965.492,0.0,20736
60,oracle,5736,0.91,Optimal,-53589.4849,-53589.4821,0.0,20736
121,oracle,5736,0.92,Optimal,-53434.379,-53434.377,0.0,20736
181,oracle,5736,0.9,Optimal,-53434.4547,-53434.4526,0.0,20736
242,oracle,5736,0.95,Optimal,-53278.4863,-53278.484,0.0,20736
303,oracle,5736,0.89,Optimal,-53123.1971,-53122.7066,0.0,20736
360,oracle,5736,0.96,Optimal,-53590.2577,-53590.255,0.0,20736
422,oracle,5736,0.9,Optimal,-53277.9265,-53277.9247,0.0,20736
480,oracle,5736,0.95,Optimal,-53589.9823,-53589.9804,0.0,20736
540,oracle,5736,0.9,Optimal,-53591.0402,-53590.4366,0.0,20736
601,oracle,5736,0.88,Optimal,-53435.4725,-53434.9003,0.0,20736
660,oracle,5736,0.91,Optimal,-53591.692,-53591.2036,0.0,20736
720,oracle,5736,0.88,Optimal,-53591.4313,-53590.8838,0.0,20736
780,oracle,5736,0.91,Optimal,-53591.3311,-53590.6344,0.0,20736
848,oracle,5736,0.87,Optimal,-52342.5884,-52342.5858,0.0,20736
904,oracle,5736,0.91,Optimal,-52967.4044,-52966.8142,0.0,20736
962,oracle,5736,0.9,Optimal,-53279.624,-53278.7446,0.0,20736
1023,oracle,5736,0.89,Optimal,-53123.9973,-53123.2872,0.0,20736
1083,oracle,5736,0.88,Optimal,-53123.3423,-53122.8531,0.0,20736
1141,oracle,5736,0.87,Optimal,-53436.1499,-53434.9733,0.0,20736
1200,oracle,5736,0.81,Optimal,-180233.9307,-180232.4679,0.0,20736
1261,oracle,5736,0.8,Optimal,-176957.2767,-176956.3023,0.0,20736
1323,oracle,5736,0.81,Optimal,-173525.8764,-173524.4125,0.0,20736
1382,oracle,5736,0.81,Optimal,-170562.7139,-170561.1115,0.0,20736
1441,oracle,5736,0.73,Optimal,-290216.9994,-290216.1304,0.0,20736
1501,oracle,5736,0.76,Optimal,-275571.5947,-275570.3355,0.0,20736
1565,oracle,5736,0.76,Optimal,-259949.1998,-259948.257,0.0,20736
1624,oracle,5736,0.74,Optimal,-245548.5131,-245547.6174,0.0,20736
1681,oracle,5736,0.73,Optimal,-358483.0037,-358480.9515,0.0,20736
1741,oracle,5736,0.73,Optimal,-344921.8102,-344920.644,0.0,20736
1800,oracle,5736,0.72,Optimal,-331485.3626,-331484.4728,0.0,20736
1861,oracle,5736,0.71,Optimal,-317806.5298,-317804.408,0.0,20736
1921,oracle,5736,0.72,Optimal,-431242.6992,-431241.5539,0.0,20736
1980,oracle,5736,0.72,Optimal,-418765.1015,-418764.4746,0.0,20736
2040,oracle,5736,0.73,Optimal,-406288.6865,-406287.5541,0.0,20736
2101,oracle,5736,0.71,Optimal,-393813.2081,-393812.2184,0.0,20736
2160,oracle,5736,0.7,Optimal,-381336.3393,-381335.5003,0.0,20736
2221,oracle,5736,0.72,Optimal,-368859.2814,-368858.4731,0.0,20736
2280,oracle,5736,0.7,Optimal,-356383.907,-356382.5809,0.0,20736
