W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,realtime,13,1.591,0.1546,1210,2267.6,0.2867,0,285,0.11,0.58,0,74.8
