W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
eclipse,realtime,15,1.591,0.1685,1305,2552.4,0.3184,0,285,0.33,1.99,0,181.7
