W,tier,seed,down_pct,min_fill,splits,totQ,service,pkv,n_solves,solve_mean_s,solve_max_s,no_incumbent,run_wall_s
half,realtime,11,1.591,0.151,1209,2270.1,0.2892,0,285,0.11,0.58,0,72.3
