t,tier,W_s,wall_s,status,incumbent,lp_bound,gap,n_int_vars
1,realtime,1035,0.11,Optimal,-54051.4501,-54051.1296,0.0,3780
60,realtime,1035,0.1,Optimal,-54053.9068,-54053.5794,0.0,3780
120,realtime,1035,0.11,Optimal,-54056.2458,-54055.683,0.0,3780
180,realtime,1035,0.1,Optimal,-186830.2,-186830.2,0.0,3780
242,realtime,1035,0.1,Optimal,-183666.4,-183666.4,0.0,3780
300,realtime,1035,0.09,Optimal,-180652.5,-180652.5,0.0,3780
360,realtime,1035,0.1,Optimal,-177534.3,-177534.3,0.0,3780
421,realtime,1035,0.1,Optimal,-319752.7,-319752.7,0.0,3780
480,realtime,1035,0.09,Optimal,-313617.9,-313617.9,0.0,3780
540,realtime,1035,0.1,Optimal,-307380.0,-307380.0,0.0,3780
600,realtime,1035,0.11,Optimal,-301143.6,-301143.6,0.0,3780
662,realtime,1035,0.09,Optimal,-439859.1,-439859.1,0.0,3780
721,realtime,1035,0.1,Optimal,-430656.9,-430656.9,0.0,3780
781,realtime,1035,0.09,Optimal,-421298.4,-421298.4,0.0,3780
840,realtime,1035,0.09,Optimal,-412096.2,-412096.2,0.0,3780
900,realtime,1035,0.1,Optimal,-548075.2,-548075.2,0.0,3780
960,realtime,1035,0.1,Optimal,-535597.0,-535597.0,0.0,3780
1022,realtime,1035,0.1,Optimal,-522702.2,-522702.2,0.0,3780
1084,realtime,1035,0.1,Optimal,-509808.0,-509808.0,0.0,3780
1140,realtime,1035,0.1,Optimal,-498161.8,-498161.8,0.0,3780
1200,realtime,1035,0.09,Optimal,-485683.9,-485683.9,0.0,3780
1261,realtime,1035,0.1,Optimal,-473063.018,-473063.018,0.0,3780
1321,realtime,1035,0.1,Optimal,-460684.013,-460684.013,0.0,3780
1381,realtime,1035,0.1,Optimal,-448238.152,-448238.152,0.0,3780
1440,realtime,1035,0.09,Optimal,-432044.248,-432044.248,0.0,3780
1509,realtime,1035,0.09,Optimal,-403118.194,-403118.194,0.0,3780
1565,realtime,1035,0.1,Optimal,-379687.113,-379687.113,0.0,3780
1620,realtime,1035,0.1,Optimal,-356570.473,-356570.473,0.0,3780
1680,realtime,1035,0.09,Optimal,-331551.451,-331551.451,0.0,3780
1743,realtime,1035,0.09,Optimal,-311995.544,-311995.544,0.0,3780
1801,realtime,1035,0.1,Optimal,-295871.401,-295871.401,0.0,3780
1863,realtime,1035,0.1,Optimal,-278510.99,-278510.99,0.0,3780
1921,realtime,1035,0.09,Optimal,-262242.585,-262242.585,0.0,3780
1980,realtime,1035,0.1,Optimal,-246782.116,-246782.116,0.0,3780
2041,realtime,1035,0.1,Optimal,-234218.236,-234218.236,0.0,3780
2103,realtime,1035,0.1,Optimal,-221022.218,-221022.218,0.0,3780
2167,realtime,1035,0.1,Optimal,-207704.866,-207704.866,0.0,3780
2220,realtime,1035,0.11,Optimal,-196597.413,-196597.413,0.0,3780
2280,realtime,1035,0.1,Optimal,-184186.0664,-184186.0664,0.0,3780
2340,realtime,1035,0.1,Optimal,-171924.398,-171924.398,0.0,3780
2400,realtime,1035,0.1,Optimal,-159495.286,-159495.286,0.0,3780
2461,realtime,1035,0.1,Optimal,-146647.754,-146647.754,0.0,3780
2520,realtime,1035,0.09,Optimal,-134324.4804,-134324.4804,0.0,3780
2583,realtime,1035,0.09,Optimal,-121255.8566,-121255.8566,0.0,3780
2640,realtime,1035,0.1,Optimal,-109516.7678,-109516.7678,0.0,3780
2704,realtime,1035,0.1,Optimal,-96045.6934,-96045.6934,0.0,3780
2760,realtime,1035,0.11,Optimal,-85713.1773,-85712.6915,0.0,3780
2823,realtime,1035,0.11,Optimal,-76001.6908,-76001.5043,0.0,3780
2882,realtime,1035,0.1,Optimal,-67822.8127,-67822.5468,0.0,3780
2942,realtime,1035,0.11,Optimal,-61663.6116,-61662.8954,0.0,3780
3000,realtime,1035,0.12,Optimal,-55675.6845,-55675.218,0.0,3780
3062,realtime,1035,0.12,Optimal,-49222.1393,-49221.2763,0.0,3780
3120,realtime,1035,0.11,Optimal,-43163.0458,-43162.0231,0.0,3780
3180,realtime,1035,0.11,Optimal,-36957.9702,-36957.9665,0.0,3780
3241,realtime,1035,0.11,Optimal,-30654.5321,-30654.5291,0.0,3780
3300,realtime,1035,0.14,Optimal,-24532.2867,-24532.2797,0.0,3780
3361,realtime,1035,0.13,Optimal,-18329.5646,-18329.553,0.0,3780
3421,realtime,1035,0.15,Optimal,-11970.1844,-11970.1738,0.0,3780
3484,realtime,1035,0.13,Optimal,-8069.0761,-8068.0961,0.0001,3780
3540,realtime,1035,0.14,Optimal,-5091.5943,-5090.616,0.0002,3780
3600,realtime,1035,0.13,Optimal,-2058.1664,-2057.1889,0.0005,3780
3661,realtime,1035,0.32,Optimal,-33.4114,-33.4114,0.0,3780
3720,realtime,1035,0.14,Optimal,-34.8409,-34.8384,0.0001,3780
3786,realtime,1035,0.13,Optimal,-35.9654,-35.9654,0.0,3780
3843,realtime,1035,0.13,Optimal,-35.7068,-35.7059,0.0,3780
3901,realtime,1035,0.13,Optimal,-36.0473,-36.0464,0.0,3780
3961,realtime,1035,0.12,Optimal,-36.876,-36.8734,0.0001,3780
4025,realtime,1035,0.13,Optimal,-37.7048,-37.7004,0.0001,3780
4086,realtime,1035,0.12,Optimal,-37.4443,-37.4409,0.0001,3780
4141,realtime,1035,0.12,Optimal,-37.3696,-37.3679,0.0,3780
4200,realtime,1035,0.21,Optimal,-36.7354,-36.7354,0.0,3780
4260,realtime,1035,0.12,Optimal,-37.1921,-37.1894,0.0001,3780
4320,realtime,1035,0.12,Optimal,-38.2056,-38.2029,0.0001,3780
4381,realtime,1035,0.12,Optimal,-37.7605,-37.7569,0.0001,3780
4440,realtime,1035,0.21,Optimal,-38.4704,-38.4704,0.0,3780
4501,realtime,1035,0.12,Optimal,-38.1415,-38.1379,0.0001,3780
4565,realtime,1035,0.12,Optimal,-38.4081,-38.4054,0.0001,3780
4621,realtime,1035,0.12,Optimal,-38.4486,-38.4459,0.0001,3780
4680,realtime,1035,0.21,Optimal,-38.3729,-38.3729,0.0,3780
4744,realtime,1035,0.23,Optimal,-39.3134,-39.3134,0.0,3780
4800,realtime,1035,0.12,Optimal,-39.7305,-39.7269,0.0001,3780
4860,realtime,1035,0.12,Optimal,-39.771,-39.7674,0.0001,3780
4924,realtime,1035,0.12,Optimal,-39.4392,-39.4349,0.0001,3780
4981,realtime,1035,0.12,Optimal,-40.6391,-40.6349,0.0001,3780
5041,realtime,1035,0.21,Optimal,-41.6484,-41.6484,0.0,3780
5100,realtime,1035,0.13,Optimal,-41.2798,-41.2754,0.0001,3780
5161,realtime,1035,0.13,Optimal,-41.3625,-41.3564,0.0001,3780
5223,realtime,1035,0.13,Optimal,-42.0003,-41.9969,0.0001,3780
5280,realtime,1035,0.13,Optimal,-43.0123,-43.0104,0.0,3780
5344,realtime,1035,0.13,Optimal,-43.0518,-43.0509,0.0,3780
5400,realtime,1035,0.13,Optimal,-43.5806,-43.5779,0.0001,3780
5462,realtime,1035,0.12,Optimal,-43.8075,-43.8049,0.0001,3780
5521,realtime,1035,0.12,Optimal,-44.6355,-44.6319,0.0001,3780
5581,realtime,1035,0.12,Optimal,-44.5607,-44.5589,0.0,3780
5642,realtime,1035,0.35,Optimal,-44.8994,-44.8994,0.0,3780
5701,realtime,1035,0.12,Optimal,-45.8417,-45.8399,0.0,3780
5761,realtime,1035,0.35,Optimal,-46.6669,-46.6669,0.0,3780
5824,realtime,1035,0.12,Optimal,-46.5966,-46.5939,0.0001,3780
5883,realtime,1035,0.13,Optimal,-47.0101,-47.0074,0.0001,3780
5940,realtime,1035,0.12,Optimal,-134655.0411,-134655.0401,0.0,3780
6002,realtime,1035,0.12,Optimal,-131431.6169,-131431.6145,0.0,3780
6060,realtime,1035,0.12,Optimal,-128416.9381,-128416.9366,0.0,3780
6120,realtime,1035,0.15,Optimal,-125296.8016,-125296.8004,0.0,3780
6181,realtime,1035,0.11,Optimal,-255099.8404,-255099.3518,0.0,3780
6241,realtime,1035,0.11,Optimal,-248916.5627,-248916.01,0.0,3780
6300,realtime,1035,0.1,Optimal,-242780.4684,-242779.8874,0.0,3780
6360,realtime,1035,0.1,Optimal,-236540.385,-236539.9497,0.0,3780
6420,realtime,1035,0.1,Optimal,-363450.1917,-363450.0137,0.0,3780
6480,realtime,1035,0.1,Optimal,-354120.844,-354120.5705,0.0,3780
6540,realtime,1035,0.1,Optimal,-344762.0137,-344761.8261,0.0,3780
6600,realtime,1035,0.1,Optimal,-335404.2228,-335403.9803,0.0,3780
6660,realtime,1035,0.09,Optimal,-465514.8669,-465514.8669,0.0,3780
6721,realtime,1035,0.09,Optimal,-452867.8615,-452867.8615,0.0,3780
6782,realtime,1035,0.09,Optimal,-440182.5615,-440182.5615,0.0,3780
6843,realtime,1035,0.09,Optimal,-427497.2615,-427497.2615,0.0,3780
6900,realtime,1035,0.1,Optimal,-415642.7615,-415642.7615,0.0,3780
6960,realtime,1035,0.09,Optimal,-403199.8575,-403199.8575,0.0,3780
7020,realtime,1035,0.1,Optimal,-390771.5425,-390771.5425,0.0,3780
7080,realtime,1035,0.09,Optimal,-378325.1115,-378325.1115,0.0,3780
7140,realtime,1035,0.09,Optimal,-365714.6065,-365714.6065,0.0,3780
7200,realtime,1035,0.09,Optimal,-353209.5395,-353209.5395,0.0,3780
7260,realtime,1035,0.09,Optimal,-340759.3925,-340759.3925,0.0,3780
7321,realtime,1035,0.09,Optimal,-328030.5925,-328030.5925,0.0,3780
7380,realtime,1035,0.09,Optimal,-315842.3045,-315842.3045,0.0,3780
7440,realtime,1035,0.09,Optimal,-303309.3215,-303309.3215,0.0,3780
7500,realtime,1035,0.09,Optimal,-290783.6325,-290783.6325,0.0,3780
7561,realtime,1035,0.09,Optimal,-277876.7695,-277876.7695,0.0,3780
7622,realtime,1035,0.09,Optimal,-265174.1415,-265174.1415,0.0,3780
7680,realtime,1035,0.09,Optimal,-253135.1635,-253135.1635,0.0,3780
7741,realtime,1035,0.09,Optimal,-240346.1945,-240346.1945,0.0,3780
7800,realtime,1035,0.09,Optimal,-227967.7615,-227967.7615,0.0,3780
7862,realtime,1035,0.09,Optimal,-215074.8055,-215074.8055,0.0,3780
7920,realtime,1035,0.1,Optimal,-202677.0795,-202677.0795,0.0,3780
7981,realtime,1035,0.09,Optimal,-190129.2955,-190129.2955,0.0,3780
8040,realtime,1035,0.09,Optimal,-177949.1375,-177949.1375,0.0,3780
8101,realtime,1035,0.1,Optimal,-165204.7425,-165204.7425,0.0,3780
8160,realtime,1035,0.1,Optimal,-152828.0035,-152828.0035,0.0,3780
8224,realtime,1035,0.09,Optimal,-139374.7815,-139374.7815,0.0,3780
8280,realtime,1035,0.09,Optimal,-127818.6695,-127818.6695,0.0,3780
8340,realtime,1035,0.09,Optimal,-115362.591,-115362.591,0.0,3780
8402,realtime,1035,0.09,Optimal,-102613.4797,-102613.4797,0.0,3780
8461,realtime,1035,0.09,Optimal,-90365.0503,-90365.0503,0.0,3780
8521,realtime,1035,0.1,Optimal,-77720.0798,-77720.0798,0.0,3780
8580,realtime,1035,0.1,Optimal,-68070.5781,-68070.4732,0.0,3780
8640,realtime,1035,0.1,Optimal,-58676.8005,-58676.6286,0.0,3780
8700,realtime,1035,0.1,Optimal,-49260.7978,-49260.6954,0.0,3780
8762,realtime,1035,0.1,Optimal,-41174.5636,-41173.9253,0.0,3780
8820,realtime,1035,0.1,Optimal,-35119.9094,-35119.297,0.0,3780
8880,realtime,1035,0.11,Optimal,-28863.1724,-28862.7354,0.0,3780
8942,realtime,1035,0.11,Optimal,-22462.8299,-22462.4164,0.0,3780
9000,realtime,1035,0.11,Optimal,-18225.5569,-18225.5544,0.0,3780
9060,realtime,1035,0.13,Optimal,-15072.8007,-15072.7956,0.0,3780
9122,realtime,1035,0.13,Optimal,-11867.9913,-11867.9852,0.0,3780
9181,realtime,1035,0.13,Optimal,-8785.7331,-8784.7547,0.0001,3780
9241,realtime,1035,0.13,Optimal,-5536.3403,-5535.8516,0.0001,3780
9305,realtime,1035,0.13,Optimal,-2215.6596,-2215.6587,0.0,3780
9360,realtime,1035,0.12,Optimal,-112.1472,-112.1472,0.0,3780
9421,realtime,1035,0.13,Optimal,-112.1893,-112.1877,0.0,3780
9482,realtime,1035,0.12,Optimal,-111.9298,-111.9282,0.0,3780
9547,realtime,1035,0.12,Optimal,-111.3704,-111.3687,0.0,3780
9601,realtime,1035,0.12,Optimal,-111.7109,-111.7092,0.0,3780
9660,realtime,1035,0.12,Optimal,-112.2398,-112.2362,0.0,3780
9721,realtime,1035,0.12,Optimal,-113.3654,-112.8767,0.0043,3780
9783,realtime,1035,0.12,Optimal,-113.0342,-113.0307,0.0,3780
9841,realtime,1035,0.12,Optimal,-114.4621,-114.4577,0.0,3780
9902,realtime,1035,0.12,Optimal,-114.3143,-114.3117,0.0,3780
9963,realtime,1035,0.12,Optimal,-115.4414,-115.4387,0.0,3780
10021,realtime,1035,0.12,Optimal,-115.8539,-115.8522,0.0,3780
10084,realtime,1035,0.12,Optimal,-115.8963,-115.8927,0.0,3780
10142,realtime,1035,0.12,Optimal,-115.8233,-115.8197,0.0,3780
10201,realtime,1035,0.12,Optimal,-116.3502,-116.3467,0.0,3780
10263,realtime,1035,0.12,Optimal,-116.6907,-116.6872,0.0,3780
10320,realtime,1035,0.12,Optimal,-116.7302,-116.7277,0.0,3780
10380,realtime,1035,0.12,Optimal,-116.587,-116.5817,0.0,3780
10440,realtime,1035,0.12,Optimal,-117.5978,-117.5952,0.0,3780
10500,realtime,1035,0.12,Optimal,-117.5249,-117.5222,0.0,3780
10562,realtime,1035,0.12,Optimal,-118.7671,-118.7627,0.0,3780
10622,realtime,1035,0.12,Optimal,-118.6923,-118.6897,0.0,3780
10681,realtime,1035,0.13,Optimal,-119.4049,-119.4032,0.0,3780
10740,realtime,1035,0.12,Optimal,-120.0454,-120.0437,0.0,3780
10801,realtime,1035,0.12,Optimal,-119.7161,-119.2247,0.0041,3780
10860,realtime,1035,0.13,Optimal,-121.0701,-120.5787,0.0041,3780
10921,realtime,1035,0.13,Optimal,-121.1836,-120.6922,0.0041,3780
10980,realtime,1035,0.13,Optimal,-120.7369,-120.7327,0.0,3780
11040,realtime,1035,0.13,Optimal,-121.5606,-121.5597,0.0,3780
11101,realtime,1035,0.12,Optimal,-122.0886,-122.0867,0.0,3780
11160,realtime,1035,0.13,Optimal,-122.3551,-122.3542,0.0,3780
11220,realtime,1035,0.12,Optimal,-122.8821,-122.8812,0.0,3780
11281,realtime,1035,0.13,Optimal,-123.2235,-123.2217,0.0,3780
11343,realtime,1035,0.12,Optimal,-123.0766,-123.0757,0.0,3780
11402,realtime,1035,0.12,Optimal,-123.1576,-123.1567,0.0,3780
11460,realtime,1035,0.12,Optimal,-124.5864,-124.5837,0.0,3780
11523,realtime,1035,0.12,Optimal,-126.0134,-126.0107,0.0,3780
11583,realtime,1035,0.13,Optimal,-125.38,-125.3782,0.0,3780
11640,realtime,1035,0.13,Optimal,-127693.1315,-127693.1289,0.0,3780
11701,realtime,1035,0.12,Optimal,-124521.9642,-124521.4763,0.0,3780
11760,realtime,1035,0.12,Optimal,-121453.5241,-121453.5225,0.0,3780
11820,realtime,1035,0.12,Optimal,-118333.9426,-118333.9417,0.0,3780
11880,realtime,1035,0.1,Optimal,-241468.2312,-241468.2307,0.0,3780
11946,realtime,1035,0.1,Optimal,-234603.9834,-234603.9826,0.0,3780
12001,realtime,1035,0.1,Optimal,-228883.4327,-228883.4318,0.0,3780
12060,realtime,1035,0.1,Optimal,-222748.0848,-222748.0842,0.0,3780
12120,realtime,1035,0.1,Optimal,-341239.0699,-341239.0694,0.0,3780
12180,realtime,1035,0.1,Optimal,-331907.1191,-331907.119,0.0,3780
12240,realtime,1035,0.1,Optimal,-322546.3089,-322546.3085,0.0,3780
12303,realtime,1035,0.1,Optimal,-312717.8725,-312717.872,0.0,3780
12364,realtime,1035,0.09,Optimal,-433620.0077,-433620.0077,0.0,3780
12421,realtime,1035,0.09,Optimal,-421764.3077,-421764.3077,0.0,3780
12481,realtime,1035,0.09,Optimal,-409286.4077,-409286.4077,0.0,3780
12542,realtime,1035,0.09,Optimal,-396600.5077,-396600.5077,0.0,3780
12600,realtime,1035,0.1,Optimal,-384537.7077,-384537.7077,0.0,3780
12660,realtime,1035,0.09,Optimal,-372058.3077,-372058.3077,0.0,3780
12720,realtime,1035,0.09,Optimal,-359571.7147,-359571.7147,0.0,3780
12781,realtime,1035,0.1,Optimal,-346872.0827,-346872.0827,0.0,3780
